Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-12-01,90,00:05:00,Monday,Vaughn,Mechanical,10,20,n,8190
2014-12-01,1,01:08:00,Monday,Finch stn,Mechanical,3,6,n,7951
2014-12-01,320,01:25:00,Monday,Queens Quay,Utilized Off Route,7,14,N,8393
2014-12-01,300,03:48:00,Monday,Danforth and Jackman,Mechanical,30,60,w/b,8094
2014-12-01,34,04:30:00,Monday,Eglinton Yard,Mechanical,4,8,e,7623
2014-12-01,116,04:50:00,Monday,Eglinton Yard,Mechanical,20,40,s,7449
2014-12-01,34,05:00:00,Monday,Eglinton Yard,Mechanical,14,0,e,7572
2014-12-01,25,05:18:00,Monday,Eglinton Yard,Mechanical,1,1,OB,7465
2014-12-01,86,05:21:00,Monday,Eglinton Yard,Mechanical,11,21,s,7492
2014-12-01,17,05:22:00,Monday,Birchmount & Steeles,Late Leaving Garage,7,14,SB,7800
2014-12-01,134,05:25:00,Monday,Tapscott & Crow Trail,Late Leaving Garage,20,28,SB,1119
2014-12-01,60,05:32:00,Monday,Steeles at martingrove,Late Leaving Garage,10,20,e,1414
2014-12-01,35,05:32:00,Monday,Jane & Steels,Mechanical,10,17,S,7931
2014-12-01,53,05:34:00,Monday,Markham & Passmore,Mechanical,5,10,NB,1293
2014-12-01,52,05:39:00,Monday,Bathurst & Lawrence,Late Leaving Garage,7,23,w/b,1548
2014-12-01,53,05:43:00,Monday,Morningside & Finch,Mechanical,14,28,wb,9091
2014-12-01,16,05:44:00,Monday,Warden Station,Late Leaving Garage,9,18,NB,
2014-12-01,52,05:45:00,Monday,Martin Grove & westway,Late Leaving Garage,12,40,E/B,1627
2014-12-01,37,05:49:00,Monday,Finch @ Islington,Late Leaving Garage,4,15,S,1370
2014-12-01,172,05:56:00,Monday,Cherry & Villiers,Diversion,1,1,SB,7732
2014-12-01,96,06:00:00,Monday,Thistle Down & Albion,Late Leaving Garage,17,17,W,7208
2014-12-01,54,06:02:00,Monday,Star Spray Loop,Mechanical,9,18,wb,7405
2014-12-01,199,06:03:00,Monday,Scarborough Town Centre,Late Leaving Garage,3,6,WB,1091
2014-12-01,76,06:03:00,Monday,Garage / Royal York and Evans,Late Leaving Garage,3,7,s,7341
2014-12-01,51,06:03:00,Monday,Eglinton Stn,Late Leaving Garage,1,1,e/b,8354
2014-12-01,165,06:05:00,Monday,Yorkmills stn,Late Leaving Garage,10,20,w,7231
2014-12-01,94,06:09:00,Monday,Castle Frank Station,Mechanical,16,22,s,1239
2014-12-01,61,06:13:00,Monday,Bombay,Late Leaving Garage,10,20,s,8186
2014-12-01,25,06:15:00,Monday,Pape Ave and Oconnor Ave,Late Leaving Garage,7,10,NB,7624
2014-12-01,39,06:15:00,Monday,Finch & Alexmuir,Mechanical,4,9,WB,1279
2014-12-01,46,06:17:00,Monday,Kipling Stn,Late Leaving Garage,12,24,N/B,1534
2014-12-01,39,06:18:00,Monday,Finch station,Late Leaving Garage,4,7,EB,7030
2014-12-01,168,06:20:00,Monday,Symington and Paton,Mechanical,4,9,s,7967
2014-12-01,161,06:25:00,Monday,Jane and Lampton,Mechanical,11,22,s/b,1651
2014-12-01,60,06:25:00,Monday,York U Commons,Late Leaving Garage,7,1,E,1323
2014-12-01,95,06:27:00,Monday,York Mills Stn,Late Leaving Garage,7,14,EB,1825
2014-12-01,89,06:30:00,Monday,Albion and Weston,Mechanical,4,8,s/b,1406
2014-12-01,196,06:31:00,Monday,Commons,Late Leaving Garage,4,8,s,9410
2014-12-01,59,06:31:00,Monday,Lawrence West Stn.,Late Leaving Garage,12,24,W,1204
2014-12-01,89,06:37:00,Monday,Keele Station,Late Leaving Garage,5,10,n/b,1673
2014-12-01,191,06:38:00,Monday,Royal Crest,Late Leaving Garage,6,12,N/B,7938
