Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-09-01,29,00:28:00,Monday,Dufferin and Sylvan,Mechanical,11,22,s,9046
2014-09-01,52,00:55:00,Monday,Airport rd / Victory,Investigation,30,60,w,1552
2014-09-01,39,01:38:00,Monday,Finch/Longmore Street,Mechanical,10,201,WB,1098
2014-09-01,60,01:40:00,Monday,York University Commons,Mechanical,20,40,E,7908
2014-09-01,39,01:55:00,Monday,Finch Station,Mechanical,10,20,EB,1721
2014-09-01,308,02:30:00,Monday,Nielson & Crow Trail,Mechanical,28,56,WB,1721
2014-09-01,300,02:48:00,Monday,Bloor & Quebec,Mechanical,30,60,WB,7744
2014-09-01,308,04:30:00,Monday,Nielson & Crow Trail,Mechanical,28,56,EB,1721
2014-09-01,86,04:55:00,Monday,Eglinton Centre st,Diversion,555,563,eb,7644
2014-09-01,116,05:04:00,Monday,Eglinton Centre st,Diversion,545,552,eb,7611
2014-09-01,72,05:18:00,Monday,Pape Stn.,Late Leaving Garage,15,1,s,7847
2014-09-01,63,05:56:00,Monday,King st,Utilized Off Route,12,24,n,1417
2014-09-01,7,06:10:00,Monday,Bathurst stn,Utilized Off Route,12,24,n/b,8191
2014-09-01,35,06:20:00,Monday,jane stn,Mechanical,12,24,n/b,1358
2014-09-01,133,06:20:00,Monday,Malvern Garage,Investigation,12,24,E,1092
2014-09-01,97,06:24:00,Monday,Yorkmill stn,Late Leaving Garage,24,34,n/b,9404
2014-09-01,53,06:34:00,Monday,Malvern Garage,Mechanical,27,54,E,1147
2014-09-01,134,07:06:00,Monday,Tapscott - Washburn,Mechanical,22,44,E,1105
2014-09-01,107,08:00:00,Monday,Downsview stn,Mechanical,30,41,n/b,9444
2014-09-01,41,08:30:00,Monday,Founders and Steeles,Mechanical,10,20,s,1657
2014-09-01,21,08:40:00,Monday,STC,Mechanical,20,40,n,7685
2014-09-01,66,08:40:00,Monday,OLD MILL STN,Mechanical,20,40,S,7323
2014-09-01,193,08:47:00,Monday,Dundas w Stn,Late Leaving Garage,10,20,n,8300
2014-09-01,82,09:00:00,Monday,Rosedale stn,Mechanical,20,28,e/b,8314
2014-09-01,29,09:05:00,Monday,Dufferin and Eglinton,Investigation,7,16,n,9024
2014-09-01,75,09:14:00,Monday,South dr and Glen,Utilized Off Route,20,40,s/b,1806
2014-09-01,29,09:55:00,Monday,Dufferin and Florence,Diversion,190,195,s,8374
2014-09-01,193,10:00:00,Monday,Dundas and Lansdowne,Diversion,185,195,s,8203
2014-09-01,65,10:17:00,Monday,Parliament and Queen,Investigation,30,60,N,8126
2014-09-01,81,10:34:00,Monday,Pape Station,Utilized Off Route,10,20,N,7742
2014-09-01,38,10:54:00,Monday,Scar Town Centre Station,Mechanical,12,24,E,1744
2014-09-01,11,11:22:00,Monday,Bayview and Steeles,Mechanical,20,40,s/b,8198
2014-09-01,85,11:32:00,Monday,Sheppard - Warden,Mechanical,5,11,E,1082
2014-09-01,38,11:54:00,Monday,Scar Town Centre Station,Mechanical,11,21,E,1744
2014-09-01,38,11:54:00,Monday,Scar Town Centre Station,Mechanical,11,21,E,1744
2014-09-01,53,11:55:00,Monday,Finch & Pharmacy,Mechanical,25,51,WB,1065
2014-09-01,52,12:00:00,Monday,lawrence west stn,Late Leaving Garage,12,24,w/b,1278
2014-09-01,52,12:03:00,Monday,lawrence and scarlett,Mechanical,12,24,w/b,1058
2014-09-01,199,12:04:00,Monday,Finch station,Utilized Off Route,9,18,EB,1114
2014-09-01,7,12:04:00,Monday,Bathurst stn,Utilized Off Route,9,18,n/b,8348
2014-09-01,73,12:07:00,Monday,ROYAL YORK STN,Mechanical,15,30,N/B,8012
2014-09-01,190,12:10:00,Monday,Scar Town Centre Station,Mechanical,11,21,W,1700
2014-09-01,90,12:15:00,Monday,Vaughn and St Clair,Mechanical,18,26,NB/WB,8319
2014-09-01,90,12:15:00,Monday,St Clair West Stn to Oakwood and Jesmond,General Delay,15,1,BW,
2014-09-01,52,12:18:00,Monday,Lawrence stn,Late Leaving Garage,16,32,w/b,1524
2014-09-01,52,12:25:00,Monday,lawrence stn,Mechanical,30,60,w,1508
2014-09-01,90,12:28:00,Monday,Oakwood and Jesmond,Diversion,37,55,NB/WB,8364
2014-09-01,7,12:35:00,Monday,Village Gate,Late Leaving Garage,7,15,s,8359
2014-09-01,40,12:36:00,Monday,DUNDAS W STN,Mechanical,10,20,W/B,7322
2014-09-01,41,12:48:00,Monday,keele and steeles,Mechanical,9,18,s/b,1620
2014-09-01,53,13:00:00,Monday,Finch station to Staines & Morningside,General Delay,8,12,B/W,1776
2014-09-01,701,13:10:00,Monday,Bathurst and Front,Investigation,30,60,s,8200
2014-09-01,86,13:10:00,Monday,@ Celeste,Mechanical,8,16,Eb,7438
2014-09-01,69,13:16:00,Monday,Danforth and Birchmount,Mechanical,10,20,E,8115
2014-09-01,32,13:34:00,Monday,Pine and Lawrence,Mechanical,11,22,e,1612
2014-09-01,95,13:39:00,Monday,YM Collegiate/York Mills Road,Mechanical,15,30,WB,1758
2014-09-01,40,13:40:00,Monday,DUNDAS W STN,Mechanical,10,20,W/B,7345
2014-09-01,196,14:00:00,Monday,Downsview Station,Mechanical,10,20,wb,9426
2014-09-01,199,14:10:00,Monday,Finch station,Mechanical,9,18,EB,1116
2014-09-01,35,14:10:00,Monday,steeles,Mechanical,21,42,e/bn/b,1271
2014-09-01,89,14:15:00,Monday,rogers and weston,Mechanical,9,18,s/b,1631
2014-09-01,168,14:18:00,Monday,`DUNDAS W STN,Mechanical,8,16,n/b,5540
2014-09-01,52,14:21:00,Monday,lawrence west stn,Mechanical,16,32,e/b,1524
2014-09-01,199,14:22:00,Monday,Scarborough Town Centre,Mechanical,9,18,WB,1739
2014-09-01,66,14:23:00,Monday,OLD MILL STN,Mechanical,22,44,S/B,7333
2014-09-01,46,14:30:00,Monday,martingrove and albion,Emergency Services,16,32,n/b,1309
2014-09-01,168,15:03:00,Monday,DUNDAS W STN,Mechanical,9,18,n/b,7339
2014-09-01,29,15:28:00,Monday,Wilson station,Mechanical,3,6,S,8300
2014-09-01,54,15:37:00,Monday,Lawrence and Centenial,Emergency Services,15,30,WB,7424
2014-09-01,85,15:42:00,Monday,Toronto Zoo,Mechanical,5,10,WB,1138
2014-09-01,133,15:45:00,Monday,Morningside Avenue & Staines,Mechanical,10,20,WB,1149
2014-09-01,106,15:51:00,Monday,Sentinel and Bond,Mechanical,10,20,nb,8303
2014-09-01,29,16:03:00,Monday,N/b Dufferin and St.Clair,Investigation,3,6,N,9009
2014-09-01,35,16:35:00,Monday,jane and wilson,Mechanical,19,38,e/b,7903
2014-09-01,116,16:47:00,Monday,Guildwood pkwy,Emergency Services,7,14,w,7473
2014-09-01,24,17:00:00,Monday,Victoria Park Stn,Mechanical,7,14,S,7682
2014-09-01,193,17:11:00,Monday,Dundas west station,Mechanical,17,35,E,8378
2014-09-01,84,17:30:00,Monday,sheppard stn,Mechanical,7,14,e/bn/b,1272
2014-09-01,165,17:40:00,Monday,wilson,Mechanical,10,20,e/bn/b,1243
2014-09-01,192,17:53:00,Monday,Dundas at Eastmall Cres.,Mechanical,8,16,N,8010
2014-09-01,52,17:59:00,Monday,Caledonia and Lawrence,Mechanical,16,32,w/b,1552
2014-09-01,84,18:30:00,Monday,bradstock,Mechanical,7,14,e/b,1257
2014-09-01,63,18:45:00,Monday,Eglinton West Station,Emergency Services,8,16,s,1245
2014-09-01,86,18:47:00,Monday,Kennedy station,Mechanical,8,16,e,7418
2014-09-01,54,19:00:00,Monday,lawrence and Morningside,Investigation,15,31,WB,7444
2014-09-01,107,19:28:00,Monday,Keele and Teston,Mechanical,16,1,s,8363
2014-09-01,106,19:30:00,Monday,The Commons,Utilized Off Route,15,30,s,8364
2014-09-01,196,20:00:00,Monday,Downsview Station,Utilized Off Route,15,30,n,8342
2014-09-01,6,21:00:00,Monday,Davenport / Dupont,Mechanical,17,24,n,1676
2014-09-01,106,21:00:00,Monday,Downsview Station,Mechanical,15,30,s,8214
2014-09-01,37,21:48:00,Monday,Steeles & Islington Loop,Mechanical,20,40,S,1419
2014-09-01,16,23:02:00,Monday,Warden Stn,Investigation,30,60,E,7443
2014-09-01,70,23:09:00,Monday,Warden Station,Investigation,30,60,EB,7443
2014-09-01,102,23:13:00,Monday,Markham & Bur Oak,Investigation,72,87,S,7762
2014-09-02,112,00:00:00,Tuesday,Kipling Stn,Mechanical,18,36,n/b,8015
2014-09-02,35,00:10:00,Tuesday,Jane & Finch,Mechanical,10,20,N,1261
2014-09-02,46,00:24:00,Tuesday,Martingrove and The Westway,Mechanical,30,60,N,1308
2014-09-02,73,00:24:00,Tuesday,Albion at Silverstone,Investigation,30,60,S,7346
2014-09-02,76,01:00:00,Tuesday,Royal York Station,Utilized Off Route,15,30,S,7306
2014-09-02,35,01:45:00,Tuesday,Jane Station,Utilized Off Route,27,45,N,1354
2014-09-02,303,04:08:00,Tuesday,Don Mills & Sheppard,Mechanical,30,60,SB,7519
2014-09-02,45,05:02:00,Tuesday,KIPLING STATION,Mechanical,30,60,N,8052
2014-09-02,108,05:05:00,Tuesday,Jane and Driftwood,Mechanical,20,0,S,1371
2014-09-02,91,05:08:00,Tuesday,Woodbine and O'Connor,Mechanical,21,42,N/B,7866
2014-09-02,35,05:11:00,Tuesday,Hullmar & Jane,Late Leaving Garage,19,23,S,1373
2014-09-02,46,05:18:00,Tuesday,Steele M/grove loop,Mechanical,15,30,s,7939
2014-09-02,39,05:22:00,Tuesday,Finch & Baldoon,Late Leaving Garage,5,9,EB,7083
2014-09-02,45,05:22:00,Tuesday,KIPLING & STEELES,Mechanical,10,20,S,8020
2014-09-02,102,05:27:00,Tuesday,Warden stn,Late Leaving Garage,13,1,N/B,7688
2014-09-02,89,05:30:00,Tuesday,Keele stn.,Mechanical,12,27,n/b,1678
2014-09-02,53,05:36:00,Tuesday,Passmore and Markham,Mechanical,5,10,w,7098
2014-09-02,32,05:40:00,Tuesday,Eglinton at Keele,Mechanical,10,25,w/b,1654
2014-09-02,71,05:45:00,Tuesday,Guns loop at Guns loop,Mechanical,10,0,s/b,1287
2014-09-02,191,05:50:00,Tuesday,Martin Grove,Mechanical,5,10,s,7914
2014-09-02,36,05:50:00,Tuesday,Finch and Oakdale,Mechanical,10,23,E,7228
2014-09-02,85,05:50:00,Tuesday,Sheppard and Hwy 404,Mechanical,8,23,W,1094
2014-09-02,39,05:53:00,Tuesday,Finch & Baldoon,Late Leaving Garage,4,9,EB,7125
2014-09-02,59,05:55:00,Tuesday,Lawrence West Station,Late Leaving Garage,10,20,W,1237
2014-09-02,63,05:58:00,Tuesday,Eglinton west stn,Emergency Services,13,26,s/b,1627
2014-09-02,95,05:58:00,Tuesday,Kingston rd loop,Late Leaving Garage,7,14,W,1065
2014-09-02,116,05:59:00,Tuesday,kingston rd and eglinton,Mechanical,12,0,e,7441
2014-09-02,67,06:01:00,Tuesday,Eglinton Pharmacy,Mechanical,18,26,sb,7454
2014-09-02,116,06:11:00,Tuesday,morish and ellesmere,Mechanical,22,0,e,7613
2014-09-02,25,06:14:00,Tuesday,Duncan Mills,Mechanical,10,20,SB,7517
2014-09-02,109,06:15:00,Tuesday,Laaw. West stn,Late Leaving Garage,12,24,s/b,8205
2014-09-02,39,06:18:00,Tuesday,Finch station,Late Leaving Garage,4,7,EB,7072
2014-09-02,96,06:20:00,Tuesday,Bator/Atrrow,Mechanical,25,50,s,7201
2014-09-02,35,06:20:00,Tuesday,Finch & Arrow,Late Leaving Garage,12,12,E,1702
2014-09-02,191,06:23:00,Tuesday,Martin grove,Mechanical,5,10,s,7908
2014-09-02,34,06:29:00,Tuesday,Kennedy Stn,Late Leaving Garage,4,8,WB,7422
2014-09-02,120,06:30:00,Tuesday,Giltspur and Jane,Mechanical,30,60,E,1382
2014-09-02,54,06:32:00,Tuesday,Eglinton stn,Mechanical,6,12,eb,7432
2014-09-02,60,06:33:00,Tuesday,Signet Drive on Steeles,Mechanical,7,14,E,1281
2014-09-02,125,06:36:00,Tuesday,Antibies and Bathurst,Late Leaving Garage,6,12,e/b,8210
2014-09-02,54,06:36:00,Tuesday,Eglinton stn,Mechanical,4,8,eb,7599
2014-09-02,88,06:36:00,Tuesday,St Clair Stn,Late Leaving Garage,16,28,EB,8308
2014-09-02,91,06:37:00,Tuesday,Woodbine stn,Late Leaving Garage,18,36,N/B,7851
2014-09-02,96,06:37:00,Tuesday,Woodbine Downs,Mechanical,15,30,w,7239
2014-09-02,160,06:40:00,Tuesday,Wilson stn,Mechanical,20,40,n/b,8209
2014-09-02,73,06:40:00,Tuesday,Royal York stn,Mechanical,15,30,s,8003
2014-09-02,32,06:41:00,Tuesday,Eglinton Stn.,Mechanical,5,10,e/b,1584
2014-09-02,71,06:44:00,Tuesday,windermere and Windermere,Mechanical,9,18,N/B,1584
2014-09-02,196,06:47:00,Tuesday,Downsview stn,Mechanical,5,10,n,9427
2014-09-02,195,06:50:00,Tuesday,Jane & Steeles,Late Leaving Garage,10,20,S,1305
2014-09-02,96,06:51:00,Tuesday,keele/Wilson,Mechanical,18,36,e,1380
2014-09-02,95,06:51:00,Tuesday,York Mills stn,Mechanical,3,0,e,1128
2014-09-02,60,06:53:00,Tuesday,Finch Station,Mechanical,13,26,W,1282
2014-09-02,23,06:55:00,Tuesday,Main Station,Late Leaving Garage,5,10,W,7847
2014-09-02,125,06:55:00,Tuesday,Antibies and Bathurst,Late Leaving Garage,7,14,e/b,8218
2014-09-02,34,06:57:00,Tuesday,Eglinton Ave & DVP,Mechanical,4,8,WB,7573
2014-09-02,125,06:57:00,Tuesday,ANTIBES,Late Leaving Garage,8,16,e,8218
2014-09-02,51,06:59:00,Tuesday,Eglinton stn,Mechanical,14,28,n/b,8374
2014-09-02,7,07:00:00,Tuesday,Steeles to Bathurst stn,General Delay,20,29,b/w,
2014-09-02,160,07:00:00,Tuesday,Clark to Wilson stn,General Delay,15,36,b/w,
2014-09-02,125,07:03:00,Tuesday,Antibes,Mechanical,8,16,e,8353
2014-09-02,106,07:04:00,Tuesday,Dwn stn,Mechanical,7,14,n,9418
2014-09-02,196,07:05:00,Tuesday,Downsview stn,Mechanical,3,6,n,9401
2014-09-02,54,07:08:00,Tuesday,Star Spray Loop,Mechanical,9,18,wb,7414
2014-09-02,191,07:08:00,Tuesday,Martin Grove,Mechanical,5,10,s,7654
2014-09-02,46,07:15:00,Tuesday,Martin Grove,Mechanical,10,20,s,1275
2014-09-02,100,07:16:00,Tuesday,Don Mills Eglinton,Utilized Off Route,4,8,SB,7652
2014-09-02,196,07:20:00,Tuesday,Commons,Mechanical,4,8,s,8185
2014-09-02,34,07:21:00,Tuesday,Eglinton Ave & Victoria Park Ave,Mechanical,4,8,WB,7580
2014-09-02,41,07:23:00,Tuesday,York Univ. Commons,Mechanical,15,30,SB,1673
2014-09-02,145,07:24:00,Tuesday,Kipling and Lakeshore,Late Leaving Garage,30,60,s,8053
2014-09-02,96,07:24:00,Tuesday,Woodbine Downs,Mechanical,30,60,s,1342
2014-09-02,144,07:25:00,Tuesday,Concord Place,Mechanical,1,1,SB,7548
2014-09-02,54,07:26:00,Tuesday,Star Spray Loop,Mechanical,9,18,wb,7424
2014-09-02,41,07:30:00,Tuesday,Keele stn,Mechanical,8,16,n/b,1631
2014-09-02,33,07:30:00,Tuesday,Castlefield to St.Clair west,General Delay,10,26,b/w,
2014-09-02,36,07:30:00,Tuesday,Finch West route,General Delay,16,22,B,1329
2014-09-02,109,07:30:00,Tuesday,Neptune to Eglinton westr stn,General Delay,15,27,b/w,
2014-09-02,24,07:32:00,Tuesday,VP STATION,Late Leaving Garage,6,11,N,7842
