Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-03-01,70,00:01:00,Saturday,Coxwell STN,Investigation,30,60,EB,7531
2014-03-01,24,00:12:00,Saturday,St. Clair and Victoria Park,Mechanical,10,20,N,8109
2014-03-01,63,00:46:00,Saturday,Eglinton and Oakwood,Utilized Off Route,10,20,s/b,1548
2014-03-01,47,00:48:00,Saturday,Lansdowne and Davenport,Mechanical,17,34,s/b,1558
2014-03-01,32,01:17:00,Saturday,Eglinton and Renforth,Mechanical,23,46,e/b,1646
2014-03-01,161,01:20:00,Saturday,Oakwood and St Clair,Mechanical,20,40,s/b,1590
2014-03-01,35,01:20:00,Saturday,jane and wright,Mechanical,10,20,n/b,1295
2014-03-01,63,01:48:00,Saturday,Oakwood and Davenport,Mechanical,10,20,e/b,1523
2014-03-01,54,02:08:00,Saturday,Lawernece and Scarboro Golf Club Rd,Emergency Services,0,0,w/b,7545
2014-03-01,302,02:17:00,Saturday,Danforth and St. Clair,Diversion,0,0,b/ws,
2014-03-01,43,02:35:00,Saturday,Kennedy and Steeles,Investigation,0,0,s/b,7653
2014-03-01,300,02:50:00,Saturday,East Mall and Bloor,Mechanical,10,20,e/b,8000
2014-03-01,313,03:15:00,Saturday,sunnyside loop,Emergency Services,30,60,n/b,1281
2014-03-01,353,03:18:00,Saturday,Steeles and Willowdale,Mechanical,30,60,e/b,1119
2014-03-01,307,03:35:00,Saturday,eglinton and blackthorn,Mechanical,30,60,e/b,1625
2014-03-01,300,03:48:00,Saturday,Danforth and Danforth,Emergency Services,10,20,w/b,1404
2014-03-01,307,04:10:00,Saturday,eglinton blackthorn,Mechanical,30,60,e/b,1664
2014-03-01,63,04:52:00,Saturday,Garage,Late Leaving Garage,10,20,s/b,1024
2014-03-01,34,05:19:00,Saturday,Kennedy STN,Late Leaving Garage,18,32,wb,7491
2014-03-01,84,05:22:00,Saturday,sheppard stn,Mechanical,20,45,w,1329
2014-03-01,12,05:33:00,Saturday,Birchmount Garage,Mechanical,17,34,E/B,7756
2014-03-01,41,05:42:00,Saturday,Keele and Steeles,Mechanical,15,30,n/b,1657
2014-03-01,32,05:50:00,Saturday,Eglinton west station,Mechanical,15,30,e/b,1031
2014-03-01,21,06:15:00,Saturday,Birchmount Garage,Mechanical,20,40,N/B,7874
2014-03-01,87,06:23:00,Saturday,Cosburn  / Haldon,Investigation,25,50,eb,8106
2014-03-01,129,06:27:00,Saturday,Scarborough Town Center,Late Leaving Garage,27,54,NB,1130
2014-03-01,58,06:30:00,Saturday,Keele and Lawreence,Mechanical,36,72,e/b,1507
2014-03-01,95,06:30:00,Saturday,York Mills Station,Late Leaving Garage,20,40,EB,1723
2014-03-01,85,06:30:00,Saturday,Don Mills Station,Late Leaving Garage,15,30,EB,1091
2014-03-01,89,06:40:00,Saturday,Weston and StClair,Mechanical,15,30,s/b,1628
2014-03-01,86,07:00:00,Saturday,86 Scarborough Route,General Delay,17,27,BW,
2014-03-01,190,07:13:00,Saturday,Scarborough Town Center,Mechanical,12,24,WB,1740
2014-03-01,32,07:18:00,Saturday,Glenarden and Eglinton,Investigation,15,30,w/b,1564
2014-03-01,107,07:22:00,Saturday,Downsview Stn,Emergency Services,30,60,N,1775
2014-03-01,40,07:23:00,Saturday,Entire route,General Delay,0,0,b/w,
2014-03-01,86,07:24:00,Saturday,Meadowvale & Sheppard,Investigation,10,20,EB,7512
2014-03-01,38,07:36:00,Saturday,Scarborough Town Center,Mechanical,12,24,NB,1080
2014-03-01,52,07:41:00,Saturday,Kimbark and Lawrence,Mechanical,10,20,e/b,1619
2014-03-01,81,07:46:00,Saturday,Birchmount Garage,Mechanical,7,14,S/b,7854
2014-03-01,24,07:56:00,Saturday,Birchmount Garage,Mechanical,10,20,S/b,7851
2014-03-01,68,08:03:00,Saturday,Warden STN,Late Leaving Garage,13,26,NB,7493
2014-03-01,41,08:22:00,Saturday,Garage,Late Leaving Garage,10,20,n/b,1041
2014-03-01,58,08:23:00,Saturday,Garage,Late Leaving Garage,10,20,e/b,1031
2014-03-01,86,08:28:00,Saturday,Meadowvale & Sheppard,Late Leaving Garage,10,20,WB,7409
2014-03-01,29,08:47:00,Saturday,Wilson Garage,Mechanical,4,8,SB,9421
2014-03-01,52,08:52:00,Saturday,Lawrence west station,Utilized Off Route,10,20,e/b,1625
2014-03-01,709,09:00:00,Saturday,Garage,Utilized Off Route,0,0,s/b,1566
2014-03-01,32,09:02:00,Saturday,Eglinton west station,Utilized Off Route,30,60,e/b,1414
2014-03-01,84,09:19:00,Saturday,downsview stn,Mechanical,9,18,e,7952
2014-03-01,32,09:23:00,Saturday,Keele and Eglinton,Utilized Off Route,15,30,e/b,1413
2014-03-01,41,09:30:00,Saturday,Keele at Eglinton,Mechanical,12,24,S,1511
2014-03-01,709,10:00:00,Saturday,Garage,Utilized Off Route,0,0,s/b,1622
2014-03-01,7,10:05:00,Saturday,Bathurst & Wilson,Mechanical,9,17,S,8158
2014-03-01,54,10:10:00,Saturday,bayview and eglinton,Mechanical,16,32,e,7564
2014-03-01,165,10:12:00,Saturday,jane stn,Mechanical,9,20,s,7908
2014-03-01,25,10:25:00,Saturday,don mills and sheppard,Mechanical,7,14,n,7569
2014-03-01,45,10:25:00,Saturday,Kipling stn,Mechanical,10,20,n,8025
2014-03-01,35,10:25:00,Saturday,jane stn,Mechanical,5,10,n,1269
2014-03-01,83,10:32:00,Saturday,Jones/gerrard,Mechanical,24,48,s/b,7755
2014-03-01,78,10:32:00,Saturday,York Mills Subway Stn,Mechanical,15,28,e,8187
2014-03-01,79,10:32:00,Saturday,Pine and Lawrence,Mechanical,15,30,s\b,1024
2014-03-01,112,10:41:00,Saturday,Sigmont and Eringate,Mechanical,20,40,n,8028
2014-03-01,71,10:46:00,Saturday,Runnymede,Mechanical,16,32,e/b,1633
2014-03-01,29,10:56:00,Saturday,Wilson Stn,Utilized Off Route,4,9,s,9410
