Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-06-01,512,01:59:00,Thursday,Vaughan and st. clair,Mechanical,4,8,E/B,4148
2017-06-01,501,05:59:00,Thursday,Birchmount garage,Late Leaving Garage,3,6,,8119
2017-06-01,501,06:09:00,Thursday,Mt Dennis garage,Late Leaving Garage,3,6,,1626
2017-06-01,503,06:47:00,Thursday,Bingham loop,Mechanical,6,12,W/B,4136
2017-06-01,501,07:52:00,Thursday,Mt Dennis garage,Late Leaving Garage,3,6,E/B,1633
2017-06-01,501,07:58:00,Thursday,Parklawn / Lakeshore,Investigation,10,14,N/B,1816
2017-06-01,505,08:42:00,Thursday,Broadview station,Mechanical,6,12,W/B,4124
2017-06-01,504,08:46:00,Thursday,King at Portland,Investigation,4,8,E/B,4110
2017-06-01,506,08:49:00,Thursday,St George and College,Investigation,5,10,W/B,4101
2017-06-01,501,09:12:00,Thursday,King St,Utilized Off Route,3,6,E/B,7770
2017-06-01,506,09:13:00,Thursday,Broadview and Gerrard,Utilized Off Route,5,10,E/B,4145
2017-06-01,501,09:15:00,Thursday,King st,Utilized Off Route,3,6,E/B,1257
2017-06-01,501,09:16:00,Thursday,King st,Utilized Off Route,3,6,E/B,7786
2017-06-01,505,10:00:00,Thursday,Dundas at Bathurst,Held By,10,17,E/B,4120
2017-06-01,506,10:29:00,Thursday,Ossington and College,Mechanical,5,10,E/B,4050
2017-06-01,506,11:02:00,Thursday,Ossington south of College,Investigation,1,1,S/B,4050
2017-06-01,502,11:22:00,Thursday,Queen and Simcoe,Mechanical,10,20,E/B,7875
2017-06-01,501,12:47:00,Thursday,Queen and Pape,Mechanical,7,14,W/B,1066
2017-06-01,504,13:00:00,Thursday,Dundas West Stn to Broadview Stn,General Delay,20,15,B/W,
2017-06-01,504,14:11:00,Thursday,King & Church,Held By,5,10,E/B,4083
2017-06-01,505,15:05:00,Thursday,Monroe,Held By,12,18,E/B,4101
