Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-03-01,505,00:22:00,Wednesday,Dovercourt/ Dundas,Mechanical,7,14,E/B,4176
2017-03-01,501,01:06:00,Wednesday,Queen and Carlaw,Investigation,10,20,E/B,4199
2017-03-01,510,02:35:00,Wednesday,Queens Quay and Reese,Investigation,33,53,E/B,4425
2017-03-01,301,02:53:00,Wednesday,Queen and Carolina,Investigation,16,46,E/B,4199
2017-03-01,504,04:56:00,Wednesday,Roncesvalles & Queen,Mechanical,4,8,E/B,4229
2017-03-01,504,05:04:00,Wednesday,Queen and Logan,Mechanical,15,30,W/B,4167
2017-03-01,501,05:06:00,Wednesday,Queen & Roncesvalles,Mechanical,12,0,E/B,4216
2017-03-01,512,05:32:00,Wednesday,St.Clair West & Bathurst.,Mechanical,4,8,E/B,4110
2017-03-01,501,05:42:00,Wednesday,Roncesvalles & Queen,Mechanical,10,20,E/B,4214
2017-03-01,506,05:53:00,Wednesday,howard park & Roncesvalles,Mechanical,4,8,E/B,4095
2017-03-01,501,06:15:00,Wednesday,Roncesvalles & Queen,Mechanical,5,10,E/B,4023
2017-03-01,504,06:17:00,Wednesday,Roncesvalles & Queen,Mechanical,4,8,E/B,4015
2017-03-01,504,06:21:00,Wednesday,Roncesvalles & Queen,Held By,4,8,E/B,4181
2017-03-01,506,06:22:00,Wednesday,Elizabeth and College,Held By,21,26,E/B,4095
2017-03-01,506,06:26:00,Wednesday,Howard Park & Roncesvalles,Held By,4,8,E/B,4152
2017-03-01,504,06:26:00,Wednesday,Broadveiw and Queen,Mechanical,4,8,N/B,4142
2017-03-01,505,06:27:00,Wednesday,Howard Park & Roncesvalles,Held By,4,9,E/B,4114
2017-03-01,501,06:40:00,Wednesday,Roncesvalles & Queen,Mechanical,5,10,E/B,4226
2017-03-01,501,06:50:00,Wednesday,Roncesvalles & Queen,Held By,5,10,E/B,4249
2017-03-01,501,07:08:00,Wednesday,Queen & Lansdowne,Mechanical,5,10,E/B,4209
2017-03-01,501,07:17:00,Wednesday,Queen & Connaught,Mechanical,6,11,E/B,4226
2017-03-01,501,07:20:00,Wednesday,Roncesvalles & Queen,Mechanical,5,10,E/B,4213
2017-03-01,506,07:28:00,Wednesday,Howard Park & Roncesvalles,Mechanical,4,8,E/B,4172
2017-03-01,504,08:04:00,Wednesday,Dundas West Station,Mechanical,4,8,S/B,4171
2017-03-01,501,08:28:00,Wednesday,Queen & Empire,Utilized Off Route,32,38,E/B,4212
2017-03-01,514,08:30:00,Wednesday,Queen and Empire,Mechanical,10,20,E/B,4056
2017-03-01,510,11:05:00,Wednesday,Spadina at Queen,Emergency Services,18,22,N/B,4425
2017-03-01,511,11:26:00,Wednesday,Bathurst station,Mechanical,4,8,S/B,1386
2017-03-01,506,11:48:00,Wednesday,Beverly and college,Mechanical,12,17,E/B,4188
2017-03-01,510,12:41:00,Wednesday,Spadina at College,Mechanical,0,0,S/B,4424
2017-03-01,514,13:44:00,Wednesday,King at Yonge,Investigation,10,20,E/B,4408
2017-03-01,501,14:11:00,Wednesday,greenwood/queen,Investigation,5,10,W/B,4244
2017-03-01,504,15:08:00,Wednesday,King at Yonge,Mechanical,4,8,W/B,4229
2017-03-01,504,15:20:00,Wednesday,Dundas West Station,Mechanical,5,10,E/B,4035
2017-03-01,504,15:56:00,Wednesday,King at Dufferin,Held By,6,10,E/B,4091
2017-03-01,510,15:56:00,Wednesday,Spadina Stn,Mechanical,4,9,N/B,4424
2017-03-01,510,16:05:00,Wednesday,Queen's Quay at York St,Mechanical,1,1,E/B,4422
2017-03-01,301,16:12:00,Wednesday,Longbranch Loop,Mechanical,30,60,E/B,1653
2017-03-01,510,16:31:00,Wednesday,Spadina at Richmond,Mechanical,1,1,S/B,4414
2017-03-01,504,16:43:00,Wednesday,Dundas West Station,Mechanical,5,10,W/B,4198
2017-03-01,504,17:00:00,Wednesday,Dundas West Station to Broadview Station,General Delay,4,8,B/W,4130
2017-03-01,504,17:06:00,Wednesday,King at Wilson Park,Held By,84,89,B/W,4130
2017-03-01,506,17:29:00,Wednesday,Broadview and Gerrard SEL86,Investigation,189,195,W/B,4094
2017-03-01,510,17:46:00,Wednesday,Spadina at Harbord,Mechanical,1,1,S/B,4419
2017-03-01,504,18:15:00,Wednesday,Shaw & King,Investigation,4,8,B/W,4218
2017-03-01,505,18:38:00,Wednesday,Broadview at Gerrard,Held By,10,16,S/B,4039
2017-03-01,510,19:05:00,Wednesday,Spadina and Richmond,Investigation,1,5,N/B,4402
2017-03-01,504,19:34:00,Wednesday,Spadina & King,Investigation,9,14,W/B,4215
2017-03-01,501,20:05:00,Wednesday,Dufferin Loop,Mechanical,7,15,W/B,1027
2017-03-01,511,20:21:00,Wednesday,Bathurst at King,Investigation,5,10,S/B,1557
2017-03-01,501,20:54:00,Wednesday,McCaul - Queen Exiting Loop,Investigation,1,1,W/B,4237
2017-03-01,509,21:50:00,Wednesday,York,Mechanical,1,9,W/B,4432
2017-03-01,505,22:07:00,Wednesday,Dundas at Victoria,Investigation,6,14,W/B,4101
2017-03-01,504,23:16:00,Wednesday,Roncesvalles yard,Mechanical,6,12,W/B,4079
2017-03-02,301,01:31:00,Thursday,Queen St. West and McCaul St.,Held By,12,21,W/B,4180
2017-03-02,304,02:35:00,Thursday,DWS Station,Emergency Services,25,55,E/B,4178
2017-03-02,317,03:09:00,Thursday,Lower Spadina Ave. and Front St.,Mechanical,1,1,N/B,4421
2017-03-02,501,05:06:00,Thursday,Roncesvalles & Queen,Mechanical,5,10,E/B,4217
2017-03-02,506,05:12:00,Thursday,Coxwell and Lower Gerrard,Late Leaving Garage,3,0,E/B,4084
2017-03-02,505,05:13:00,Thursday,Roncesvalles & Dundas,Mechanical,5,10,N/B,4112
2017-03-02,505,05:33:00,Thursday,Roncesvalles & Dundas,Mechanical,5,10,N/B,4186
2017-03-02,512,05:33:00,Thursday,Roncesvalles & Queen,Held By,4,8,E/B,4130
2017-03-02,512,05:38:00,Thursday,Roncesvalles & Queen,Mechanical,4,8,E/B,4178
2017-03-02,504,05:45:00,Thursday,Roncesvalles and Queen,Late Leaving Garage,4,8,N/B,4143
2017-03-02,506,05:45:00,Thursday,Howard Park & Roncesvalles,Mechanical,4,8,E/B,4187
2017-03-02,512,05:48:00,Thursday,Roncesvalles and Queen,Mechanical,4,8,N/B,4086
2017-03-02,512,05:48:00,Thursday,Roncesvalles and Queen,Mechanical,4,8,N/B,4105
2017-03-02,504,05:56:00,Thursday,Roncesvalles and Queen,Mechanical,4,8,N/B,4173
2017-03-02,511,06:07:00,Thursday,Bathurst station,Mechanical,3,6,S/B,1578
2017-03-02,504,06:12:00,Thursday,Roncesvalles and Queen,Late Leaving Garage,4,8,N/B,4148
2017-03-02,504,06:34:00,Thursday,Broadview and Queen,Late Leaving Garage,4,8,N/B,4066
2017-03-02,504,07:24:00,Thursday,Broadview Station,Mechanical,4,8,S/B,4051
2017-03-02,506,07:52:00,Thursday,Coxwell and Gerrard,Mechanical,4,8,W/B,4108
