Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-10-01,505,06:32:00,Sunday,Dundas at Spadina,Mechanical,11,22,W/B,4040
2017-10-01,501,06:55:00,Sunday,Roncesvalles,Mechanical,13,19,E/B,4251
2017-10-01,501,07:50:00,Sunday,Connought to Roncesvalles,General Delay,10,16,W/B,4200
2017-10-01,506,08:40:00,Sunday,H.Park to Main St. and back,General Delay,20,10,E/B,4034
2017-10-01,505,13:04:00,Sunday,lansdowne/dundas,Mechanical,5,10,W/B,4179
2017-10-01,514,14:17:00,Sunday,Dufferin and Springhers,Held By,137,152,E/B,4440
2017-10-01,501,14:30:00,Sunday,"Queen St, Queensway, Lakeshore",General Delay,20,25,B/W,
2017-10-01,505,18:00:00,Sunday,Dundas and Church,Investigation,5,10,E/B,4014
2017-10-01,506,19:33:00,Sunday,College @ Borden,Investigation,8,16,E/B,1673
2017-10-01,504,20:24:00,Sunday,King Street and Church Street,Mechanical,9,18,W/B,4204
2017-10-01,505,21:17:00,Sunday,Yonge and Dundas,Emergency Services,9,15,E/B,4199
2017-10-01,501,21:20:00,Sunday,Russell car house,Mechanical,9,18,W/B,4105
2017-10-01,504,22:00:00,Sunday,Broadview Station to Dundas West Station,General Delay,20,25,B/W,
2017-10-01,511,22:16:00,Sunday,CNE,Mechanical,7,14,N/B,1383
2017-10-01,501,23:56:00,Sunday,Lakeshore and Burlington,Mechanical,8,16,W/B,7967
2017-10-02,505,06:10:00,Monday,Roncesvalles and Howard Park,Held By,7,14,N/B,4145
2017-10-02,504,06:10:00,Monday,Roncesvalles and Queen,Held By,4,8,W/B,4251
2017-10-02,505,06:13:00,Monday,Roncesvalles and Howard Park,Held By,7,14,N/B,4186
2017-10-02,502,06:13:00,Monday,Birchmount Garage,Mechanical,12,24,W/B,7834
2017-10-02,506,06:14:00,Monday,Roncesvalles and Howard Park,Held By,9,18,N/B,4177
2017-10-02,504,06:15:00,Monday,Roncesvalles and Queen,Late Leaving Garage,7,14,W/B,4040
2017-10-02,504,06:15:00,Monday,Roncesvalles and Queen,Held By,4,8,E/B,4251
2017-10-02,504,06:28:00,Monday,King & Roncy,Mechanical,4,8,W/B,4165
2017-10-02,501,06:49:00,Monday,Roncesvalles and Queen,Mechanical,5,9,E/B,4244
2017-10-02,501,08:06:00,Monday,Queen/Roncesvalles,Mechanical,6,12,W/B,4100
2017-10-02,506,08:12:00,Monday,Clinton and College,Investigation,10,20,E/B,8368
2017-10-02,504,08:40:00,Monday,King & Strachan,Mechanical,4,7,E/B,4251
2017-10-02,501,08:50:00,Monday,Lakeshore/Miles Rd,Mechanical,6,12,E/B,1012
2017-10-02,501,08:57:00,Monday,Russell Yard,Mechanical,6,12,E/B,4238
2017-10-02,505,09:54:00,Monday,Dundas and Broadview,Mechanical,7,14,W/B,4002
2017-10-02,501,10:27:00,Monday,Neville Park,Mechanical,6,12,W/B,8692
2017-10-02,506,11:06:00,Monday,Main and Danford,Investigation,138,144,wb,4189
2017-10-02,504,14:05:00,Monday,Roncesvalles/Queen,Late Leaving Garage,4,11,W/B,
2017-10-02,504,14:38:00,Monday,Broadview/Queen,Mechanical,5,6,E/B,4238
2017-10-02,504,14:48:00,Monday,Roncesvalles/Queen,Late Leaving Garage,2,5,E/B,
2017-10-02,505,15:23:00,Monday,Dundas and Bay,Mechanical,8,16,E/B,4170
2017-10-02,514,15:35:00,Monday,Distillery Loop,Mechanical,7,16,W/B,4415
2017-10-02,501,16:30:00,Monday,Roncesvalles to Longbranch,General Delay,10,10,B/W,
2017-10-02,503,16:58:00,Monday,Bingham loop,Mechanical,12,24,W/B,7731
2017-10-02,501,17:40:00,Monday,Neville Loop,Mechanical,6,12,W/B,7614
2017-10-02,506,17:55:00,Monday,Roncesvalles at Howard Park,Held By,7,14,E/B,4199
2017-10-02,501,18:33:00,Monday,Queen and Lansdowne,Mechanical,19,25,W/B,4216
2017-10-02,505,19:06:00,Monday,Roncesvalles Yard,Emergency Services,8,16,E/B,4167
2017-10-02,510,19:12:00,Monday,Spadina Circle (north of College),Mechanical,9,18,N/B,4433
2017-10-02,501,19:30:00,Monday,Queen and Broadview,Held By,19,25,B/W,
2017-10-02,505,19:43:00,Monday,Dundas West STN,Mechanical,8,16,E/B,4001
2017-10-02,501,20:09:00,Monday,Queen and Victoria,Diversion,1,1,B/W,4040
2017-10-02,506,22:14:00,Monday,Gerrard at Jones,Mechanical,10,20,W/B,4027
2017-10-02,511,23:30:00,Monday,CNE Loop,Mechanical,12,24,E/B,1803
2017-10-03,512,00:42:00,Tuesday,St Clair @ Lansdowne,Mechanical,6,12,E/B,4410
2017-10-03,501,05:53:00,Tuesday,Roncesvalles and Queen,Mechanical,5,10,E/B,4200
2017-10-03,505,06:17:00,Tuesday,Broadview and Dundas,Late Leaving Garage,4,8,E/B,4053
2017-10-03,501,06:38:00,Tuesday,Queen/Alton,Investigation,5,10,E/B,4225
2017-10-03,501,08:39:00,Tuesday,Queen/Dufferin,Mechanical,5,10,W/B,4242
2017-10-03,501,09:00:00,Tuesday,Russell Yard,Mechanical,5,11,E/B,4222
2017-10-03,505,09:29:00,Tuesday,Dundas and Yonge,Mechanical,25,32,E/B,4114
2017-10-03,511,09:47:00,Tuesday,Dundas and Bathurst,Mechanical,7,14,E/B,4197
2017-10-03,501,09:51:00,Tuesday,Queen/Church,Mechanical,5,11,W/B,4208
2017-10-03,505,11:23:00,Tuesday,Bay Street and Gerrard Street,Investigation,7,17,S/B,4155
2017-10-03,504,11:40:00,Tuesday,Roncy & Quuen,Mechanical,5,10,E/B,4067
2017-10-03,512,13:33:00,Tuesday,Stclair and Bathurst,Mechanical,4,8,W/B,4030
2017-10-03,506,14:20:00,Tuesday,High Park Loop,General Delay,7,14,E/B,4189
2017-10-03,502,15:17:00,Tuesday,Richmond and Simcoe,Mechanical,10,20,E/B,8171
2017-10-03,501,16:00:00,Tuesday,Sunnyside Loop to Longbranch,General Delay,15,15,B/W,
2017-10-03,502,17:06:00,Tuesday,Queen and Carroll,Investigation,10,20,E/B,8169
2017-10-03,503,18:01:00,Tuesday,King/Church,Mechanical,12,24,W/B,8134
2017-10-03,509,20:16:00,Tuesday,CNE loop,Mechanical,7,14,E/B,4422
2017-10-03,512,20:24:00,Tuesday,St Clair and Avenue road,Mechanical,6,12,W/B,4426
2017-10-04,509,00:25:00,Wednesday,Queensquay and Rees,Investigation,9,18,W/B,4441
2017-10-04,514,00:34:00,Wednesday,Dufferin Loop,Mechanical,4,19,E/B,4409
2017-10-04,511,05:24:00,Wednesday,Bathurst Station,Late Leaving Garage,4,9,S/B,8387
2017-10-04,511,05:33:00,Wednesday,Bathurst Station,Late Leaving Garage,4,8,S/B,8310
2017-10-04,505,05:49:00,Wednesday,Dundas Street and Spadina Avenue,Held By,43,50,W/B,4037
2017-10-04,504,06:32:00,Wednesday,Roncesvalles and Queen,Mechanical,7,14,W/B,4239
2017-10-04,504,06:37:00,Wednesday,Roncesvalles and Queen,Mechanical,4,8,W/B,4139
2017-10-04,501,06:53:00,Wednesday,Russell Yard,Mechanical,8,13,N/B,4240
2017-10-04,510,07:28:00,Wednesday,Union Station to Spadina  Station,Mechanical,5,9,N/B,4423
2017-10-04,504,08:00:00,Wednesday,King & Yonge,General Delay,15,20,B/W,
2017-10-04,514,08:00:00,Wednesday,Yonge & King,General Delay,15,30,B/W,
2017-10-04,505,08:22:00,Wednesday,Dundas and Duffering to Broadview Station,General Delay,14,21,E/B,
2017-10-04,506,08:37:00,Wednesday,Colege and Dufferin,Mechanical,7,14,E/B,8373
2017-10-04,501,10:25:00,Wednesday,Queen/Lansdowne,Mechanical,6,12,W/B,4236
2017-10-04,502,10:42:00,Wednesday,Queen/River,Mechanical,10,20,W/B,8168
2017-10-04,501,13:28:00,Wednesday,Connaught and Queen,Mechanical,6,12,W/B,4210
2017-10-04,502,13:30:00,Wednesday,Richmond and Queen to Bingham Loop,General Delay,13,26,B/W,
2017-10-04,512,13:30:00,Wednesday,st.clair station/yonge,Held By,24,29,E/B,4412
2017-10-04,501,14:04:00,Wednesday,Neville Park Loop,Mechanical,6,12,W/B,7517
2017-10-04,501,14:51:00,Wednesday,Neville Park Loop,Mechanical,6,12,W/B,7414
2017-10-04,501,14:59:00,Wednesday,Connaught and Queen,Mechanical,6,12,W/B,8749
2017-10-04,501,15:00:00,Wednesday,"Queen St, The Queensway",General Delay,30,35,B/W,
2017-10-04,506,15:37:00,Wednesday,Roncisvalles and Howard Park,Mechanical,6,12,N/B,4153
2017-10-04,505,15:50:00,Wednesday,Dundas and Ossington,Mechanical,37,45,W/B,4146
2017-10-04,504,16:04:00,Wednesday,Howard Park and Roncesvalles,Held By,35,39,W/B,4029
2017-10-04,505,16:14:00,Wednesday,Dundas and Ossington,Mechanical,7,14,W/B,4164
2017-10-04,501,16:18:00,Wednesday,Roncesvalles and Queen,Utilized Off Route,5,10,W/B,8314
2017-10-04,504,16:18:00,Wednesday,Roncesvalles and Queen,Utilized Off Route,5,10,W/B,1010
2017-10-04,501,16:31:00,Wednesday,O'Hara and Queen,Mechanical,6,12,W/B,4244
2017-10-04,501,16:48:00,Wednesday,River and Queen,Mechanical,6,12,W/B,7444
2017-10-04,506,16:54:00,Wednesday,Gerrard and Parliament,Mechanical,6,12,E/B,4119
2017-10-04,501,17:09:00,Wednesday,Long Branch Loop,Mechanical,6,12,W/B,7928
2017-10-04,506,17:09:00,Wednesday,College and Lansdowne,Investigation,7,14,W/B,8383
2017-10-04,501,17:25:00,Wednesday,York and Queen,Emergency Services,6,12,E/B,4200
2017-10-04,510,18:00:00,Wednesday,Spadina,General Delay,4,8,S/B,4440
2017-10-04,501,18:11:00,Wednesday,Broadview and Queen,General Delay,30,36,W/B,4228
