Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-09-01,15,00:09:00,Tuesday,Evans/North Carson,Investigation,30,60,w/b,7314
2015-09-01,100,00:21:00,Tuesday,Broadview Stn,Utilized Off Route,9,19,s/b,7420
2015-09-01,106,00:41:00,Tuesday,York Commons,Mechanical,18,36,S,1789
2015-09-01,112,00:57:00,Tuesday,Kipling stn,Mechanical,1,18,e/b,7941
2015-09-01,320,02:05:00,Tuesday,yonge and front,Utilized Off Route,4,8,s/b,8211
2015-09-01,352,02:44:00,Tuesday,yonge and lawerence,Mechanical,20,40,w/b,1539
2015-09-01,320,04:12:00,Tuesday,yonge and steeles,Mechanical,15,30,S,8154
2015-09-01,300,04:45:00,Tuesday,Main Street,Mechanical,22,44,EB,8026
2015-09-01,54,05:10:00,Tuesday,Eglinton yard,Mechanical,1,1,ob,7545
2015-09-01,6,05:10:00,Tuesday,Bedford & Dupont,Diversion,690,700,b/w,1019
2015-09-01,46,05:12:00,Tuesday,Steeles Loop at Martingrove,Late Leaving Garage,15,30,S,1682
2015-09-01,45,05:12:00,Tuesday,Kipling at Huntington Park,Investigation,14,46,nb,7928
2015-09-01,25,05:16:00,Tuesday,Pape stn,Utilized Off Route,4,8,nb,7607
2015-09-01,98,05:17:00,Tuesday,Peckham and Cactus,Mechanical,26,52,EB,8186
2015-09-01,54,05:17:00,Tuesday,Star Spray Loop,Utilized Off Route,12,23,w,7545
2015-09-01,34,05:18:00,Tuesday,Kennedy station,Utilized Off Route,4,8,e,7459
2015-09-01,29,05:18:00,Tuesday,Wilson stn,Utilized Off Route,9,19,N,9053
2015-09-01,7,05:20:00,Tuesday,Bathurst and Wilson,Utilized Off Route,10,30,S,9054
2015-09-01,85,05:27:00,Tuesday,Don Mills station,Late Leaving Garage,2,25,E,9073
2015-09-01,172,05:29:00,Tuesday,Carlaw and Commissioner,Utilized Off Route,10,20,WB,7785
2015-09-01,60,05:30:00,Tuesday,Steeles Loop at Martingrove,Late Leaving Garage,10,20,E,1564
2015-09-01,102,05:30:00,Tuesday,Warden Station,Utilized Off Route,20,40,NB,7752
2015-09-01,39,05:31:00,Tuesday,Finch at Baldoon,Utilized Off Route,4,8,W/B,1737
2015-09-01,86,05:31:00,Tuesday,Kennedy station,Utilized Off Route,17,28,e,7654
2015-09-01,40,05:32:00,Tuesday,Dundas West Station,Late Leaving Garage,12,24,W,7347
2015-09-01,32,05:33:00,Tuesday,Skymark and Explorer,Late Leaving Garage,5,10,EB,1242
2015-09-01,24,05:34:00,Tuesday,Danforth and Victoria Park,Utilized Off Route,6,12,NB,7711
2015-09-01,24,05:39:00,Tuesday,Consumers and Victoria Park,Late Leaving Garage,8,16,NB,8105
2015-09-01,7,05:39:00,Tuesday,Village gate and Steeles,Late Leaving Garage,20,39,S,9038
2015-09-01,53,05:41:00,Tuesday,Passmore and Markham,Utilized Off Route,5,10,w,1811
2015-09-01,131,05:46:00,Tuesday,Morningside and Morningview,Utilized Off Route,10,17,E,1078
2015-09-01,32,05:52:00,Tuesday,Eglinton station,Mechanical,7,18,WB,1037
2015-09-01,90,05:54:00,Tuesday,St.Clair W. stn,Utilized Off Route,9,18,N,8314
2015-09-01,39,05:57:00,Tuesday,Finch at Baldoon,Late Leaving Garage,5,10,E/B,1321
2015-09-01,95,05:59:00,Tuesday,Kingston Road Loop,Mechanical,8,16,w,1816
2015-09-01,92,06:00:00,Tuesday,Woodbine South Route,General Delay,10,1,B/w,
2015-09-01,85,06:01:00,Tuesday,Sheppard and Midland,Investigation,4,15,W,9057
2015-09-01,84,06:03:00,Tuesday,Sheppard and Arrow Rd,Mechanical,10,15,E,1353
2015-09-01,32,06:05:00,Tuesday,Eglinton station,Mechanical,5,10,WB,1610
2015-09-01,53,06:05:00,Tuesday,Passmore and Markham,Mechanical,4,9,w,1307
2015-09-01,29,06:15:00,Tuesday,Dufferin and Tycos,Late Leaving Garage,8,16,s/b,8186
2015-09-01,109,06:15:00,Tuesday,Lawremce W. Stn,Late Leaving Garage,15,30,S,9438
2015-09-01,54,06:24:00,Tuesday,Lawrence Scarbough Golf Club rd,Mechanical,9,18,eb,7445
2015-09-01,127,06:24:00,Tuesday,Spadina stn,Mechanical,16,32,w/b,1204
2015-09-01,39,06:26:00,Tuesday,Finch Stn,Late Leaving Garage,4,8,E/B,1234
2015-09-01,29,06:26:00,Tuesday,Dufferin and Bloor,Late Leaving Garage,8,16,n/b,8338
2015-09-01,86,06:30:00,Tuesday,Sheppard Loop,Mechanical,5,10,wb,7572
2015-09-01,142,06:30:00,Tuesday,Adelaide st and Bay st,Diversion,170,200,s/b,8327
2015-09-01,29,06:30:00,Tuesday,Springhurst loop,Late Leaving Garage,8,16,n/b,9028
2015-09-01,145,06:30:00,Tuesday,Adelaide at York to Bay,Diversion,186,216,E,8074
2015-09-01,39,06:32:00,Tuesday,Seneca College,Late Leaving Garage,8,16,W/B,1142
2015-09-01,84,06:33:00,Tuesday,Jane and Steeles,Late Leaving Garage,25,50,E,1547
2015-09-01,165,06:33:00,Tuesday,York Mills Stn.,Late Leaving Garage,13,20,W,1387
2015-09-01,5,06:36:00,Tuesday,Queens Park and Charles,Mechanical,14,28,n/b,8307
2015-09-01,199,06:36:00,Tuesday,STC,Late Leaving Garage,3,6,W/B,1704
2015-09-01,14,06:37:00,Tuesday,Caledonia and Glencairn,Late Leaving Garage,0,23,e,1061
2015-09-01,122,06:39:00,Tuesday,Yorkmills stn,Mechanical,11,22,e/b,8386
2015-09-01,63,06:42:00,Tuesday,Eglinton west station,Late Leaving Garage,4,8,S/B,1506
2015-09-01,75,06:44:00,Tuesday,Bloor and Sherbourne,Late Leaving Garage,5,12,S,8348
2015-09-01,41,06:48:00,Tuesday,Keele and St Clair,Mechanical,14,29,n/b,1629
2015-09-01,131,06:51:00,Tuesday,Scarborough Town Center,Mechanical,7,15,N/B,1799
2015-09-01,196,06:57:00,Tuesday,York University Commons,Mechanical,7,14,S,8392
2015-09-01,6,07:00:00,Tuesday,Davenport,Late Leaving Garage,8,16,S/B,1655
2015-09-01,86,07:04:00,Tuesday,Kennedy station,Mechanical,6,12,s,7515
2015-09-01,199,07:06:00,Tuesday,STC,Late Leaving Garage,2,5,W/B,1806
2015-09-01,36,07:09:00,Tuesday,Humberwood loop,Late Leaving Garage,5,10,e,9108
2015-09-01,141,07:10:00,Tuesday,Adelaide amd York,Diversion,60,20,SB,1423
2015-09-01,11,07:20:00,Tuesday,Belsize and Cleveland,Late Leaving Garage,13,26,w/b,8162
2015-09-01,29,07:20:00,Tuesday,Dufferin at Hope,Mechanical,8,16,n/b,9018
2015-09-01,39,07:26:00,Tuesday,Finch Stn,Utilized Off Route,8,16,E/B,1803
2015-09-01,45,07:32:00,Tuesday,Steeles Loop,Mechanical,6,11,sb,8051
2015-09-01,116,07:33:00,Tuesday,Kennedy station,Mechanical,7,14,s,7590
2015-09-01,199,07:50:00,Tuesday,Finch at Pharmacy,Mechanical,3,5,E/B,1085
2015-09-01,7,08:00:00,Tuesday,Bathurst stn to Village Gate and Steeles,General Delay,10,20,BW,
2015-09-01,7,08:00:00,Tuesday,Bathurst and Wilson,Mechanical,10,19,S,9038
2015-09-01,59,08:02:00,Tuesday,Uphill to Weston,Diversion,1,1,B,1689
2015-09-01,75,08:19:00,Tuesday,Sherbourne and Bloor,Mechanical,7,14,N,8187
2015-09-01,17,08:25:00,Tuesday,Comstock,Diversion,7,14,,7753
2015-09-01,79,08:25:00,Tuesday,Runnymede stn,Mechanical,10,20,n,1500
2015-09-01,195,08:30:00,Tuesday,Jane and Steeles to Jane STN,General Delay,15,30,B/W,
2015-09-01,35,08:30:00,Tuesday,Jane and Steeles to Jane STN,General Delay,15,30,B/W,
2015-09-01,42,08:37:00,Tuesday,finch station,Mechanical,20,35,n,8385
2015-09-01,57,08:38:00,Tuesday,Kennedy Station,Mechanical,11,22,N,7805
2015-09-01,39,08:50:00,Tuesday,Finch at Cherokee,Mechanical,4,8,E/B,1134
2015-09-01,191,09:20:00,Tuesday,Albion/Martin Grove,Investigation,5,10,s,8442
2015-09-01,17,09:39:00,Tuesday,Lawrence and Birchmount,Emergency Services,13,26,,7702
2015-09-01,52,10:28:00,Tuesday,Lawrence and Olympia,Investigation,15,30,e,1520
2015-09-01,7,10:35:00,Tuesday,Bathurst and Lawrence,Mechanical,9,18,S,9038
2015-09-01,39,10:50:00,Tuesday,Finch Stn,Mechanical,1,1,E/B,1704
2015-09-01,90,10:51:00,Tuesday,Oakwood and Vaughan,Mechanical,8,16,S,9448
2015-09-01,95,11:02:00,Tuesday,Kingston Loop Cul De Sac,Mechanical,15,30,W/B,1304
2015-09-01,94,11:06:00,Tuesday,Castle Frank Station,Mechanical,15,30,EB,7721
2015-09-01,85,11:25:00,Tuesday,Sheppard and Morningside,Mechanical,8,15,W,9095
2015-09-01,82,11:26:00,Tuesday,Glen and Douglas,Diversion,0,0,N,8377
2015-09-01,84,11:41:00,Tuesday,Weston Rd & Bradstock,Mechanical,9,18,E,1294
2015-09-01,165,11:43:00,Tuesday,Weston and Albion,Investigation,9,18,E,1415
2015-09-01,85,12:04:00,Tuesday,Meadowvale loop,Mechanical,8,15,W,9057
2015-09-01,7,12:14:00,Tuesday,Bathurst and Wilson,Mechanical,9,18,S,9038
2015-09-01,120,12:18:00,Tuesday,Wilson and Dubray,Mechanical,30,60,E,1320
2015-09-01,39,12:38:00,Tuesday,Finch at Tiffield Rd,Investigation,7,14,W/B,1105
2015-09-01,14,12:50:00,Tuesday,Glencairn and Dalemount,Mechanical,14,28,EB,1592
2015-09-01,14,12:50:00,Tuesday,Entire Route,General Delay,10,34,B/W,
2015-09-01,86,12:57:00,Tuesday,Beechgrove & Cornation,Investigation,30,60,wb,7550
2015-09-01,7,12:57:00,Tuesday,Bathurst and Steeles,Mechanical,9,18,sb,9015
2015-09-01,108,12:58:00,Tuesday,Finch av,Mechanical,17,34,n,1207
2015-09-01,7,13:00:00,Tuesday,Steeles to Bathurst Station,General Delay,10,19,bw,
2015-09-01,6,13:00:00,Tuesday,6-Bay route,General Delay,15,12,b/w,
2015-09-01,90,13:28:00,Tuesday,St. Clair West Stn,Mechanical,8,16,sb,9403
2015-09-01,12,13:30:00,Tuesday,Kingston Road Route,General Delay,12,1,B/w,
2015-09-01,196,13:50:00,Tuesday,Downsview Station,Utilized Off Route,6,13,e,9439
2015-09-01,41,13:58:00,Tuesday,Keele and Dundas,Investigation,8,16,nb,9136
2015-09-01,89,14:00:00,Tuesday,entire route,General Delay,13,21,b/w,
2015-09-01,24,14:00:00,Tuesday,VICTORIA PARK ROUTE,General Delay,10,0,BW,
2015-09-01,29,14:00:00,Tuesday,Dufferin route,General Delay,20,12,BW,
2015-09-01,41,14:00:00,Tuesday,entire route,General Delay,13,21,b/w,
2015-09-01,29,14:05:00,Tuesday,Dufferin and Hope,Investigation,5,10,N,9023
2015-09-01,38,14:07:00,Tuesday,Brumwell St. On Lawson Rd,Emergency Services,12,24,N,1780
2015-09-01,53,14:10:00,Tuesday,Don Milsl and Steeles,Diversion,16,136,WB,1768
2015-09-01,199,14:11:00,Tuesday,Sheppard Ave,Mechanical,4,9,SB,1705
2015-09-01,38,14:14:00,Tuesday,Lawson Rd and Brumwell St.,Diversion,12,32,S,1772
2015-09-01,105,14:15:00,Tuesday,Dufferin and Steeles,Mechanical,30,60,n,8305
2015-09-01,96,14:16:00,Tuesday,wilson at beverly hills,Mechanical,18,36,w,1354
2015-09-01,7,14:19:00,Tuesday,Bathurst and Finch,General Delay,18,1,nb,9019
2015-09-01,100,14:20:00,Tuesday,Don Mills and Eglinton,Utilized Off Route,8,16,s/b,7549
2015-09-01,85,14:21:00,Tuesday,Donmills station,Mechanical,11,18,E,1721
2015-09-01,34,14:26:00,Tuesday,Eglinton Garage,Late Leaving Garage,4,8,,7643
2015-09-01,44,14:26:00,Tuesday,COL>SMITH LOOP,Mechanical,8,16,N,7902
2015-09-01,51,14:30:00,Tuesday,Townsend/Freshmedow-Eglinton Stn.,General Delay,25,65,S,
2015-09-01,51,14:30:00,Tuesday,Donmills-Steeles,Diversion,25,65,S,
2015-09-01,51,14:30:00,Tuesday,Donmills/ Steeles,Investigation,25,50,S,8359
2015-09-01,88,14:32:00,Tuesday,Wilson Garage,Late Leaving Garage,7,15,,8185
2015-09-01,36,14:32:00,Tuesday,Finch station (1st 36D ),Late Leaving Garage,10,1,W,9131
2015-09-01,106,14:40:00,Tuesday,Downsview station,Utilized Off Route,10,20,n,8311
2015-09-01,100,14:45:00,Tuesday,Brentcliffe and Eglinton,Utilized Off Route,8,16,n/b,7539
2015-09-01,84,14:49:00,Tuesday,Finch and Arrow,Late Leaving Garage,11,22,N/b,1384
2015-09-01,17,14:54:00,Tuesday,Warden Stn,Late Leaving Garage,9,18,N/B,7743
2015-09-01,41,14:55:00,Tuesday,Keele and Wilson,Utilized Off Route,9,18,sb,9150
2015-09-01,52,14:56:00,Tuesday,Lawrence and Jane,Mechanical,15,30,WB,1508
2015-09-01,102,14:57:00,Tuesday,14th ave and Markham Rd,Investigation,28,61,S/B,7707
2015-09-01,35,14:57:00,Tuesday,Jane and Steeles,Late Leaving Garage,7,14,S/b,1674
2015-09-01,191,15:00:00,Tuesday,HWY 191 Rocket route,General Delay,13,19,B,8441
2015-09-01,145,15:00:00,Tuesday,Bay and Adelaide,Diversion,90,120,e/b,
2015-09-01,45,15:01:00,Tuesday,KIPLING STN,Late Leaving Garage,2,4,N,7955
2015-09-01,32,15:04:00,Tuesday,Mount Dennis Garage,Late Leaving Garage,12,20,W,1004
2015-09-01,196,15:10:00,Tuesday,Downsview Station,Utilized Off Route,4,7,n,9420
2015-09-01,131,15:14:00,Tuesday,STC Station,Late Leaving Garage,11,23,n,1116
2015-09-01,54,15:15:00,Tuesday,Lawrenc RT,Utilized Off Route,10,21,wb,7613
2015-09-01,54,15:15:00,Tuesday,Ellesmere to Steeles,General Delay,12,23,nb,1
2015-09-01,44,15:21:00,Tuesday,KIPLING STN,Mechanical,6,12,S,8028
2015-09-01,196,15:21:00,Tuesday,York U,Mechanical,4,7,s,8217
2015-09-01,92,15:27:00,Tuesday,Woodbine and Queen,Investigation,7,14,SB,7788
2015-09-01,60,15:36:00,Tuesday,Yonge /Finch,Mechanical,7,14,E,1294
2015-09-01,92,15:38:00,Tuesday,Woodbine and Queen,Diversion,69,76,SB,7722
2015-09-01,24,15:40:00,Tuesday,VICTORIA PARK STATION,Utilized Off Route,8,16,N,7774
2015-09-01,64,15:44:00,Tuesday,Main Station,Mechanical,8,16,NB,7731
2015-09-01,12,15:47:00,Tuesday,Victoria Park Stn,Mechanical,15,30,E/b,8111
2015-09-01,142,15:50:00,Tuesday,Adelaide St. @ Bay St.,Diversion,30,55,S,
2015-09-01,25,15:50:00,Tuesday,Steeles & Don Mills rd,Diversion,4,8,N/B,7673
2015-09-01,12,15:55:00,Tuesday,Victoria park Stn,Mechanical,16,32,E/b,7796
2015-09-01,42,15:59:00,Tuesday,Finch Stn,Utilized Off Route,7,14,EB,8199
2015-09-01,52,16:00:00,Tuesday,Lawrence Station,Utilized Off Route,13,26,WB,1005
2015-09-01,42,16:00:00,Tuesday,CUMMER ROUTE,General Delay,7,25,,
2015-09-01,36,16:00:00,Tuesday,Finch West route,General Delay,17,12,B,9131
2015-09-01,97,16:00:00,Tuesday,Yonge St,General Delay,30,60,,
2015-09-01,52,16:01:00,Tuesday,Lawrence West Station,Mechanical,13,26,WB,1038
2015-09-01,11,16:03:00,Tuesday,Bayview & Bridlepath,Mechanical,15,30,N,8350
2015-09-01,199,16:05:00,Tuesday,Finch to STC,General Delay,1,1,BW,
2015-09-01,39,16:05:00,Tuesday,Neilson Rd to Finch STN,General Delay,1,1,BW,
2015-09-01,143,16:10:00,Tuesday,143 Beach Express,General Delay,20,1,B/w,
2015-09-01,143,16:10:00,Tuesday,Adelaide & Bay,Diversion,35,60,E/b,8123
2015-09-01,60,16:15:00,Tuesday,Signal hill,Mechanical,7,14,E,8419
2015-09-01,112,16:18:00,Tuesday,COMMERCE & SKYMARK,Mechanical,12,24,S,7320
2015-09-01,51,16:19:00,Tuesday,Finch & Leslie,Diversion,18,36,N,8359
2015-09-01,113,16:20:00,Tuesday,DANFORTH/BIRCHMOUNT,Mechanical,14,29,W,8132
2015-09-01,144,16:29:00,Tuesday,Eglinton Garage,Late Leaving Garage,1,1,,7573
2015-09-01,142,16:30:00,Tuesday,Bombay loop,General Delay,30,90,N/S,
2015-09-01,68,16:45:00,Tuesday,warden route,General Delay,20,40,s,7537
2015-09-01,54,16:48:00,Tuesday,Lawrence and Chandler,Emergency Services,11,21,wb,7484
2015-09-01,48,16:50:00,Tuesday,Royal York Stn,Mechanical,16,32,w/b,8084
2015-09-01,32,16:53:00,Tuesday,Eglinton Ave.West and Caledonia Rd.,Mechanical,8,16,W,1529
2015-09-01,87,16:56:00,Tuesday,Broadview Station,Utilized Off Route,6,12,E/b,7795
2015-09-01,60,16:59:00,Tuesday,Yonge /Steeles,Investigation,7,14,N,1205
2015-09-01,80,16:59:00,Tuesday,SHERWAY GRDNS,Mechanical,16,36,e,7330
2015-09-01,165,17:00:00,Tuesday,wilson at maniza,Investigation,9,24,w,1219
2015-09-01,199,17:00:00,Tuesday,Sheppard Ave,Mechanical,5,10,WB,1814
2015-09-01,52,17:10:00,Tuesday,Terminal 3,Mechanical,13,20,EB,1325
2015-09-01,91,17:11:00,Tuesday,York Mills and Valleywoods,Mechanical,24,48,SB,7852
2015-09-01,88,17:13:00,Tuesday,St Clair Stn,Mechanical,8,15,,8185
2015-09-01,102,17:20:00,Tuesday,Warden Stn,Utilized Off Route,21,32,N/B,7768
2015-09-01,14,17:22:00,Tuesday,Glencairn stn.,Mechanical,20,40,E/B,1655
2015-09-01,123,17:27:00,Tuesday,KIPLING STN,Utilized Off Route,25,52,e,8072
2015-09-01,142,17:30:00,Tuesday,Church & Richmond,Diversion,30,60,N/S,9410
2015-09-01,63,17:30:00,Tuesday,63-Ossigton route,General Delay,10,12,b/w,
2015-09-01,196,17:32:00,Tuesday,York U,Investigation,3,6,s,8147
2015-09-01,29,17:39:00,Tuesday,Bloor,Investigation,5,10,N,9002
2015-09-01,54,17:43:00,Tuesday,Lawrence RT,Mechanical,11,21,eb,7600
2015-09-01,80,17:46:00,Tuesday,Parkside/High Park ave,Investigation,30,60,n/b,8072
2015-09-01,11,17:49:00,Tuesday,Bayview & Steeles,Investigation,15,30,N,8326
2015-09-01,161,18:00:00,Tuesday,Entire Route,General Delay,13,40,B/W,
2015-09-01,126,18:00:00,Tuesday,Entire Route,General Delay,10,25,B/W,
2015-09-01,196,18:02:00,Tuesday,Downsview Stn,Utilized Off Route,6,12,s,8137
2015-09-01,25,18:15:00,Tuesday,Steeles & Don Mills rd,Diversion,4,8,N/B,7544
2015-09-01,42,18:26:00,Tuesday,Finch Stn,Mechanical,7,14,,8388
2015-09-01,97,18:35:00,Tuesday,Charles St & Yonge,Investigation,30,60,NB,8151
2015-09-01,100,19:08:00,Tuesday,Broadview and Pretoria,Mechanical,8,16,s/b,7539
2015-09-01,86,19:10:00,Tuesday,Choiceland / Kingston,Mechanical,15,30,SB,7490
2015-09-01,53,19:14:00,Tuesday,Steeles and Markham Rd,Mechanical,5,10,wb,1086
2015-09-01,191,19:50:00,Tuesday,Kipling station,Mechanical,10,20,N,7915
2015-09-01,100,19:53:00,Tuesday,Broadview Station,Mechanical,6,12,s/b,7549
2015-09-01,32,19:56:00,Tuesday,Eglinton Ave.West and Dufferin St.,Mechanical,9,18,W,1008
2015-09-01,34,20:34:00,Tuesday,Kennedy Station,Mechanical,6,12,e/b,7563
2015-09-01,23,21:25:00,Tuesday,Park Vista / Dawes Rd,Investigation,10,20,S,7871
2015-09-01,16,21:34:00,Tuesday,Midland / Danforth Rd,Emergency Services,11,22,N,8107
2015-09-01,192,23:09:00,Tuesday,hwy427/hwy401,Diversion,8,16,s/b,8001
2015-09-01,21,23:49:00,Tuesday,Scarborough Centre Stn,Mechanical,30,60,N,7842
2015-09-02,95,00:25:00,Wednesday,Scarsdale,Mechanical,10,20,EB,1826
2015-09-02,320,01:30:00,Wednesday,Yonge & Welllesley,Diversion,3,273,N,8146
2015-09-02,307,02:30:00,Wednesday,Carlingview & Dixon,Investigation,30,60,N,1557
2015-09-02,12,03:04:00,Wednesday,Victoria Park Stn,Mechanical,20,40,E/B,7793
2015-09-02,320,04:00:00,Wednesday,Yonge & Steeles,Mechanical,3,6,S,7477
2015-09-02,169,04:55:00,Wednesday,Scarborough Town Centre Station,Mechanical,30,60,NB,8167
2015-09-02,46,05:03:00,Wednesday,Steeles and Martin Grove loop,Mechanical,1,15,S,1545
2015-09-02,31,05:15:00,Wednesday,Birch garage,Late Leaving Garage,20,40,,7770
2015-09-02,39,05:17:00,Wednesday,Baldoon and Finch,Late Leaving Garage,4,9,W/B,1146
2015-09-02,25,05:20:00,Wednesday,Pape Station,Mechanical,14,28,NB,7466
2015-09-02,85,05:27:00,Wednesday,Don Mills station,Late Leaving Garage,27,54,E,9074
2015-09-02,116,05:27:00,Wednesday,Eglinton Garage,Late Leaving Garage,7,10,EB,7443
2015-09-02,85,05:28:00,Wednesday,Meadowvale loop,Mechanical,15,30,W,9060
2015-09-02,16,05:35:00,Wednesday,Birch garage,Late Leaving Garage,9,18,,7722
2015-09-02,172,05:37:00,Wednesday,Birchmount garage,Late Leaving Garage,10,20,,7840
2015-09-02,54,05:37:00,Wednesday,Eglinton Yard,Mechanical,1,1,ob,7683
2015-09-02,116,05:41:00,Wednesday,Garage,Late Leaving Garage,22,44,B/W,7444
2015-09-02,199,05:43:00,Wednesday,STC,Late Leaving Garage,5,6,W/B,1144
2015-09-02,85,05:49:00,Wednesday,Rouge Hill GO,Late Leaving Garage,10,20,W,9073
2015-09-02,25,05:49:00,Wednesday,Pape stn,Mechanical,4,8,nb,7556
2015-09-02,37,05:52:00,Wednesday,Islington station,Mechanical,8,0,nb,7344
2015-09-02,167,05:57:00,Wednesday,Sheppard Ave. East and Parkway Forest Drive,Mechanical,24,48,S/B,8123
2015-09-02,59,05:58:00,Wednesday,Weston Rd and Oak Street,Diversion,1,1,B/W,1303
2015-09-02,85,06:00:00,Wednesday,Rouge Hill GO,Late Leaving Garage,10,21,W,9092
2015-09-02,36,06:00:00,Wednesday,humberwood loop,Late Leaving Garage,5,10,w,9109
2015-09-02,96,06:00:00,Wednesday,York Mills Stn.,Late Leaving Garage,22,58,W,1354
2015-09-02,39,06:01:00,Wednesday,Seneca College,Late Leaving Garage,8,16,W/B,1820
2015-09-02,98,06:01:00,Wednesday,Steeles Yonge loop,Emergency Services,17,27,S,8170
2015-09-02,86,06:03:00,Wednesday,Garage,Late Leaving Garage,17,34,E/B,7544
2015-09-02,17,06:03:00,Wednesday,Birchmount garage,Mechanical,7,14,,7868
2015-09-02,61,06:05:00,Wednesday,Eglinton Station,Mechanical,12,24,NB,9422
