Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-03-01,90,00:50:00,Sunday,St Clair W stn,Mechanical,20,40,S,8178
2015-03-01,7,00:55:00,Sunday,St Clair & Bathurst,Utilized Off Route,13,26,S,8327
2015-03-01,41,01:18:00,Sunday,Keele Station,Mechanical,18,40,N/B,1616
2015-03-01,300,01:53:00,Sunday,E/B Parkside dr. on Bloor street,Mechanical,15,30,E,8093
2015-03-01,52,02:25:00,Sunday,keeke and lawerence,Mechanical,30,60,e/b,1044
2015-03-01,320,03:00:00,Sunday,Queens Quay,Mechanical,15,23,N,8147
2015-03-01,352,04:13:00,Sunday,lawerence and weston,Emergency Services,30,60,e/b,7542
2015-03-01,311,04:25:00,Sunday,rexdale and bergamount,Emergency Services,20,40,e/b,7970
2015-03-01,300,04:32:00,Sunday,Pearson Airport,Late Leaving Garage,30,45,E/B,7300
2015-03-01,25,05:10:00,Sunday,Pape stn,Mechanical,30,60,nb,7664
2015-03-01,25,05:40:00,Sunday,Pape stn,Mechanical,30,60,nb,7543
2015-03-01,300,06:00:00,Sunday,Danforth at Danforth,Late Leaving Garage,6,12,W/B,7024
2015-03-01,7,06:07:00,Sunday,Vilage gate & Steeles,Late Leaving Garage,12,21,S,8333
2015-03-01,52,06:09:00,Sunday,Lawrence Station,Mechanical,30,60,WB,1577
2015-03-01,29,06:15:00,Sunday,Wilson Stattion,Mechanical,10,20,SB,8160
2015-03-01,320,06:27:00,Sunday,Yonge and Queens Quay,Mechanical,3,6,,8307
2015-03-01,36,06:50:00,Sunday,Finch station,Mechanical,10,20,,1254
2015-03-01,354,07:05:00,Sunday,Kingston Rd and Lawrence,Mechanical,30,60,,7587
2015-03-01,300,07:26:00,Sunday,Warden to East Mall,General Delay,12,18,B/W,
2015-03-01,84,07:27:00,Sunday,Sheppard station,Late Leaving Garage,9,18,w,1331
2015-03-01,54,07:33:00,Sunday,Lawrence Markham rd,Mechanical,30,60,eb,7487
2015-03-01,191,07:40:00,Sunday,Martin Grove Loop,Late Leaving Garage,25,45,,7914
2015-03-01,45,07:42:00,Sunday,Kipling at Dixon rd.,Diversion,58,88,BW,8096
2015-03-01,52,07:47:00,Sunday,Dixon and Kipling,Diversion,214,226,WB,1573
2015-03-01,68,07:49:00,Sunday,Warden Mc Nicoll,Mechanical,26,26,nb,7436
2015-03-01,12,08:02:00,Sunday,Kennedy stn,Late Leaving Garage,7,14,W,7764
2015-03-01,62,08:15:00,Sunday,Main stn,Late Leaving Garage,7,14,W,7770
2015-03-01,100,08:15:00,Sunday,Eglinton stn,Mechanical,10,10,sb,7608
2015-03-01,91,08:21:00,Sunday,Valley Woods and York Mills,Late Leaving Garage,24,0,,7806
2015-03-01,96,08:24:00,Sunday,Yorkmills staion,Late Leaving Garage,18,36,w,1371
2015-03-01,165,08:24:00,Sunday,Yorkmills station,Late Leaving Garage,18,36,w,1267
2015-03-01,64,08:25:00,Sunday,Main stn,Late Leaving Garage,9,18,N,7763
2015-03-01,199,08:28:00,Sunday,STC,Mechanical,10,20,w,1138
2015-03-01,35,08:37:00,Sunday,jane station,Mechanical,5,10,w,7904
2015-03-01,69,08:40:00,Sunday,Sadler Rd and Birchmount,Late Leaving Garage,10,0,,7739
2015-03-01,24,08:44:00,Sunday,Danforth and Victoria Park,Late Leaving Garage,9,18,N/B,7704
2015-03-01,196,08:45:00,Sunday,Commons,Late Leaving Garage,10,20,SB,8355
2015-03-01,6,08:46:00,Sunday,Bedford and Dupont,Late Leaving Garage,15,30,SB,1662
2015-03-01,52,08:54:00,Sunday,Lawrence Station,Late Leaving Garage,24,48,WB,1066
2015-03-01,36,08:57:00,Sunday,Humberloop,Mechanical,9,16,,1405
2015-03-01,22,09:05:00,Sunday,Bingham loop and Victoria Park,Late Leaving Garage,8,16,W,7834
2015-03-01,52,09:10:00,Sunday,Lawrence West Station,Late Leaving Garage,12,24,WB,1600
