Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-08-01,53,00:00:00,Saturday,Younge and Cummer,Mechanical,18,36,NB,1400
2015-08-01,100,00:04:00,Saturday,Eglinton station,Utilized Off Route,10,20,EB,7496
2015-08-01,43,00:34:00,Saturday,1939 Kennedy Rd,Investigation,10,20,NB,7618
2015-08-01,43,00:34:00,Saturday,1939 Kennedy Rd,Diversion,86,96,BW,
2015-08-01,29,01:48:00,Saturday,Dufferin and St. Clair Ave West,Utilized Off Route,9,17,NB,9003
2015-08-01,320,02:28:00,Saturday,Yonge & Queens Quay,Utilized Off Route,3,6,S,7434
2015-08-01,320,02:45:00,Saturday,Briar Hill & Yonge,Mechanical,3,6,S,8377
2015-08-01,354,03:00:00,Saturday,WB Victoria Park and Lawrence Ave E,Diversion,31,61,WB,7547
2015-08-01,320,03:17:00,Saturday,yonge and mill,Mechanical,4,8,n/b,8198
2015-08-01,321,03:17:00,Saturday,Birchmount,Emergency Services,30,60,WB,1814
2015-08-01,320,03:49:00,Saturday,steeles and yonge,Mechanical,4,8,n/b,8114
2015-08-01,310,03:50:00,Saturday,steeles loop,Mechanical,20,40,n/b,8345
2015-08-01,41,04:35:00,Saturday,mt dennis,Late Leaving Garage,16,32,down,1067
2015-08-01,300,04:45:00,Saturday,LBPIA-T1,Investigation,0,0,E,8007
2015-08-01,35,05:00:00,Saturday,Jane and Steeles,Late Leaving Garage,30,60,,1682
2015-08-01,161,05:07:00,Saturday,mount dennis,Late Leaving Garage,15,0,up,1634
2015-08-01,300,05:14:00,Saturday,Terminal 3 at the Airport,Investigation,1,1,W,8007
2015-08-01,167,05:14:00,Saturday,Pharmacy and Steeles,Mechanical,11,0,S/B,7720
2015-08-01,7,05:20:00,Saturday,Bathurst and Wilson,Utilized Off Route,10,20,NB,8351
2015-08-01,29,05:20:00,Saturday,Wilson Station,Late Leaving Garage,8,15,s/b,9056
2015-08-01,32,05:38:00,Saturday,mt dennis,Late Leaving Garage,15,30,down,1649
2015-08-01,83,05:46:00,Saturday,Lakeshore Garage,Late Leaving Garage,1,1,N/B,8108
2015-08-01,70,05:48:00,Saturday,Coxwell Station,Late Leaving Garage,6,6,NB,7627
2015-08-01,56,05:54:00,Saturday,Donlands Station,Mechanical,18,26,WB,8385
2015-08-01,42,06:00:00,Saturday,Yonge and Cummer,Diversion,160,175,e/b,8328
2015-08-01,96,06:00:00,Saturday,wilson at jane,Mechanical,30,87,w,1689
2015-08-01,43,06:15:00,Saturday,Kennedy Station,Utilized Off Route,10,23,NB,7546
2015-08-01,100,06:18:00,Saturday,Broadview station,Utilized Off Route,10,20,NB,7452
2015-08-01,52,06:30:00,Saturday,Entire Route,General Delay,25,25,B/W,
2015-08-01,59,07:00:00,Saturday,Lawrence West Stn,Diversion,90,120,,7141
2015-08-01,109,07:05:00,Saturday,Marlee and Lawrence,Diversion,126,141,NB,8176
2015-08-01,52,07:11:00,Saturday,Lawrence and Marlee,Diversion,72,82,EB,1539
2015-08-01,165,08:30:00,Saturday,wilson - jane to wilson stn,General Delay,12,30,bw,
2015-08-01,96,08:30:00,Saturday,wilson - jane to wilson stn,General Delay,12,30,bw,
2015-08-01,95,08:37:00,Saturday,Dollywarden Bl. On Ellesmere rd,Mechanical,20,40,W,1138
2015-08-01,32,08:42:00,Saturday,eglinton west stn,Mechanical,26,52,down,1067
2015-08-01,73,08:46:00,Saturday,Albion at Westmore,Investigation,15,30,S,8022
2015-08-01,36,08:52:00,Saturday,Finch Stn,Late Leaving Garage,4,9,,9125
2015-08-01,24,09:00:00,Saturday,Victoria Park Route,General Delay,14,22,B/W,
2015-08-01,106,09:00:00,Saturday,York Univeristy Commons,Mechanical,12,24,SB,8155
2015-08-01,17,09:01:00,Saturday,Warden Stn,Late Leaving Garage,14,29,N/B,7882
2015-08-01,198,09:10:00,Saturday,Kennedy station,Late Leaving Garage,10,20,NB,7468
2015-08-01,36,09:13:00,Saturday,Finch Stn,Late Leaving Garage,6,14,,9111
2015-08-01,168,09:14:00,Saturday,Dundas West Station,Mechanical,10,20,N,7307
2015-08-01,130,09:15:00,Saturday,STC,Mechanical,15,30,n,1113
2015-08-01,132,09:17:00,Saturday,Milner and Markham,Mechanical,30,60,w,1113
2015-08-01,52,09:27:00,Saturday,Terminal 3,Late Leaving Garage,12,33,EB,1599
2015-08-01,196,09:32:00,Saturday,York University Commons,Mechanical,20,40,NB,8361
2015-08-01,52,09:33:00,Saturday,Lawrence Station,Mechanical,21,21,WB,1030
2015-08-01,52,10:02:00,Saturday,Lawrence and Black Creek,Utilized Off Route,21,21,WB,1030
2015-08-01,116,10:16:00,Saturday,Kennedy Stn,Mechanical,8,16,E/B,7453
2015-08-01,22,10:23:00,Saturday,Coxwell Stn,Investigation,9,18,S,7799
2015-08-01,110,10:47:00,Saturday,Islington Station,Mechanical,18,36,S,8074
2015-08-01,199,10:50:00,Saturday,Finch Av-Midland,Mechanical,7,14,wb,1776
2015-08-01,80,11:00:00,Saturday,Humber Loop to Keele Station,General Delay,30,0,BW,
2015-08-01,111,11:15:00,Saturday,Kipling Station,General Delay,25,50,n/B,7339
2015-08-01,14,11:19:00,Saturday,Davisville Station,Mechanical,24,48,EB,1034
2015-08-01,133,11:25:00,Saturday,Morning side and Finch,Mechanical,10,20,S,1372
2015-08-01,132,11:30:00,Saturday,stc Station,Mechanical,23,53,e,1713
2015-08-01,32,11:35:00,Saturday,keele and eglinton,Mechanical,10,20,down,1674
2015-08-01,36,11:43:00,Saturday,Tobermory Dr and Finch,Investigation,5,10,,9116
2015-08-01,53,12:00:00,Saturday,Finch stn,Mechanical,6,12,w,1352
2015-08-01,104,12:00:00,Saturday,Wilson Station,Mechanical,14,24,NB,8333
2015-08-01,37,12:01:00,Saturday,Islington Station,Late Leaving Garage,9,22,N,8027
2015-08-01,199,12:01:00,Saturday,STC Stn,Utilized Off Route,7,14,w,1397
2015-08-01,89,12:01:00,Saturday,Albion and Weston,Late Leaving Garage,7,14,S/B,1568
2015-08-01,44,12:07:00,Saturday,Kipling station,Mechanical,9,16,sb,7305
2015-08-01,67,12:08:00,Saturday,Lawrence / Pharmacy,Mechanical,15,30,NB,7545
2015-08-01,12,12:24:00,Saturday,Eglinton and Brimley,Investigation,17,34,EB,7763
2015-08-01,195,12:30:00,Saturday,Jane Station to York U Commons,General Delay,10,20,B/W,
2015-08-01,68,12:30:00,Saturday,Warden at Bridletown Mall stop.,Investigation,8,16,s/b,7447
2015-08-01,54,12:30:00,Saturday,2239 Lawrence Ave East,Investigation,1,1,EB,7605
