Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-12-01,34,00:15:00,Tuesday,Sloan and eglinton,Mechanical,10,20,WB,7681
2015-12-01,29,00:48:00,Tuesday,Dufferin and Auburn,Mechanical,9,19,s,9001
2015-12-01,63,00:50:00,Tuesday,Eglinton west station,Emergency Services,10,20,SB,1638
2015-12-01,97,01:00:00,Tuesday,Davisville Station,Utilized Off Route,15,1,N,8187
2015-12-01,320,04:15:00,Tuesday,St. Clair & Yonge,Mechanical,4,8,N,8135
2015-12-01,87,05:08:00,Tuesday,Broadview Stn,Late Leaving Garage,9,18,E/B,7851
2015-12-01,52,05:10:00,Tuesday,427 and Dixon,Mechanical,10,10,wb,1635
2015-12-01,113,05:16:00,Tuesday,MAIN STATION,Mechanical,13,0,E,7817
2015-12-01,165,05:23:00,Tuesday,signet at steeles,Mechanical,15,32,e,1288
2015-12-01,32,05:27:00,Tuesday,WRIGHT and LAWRENCE,Late Leaving Garage,5,10,E/B,1674
2015-12-01,42,05:28:00,Tuesday,Kennedy loop,Mechanical,28,0,w/b,8207
2015-12-01,112,05:32:00,Tuesday,Eglington and Renforth,Late Leaving Garage,16,26,N/b,8096
2015-12-01,52,05:35:00,Tuesday,lawrence west station,Late Leaving Garage,12,12,wb,1543
2015-12-01,39,05:35:00,Tuesday,BDFI,Late Leaving Garage,4,8,WB,1070
2015-12-01,86,05:38:00,Tuesday,Eglinton Yard,Mechanical,1,1,E,7682
2015-12-01,34,05:40:00,Tuesday,Eglinton Station,Late Leaving Garage,4,8,E,7646
2015-12-01,12,05:48:00,Tuesday,Kennedy Stn,Late Leaving Garage,15,30,E/B,7849
2015-12-01,95,05:51:00,Tuesday,Ellesmere Loop,Mechanical,7,14,West,1234
2015-12-01,77,05:53:00,Tuesday,RUNNYMEDE STATION,Mechanical,9,18,N/B,1005
2015-12-01,36,05:54:00,Tuesday,Finch and Norfinch,Emergency Services,10,20,W,9105
2015-12-01,199,05:56:00,Tuesday,FSTN,Late Leaving Garage,3,6,EB,1725
2015-12-01,32,06:00:00,Tuesday,SKYMARK and EGLINTON,Late Leaving Garage,5,10,E/B,1045
2015-12-01,39,06:05:00,Tuesday,FSTN,Late Leaving Garage,3,7,EB,1095
2015-12-01,133,06:09:00,Tuesday,Morningside and Staines,Late Leaving Garage,9,18,South,1798
2015-12-01,39,06:14:00,Tuesday,NECR,Late Leaving Garage,4,8,WB,1816
2015-12-01,86,06:15:00,Tuesday,Kennedy Stn,Mechanical,7,12,E,7464
2015-12-01,129,06:15:00,Tuesday,Major Mack and McCowan,Late Leaving Garage,14,28,South,1230
2015-12-01,32,06:20:00,Tuesday,TRETHEWEY and EGLINTON,Mechanical,6,11,W/B,1073
2015-12-01,53,06:20:00,Tuesday,Passmore,Late Leaving Garage,3,6,W/B,1741
2015-12-01,86,06:23:00,Tuesday,Kennedy Stn,Mechanical,14,32,E,7458
2015-12-01,60,06:26:00,Tuesday,Signal Hill on Steeles,Late Leaving Garage,10,20,E/B,1379
2015-12-01,199,06:28:00,Tuesday,STC,Mechanical,3,6,EB,1754
2015-12-01,97,06:31:00,Tuesday,Yonge and alexander,Diversion,208,238,BW,
2015-12-01,39,06:35:00,Tuesday,FSTN,Mechanical,4,8,EB,1743
2015-12-01,78,06:35:00,Tuesday,Carluke,Late Leaving Garage,10,20,w/b,8374
2015-12-01,29,06:39:00,Tuesday,Dufferin and Tycos,Mechanical,8,16,s/b,9001
2015-12-01,161,06:41:00,Tuesday,jane and lambton,Late Leaving Garage,11,22,E/B,1525
2015-12-01,68,06:45:00,Tuesday,Warden stn,Mechanical,5,9,nb,7562
2015-12-01,36,06:48:00,Tuesday,Finch station,Late Leaving Garage,5,12,W,9118
2015-12-01,53,06:53:00,Tuesday,Staines Quitbrook,Mechanical,13,26,S/B,9070
2015-12-01,91,07:00:00,Tuesday,91A Woodbine - Parkview Hills,General Delay,12,24,BW,
2015-12-01,97,07:00:00,Tuesday,Yonge Route,General Delay,25,15,BW,
2015-12-01,53,07:07:00,Tuesday,Staines,Late Leaving Garage,13,26,S/B,9095
2015-12-01,196,07:09:00,Tuesday,Downsview Station,Mechanical,3,5,N,1534
2015-12-01,86,07:30:00,Tuesday,Kennedy Stn - Highland Creek,General Delay,15,25,BW,
2015-12-01,32,07:38:00,Tuesday,EGLINTON WEST STATION,Emergency Services,5,10,E/B,1676
2015-12-01,32,07:38:00,Tuesday,EGLINTON WEST STATION,Emergency Services,5,10,W/B,1024
2015-12-01,17,07:50:00,Tuesday,St Clair and Birchmount,Mechanical,7,14,NB,7783
2015-12-01,199,07:51:00,Tuesday,McCowan & Sheppard,Mechanical,2,5,SB,1754
2015-12-01,161,07:53:00,Tuesday,Alliance and Jane,Mechanical,11,22,E/B,1031
2015-12-01,95,08:00:00,Tuesday,York Mills at Fendside,General Delay,8,11,B/W,
2015-12-01,5,08:00:00,Tuesday,Avenue rd and Yorkville,General Delay,12,24,s/b,
2015-12-01,11,08:00:00,Tuesday,Steeles to Davisville stn,General Delay,16,32,b/w,
2015-12-01,57,08:00:00,Tuesday,Midland Route,General Delay,15,30,BW,
2015-12-01,24,08:00:00,Tuesday,VICTORIA PARK ROUTE,General Delay,15,0,BW,
2015-12-01,21,08:00:00,Tuesday,Brimley Route,General Delay,13,26,BW,
2015-12-01,12,08:00:00,Tuesday,Kingston Rd Route,General Delay,12,24,BW,
2015-12-01,42,08:00:00,Tuesday,Entire 42 Cummer Route,General Delay,20,28,B/W,
2015-12-01,51,08:00:00,Tuesday,Eglinton stn to Townsend,General Delay,23,38,b/w,
2015-12-01,109,08:00:00,Tuesday,Entire 109 Ranee Route,General Delay,15,20,B/W,
2015-12-01,191,08:00:00,Tuesday,191 HWY rocket route,General Delay,16,22,B,8459
2015-12-01,196,08:09:00,Tuesday,Downsview Station,Utilized Off Route,7,14,N,1702
2015-12-01,85,08:30:00,Tuesday,Don Mills station to Rouge Hill GO,General Delay,22,15,B/W,
2015-12-01,41,08:34:00,Tuesday,Keele and Finch,Investigation,10,20,S,9147
2015-12-01,73,08:38:00,Tuesday,Bankfield on Albion,Mechanical,15,30,S/B,7960
2015-12-01,196,08:40:00,Tuesday,Downsview Station,Utilized Off Route,3,5,N,8375
2015-12-01,85,08:40:00,Tuesday,Rouge Hill GO,Mechanical,9,20,W,9057
2015-12-01,29,08:45:00,Tuesday,Dufferin and Bloor,Mechanical,8,16,s/b,9006
2015-12-01,52,08:46:00,Tuesday,Lawrence/Elm,Investigation,18,36,w/b,1508
2015-12-01,71,09:10:00,Tuesday,ROCKLIFFE and CEASAR,Investigation,10,20,N/B,1585
2015-12-01,196,09:10:00,Tuesday,Downsview Station,Utilized Off Route,2,4,N,8163
2015-12-01,54,09:20:00,Tuesday,Eglinton stn,Utilized Off Route,6,12,eb,7557
2015-12-01,134,09:20:00,Tuesday,Finchdene RR tracks,Diversion,20,40,S/B,1775
2015-12-01,25,09:25:00,Tuesday,Donway south,General Delay,15,18,s,
2015-12-01,86,09:30:00,Tuesday,Kennedy Stn,Utilized Off Route,10,20,E,7475
2015-12-01,124,09:42:00,Tuesday,Lawrence and Mt. Pleasant,Investigation,8,16,W,8213
2015-12-01,42,10:00:00,Tuesday,Finch Station to Maybrook,General Delay,30,47,e,
2015-12-01,168,10:12:00,Tuesday,All locations,General Delay,15,15,B/W,7933
2015-12-01,172,10:14:00,Tuesday,York & King,Diversion,1,1,E/B,7803
2015-12-01,70,10:16:00,Tuesday,Coxwell ave Danforth,Investigation,1,1,nb,7535
2015-12-01,196,10:28:00,Tuesday,Downsview Stn,Utilized Off Route,2,5,e,1811
2015-12-01,52,10:30:00,Tuesday,Lawrence West Station,Mechanical,13,26,w/b,1580
2015-12-01,196,10:33:00,Tuesday,Downsview Station,Utilized Off Route,3,5,N,8177
2015-12-01,196,10:36:00,Tuesday,Downsview Stn,Utilized Off Route,6,12,e,1685
2015-12-01,85,10:36:00,Tuesday,Sheppard and Morningside,Mechanical,7,15,E,9100
2015-12-01,133,10:56:00,Tuesday,Gander and Ellesmere,Mechanical,10,20,West,1801
2015-12-01,7,10:57:00,Tuesday,Bathurst and St. Clair,Mechanical,9,18,N,9015
2015-12-01,109,11:00:00,Tuesday,Eglinton W. to Bathurst and Neptune,General Delay,20,35,BW,
2015-12-01,109,11:02:00,Tuesday,Bathurst and Neptune,Mechanical,15,30,S,8307
2015-12-01,6,11:03:00,Tuesday,Queens Quay and Freeland,Mechanical,10,20,S,1615
2015-12-01,76,11:18:00,Tuesday,Mimico and Lakeshore,Investigation,10,20,N/b,7945
2015-12-01,165,11:20:00,Tuesday,Barmac and Steeles,Mechanical,8,15,S,1252
2015-12-01,199,11:20:00,Tuesday,Seneca Hill Dr. & Finch,Emergency Services,4,8,EB,1397
2015-12-01,709,11:34:00,Tuesday,EGLINTON and WESTON,Utilized Off Route,0,0,W/B,1406
2015-12-01,709,11:34:00,Tuesday,EGLINTON WEST STATION,Utilized Off Route,0,0,E/B,1221
2015-12-01,29,11:35:00,Tuesday,Springhurst loop,Utilized Off Route,5,9,N,8323
2015-12-01,165,11:35:00,Tuesday,Haymarket on Wilson,Mechanical,8,15,N,8342
2015-12-01,199,11:39:00,Tuesday,FSTN,Mechanical,4,8,EB,1149
2015-12-01,75,11:39:00,Tuesday,Glen and South,Utilized Off Route,7,14,S,8182
2015-12-01,12,11:40:00,Tuesday,Variety Village,Mechanical,20,40,E/b,7760
2015-12-01,17,11:45:00,Tuesday,Steeles and Birchmount,Mechanical,7,14,NB,7811
2015-12-01,16,12:07:00,Tuesday,Ellesmere and McCowan,Mechanical,10,20,SB,8115
2015-12-01,168,12:25:00,Tuesday,DUNDAS WEST STATION,Utilized Off Route,15,30,,7310
2015-12-01,17,12:25:00,Tuesday,warden stn.,Mechanical,13,26,NB,7810
2015-12-01,196,12:29:00,Tuesday,Downsview Station,Utilized Off Route,3,5,N,1810
2015-12-01,709,12:40:00,Tuesday,Eg. West Stn,Utilized Off Route,1,1,e,1647
2015-12-01,709,12:40:00,Tuesday,Eg. West Stn,Utilized Off Route,1,1,W,1055
2015-12-01,47,12:40:00,Tuesday,Lansdowne and Queen,Diversion,10,17,SB,1650
2015-12-01,96,13:00:00,Tuesday,Humberline Loop,Mechanical,15,30,E,1303
2015-12-01,36,13:00:00,Tuesday,Humerbwood Loop to Finch Station,General Delay,25,20,B/W,
2015-12-01,165,13:15:00,Tuesday,Weston and Sheppard,Mechanical,8,15,N,8412
2015-12-01,60,13:19:00,Tuesday,Keele and Steels,Mechanical,13,26,E,1285
2015-12-01,196,13:46:00,Tuesday,Downsview Stn,Mechanical,2,5,w,8304
2015-12-01,7,14:00:00,Tuesday,Bathurst stn to Steeles,General Delay,15,35,BW,
2015-12-01,87,14:00:00,Tuesday,Cosburn Route,General Delay,10,20,BW,
2015-12-01,62,14:00:00,Tuesday,Mortimer Route,General Delay,15,30,BW,
2015-12-01,54,14:00:00,Tuesday,54-Lawrance Route,General Delay,17,24,BW,
2015-12-01,88,14:10:00,Tuesday,St.Clair Station,Mechanical,22,52,E,1514
2015-12-01,85,14:14:00,Tuesday,Don Mills Stn,Utilized Off Route,7,15,E,9074
2015-12-01,54,14:15:00,Tuesday,Eglinton and Brentcliff,Mechanical,11,22,WB,7684
2015-12-01,116,14:17:00,Tuesday,Kennedy STN,Mechanical,6,12,e/b,7659
2015-12-01,129,14:29:00,Tuesday,Scarb town Ctr Stn,Utilized Off Route,4,6,NORTH,9078
2015-12-01,36,14:38:00,Tuesday,Humberwood Loop,Mechanical,5,11,E/B,9127
2015-12-01,85,14:38:00,Tuesday,Don Mills Stn,Utilized Off Route,9,19,E,1761
2015-12-01,60,14:40:00,Tuesday,Finch Station,Late Leaving Garage,11,0,W,1380
2015-12-01,95,14:44:00,Tuesday,Malvern Garage,Late Leaving Garage,0,0,West,1127
2015-12-01,131,14:45:00,Tuesday,Morningside and Old Finch,Late Leaving Garage,8,16,South,1270
2015-12-01,190,14:51:00,Tuesday,STC,Mechanical,4,8,WB,7406
2015-12-01,7,14:53:00,Tuesday,Bathurst and Sheppard,Mechanical,4,13,N,9001
2015-12-01,127,14:55:00,Tuesday,Townsloop,Late Leaving Garage,20,40,E,1325
2015-12-01,42,15:00:00,Tuesday,Don Mills and Mc Nicoll,General Delay,10,16,bw,
2015-12-01,63,15:00:00,Tuesday,Entire Route,General Delay,30,40,B/W,
2015-12-01,6,15:00:00,Tuesday,Entire Route,General Delay,630,40,B/W,
2015-12-01,97,15:00:00,Tuesday,Steeles to Queens Quay,General Delay,30,45,eb,
2015-12-01,126,15:00:00,Tuesday,Entire Route,General Delay,15,30,B/W,
2015-12-01,94,15:00:00,Tuesday,94 Wellesley Route,General Delay,1,1,b/w,
2015-12-01,160,15:00:00,Tuesday,Wilson stn to Atkinson,General Delay,15,30,BW,
2015-12-01,60,15:00:00,Tuesday,Entire 60 Steeles Ave West Route,General Delay,14,21,B/W,
2015-12-01,75,15:00:00,Tuesday,Queens Quay to Glen and South,General Delay,15,20,BW,
2015-12-01,109,15:04:00,Tuesday,Eglinton W. stn,Late Leaving Garage,12,24,N,8200
2015-12-01,196,15:05:00,Tuesday,Sheppard stn,Mechanical,8,16,w,9015
2015-12-01,32,15:05:00,Tuesday,Emmet,Mechanical,8,16,E,1617
2015-12-01,41,15:16:00,Tuesday,Commons,Late Leaving Garage,13,26,S,1666
2015-12-01,196,15:18:00,Tuesday,Downsview Stn,Mechanical,6,12,w,1810
2015-12-01,195,15:22:00,Tuesday,Jane and Shoreham,Investigation,10,20,S,8448
2015-12-01,95,15:27:00,Tuesday,Yorkmills and Upjohn,Mechanical,5,17,E,1788
2015-12-01,79,15:30:00,Tuesday,Entiire Route,General Delay,8,16,b/w,
2015-12-01,9,15:30:00,Tuesday,on route,General Delay,12,1,bw,
2015-12-01,47,15:34:00,Tuesday,Earlscourt Loop,Utilized Off Route,13,26,SB,1626
2015-12-01,17,15:35:00,Tuesday,on route,General Delay,12,1,bw,
2015-12-01,37,15:38:00,Tuesday,Islington / Allenby,Investigation,10,20,s,7325
2015-12-01,53,15:39:00,Tuesday,Steeles and Don Mills to Steeles and Pharmacy,General Delay,40,60,BY,1741
2015-12-01,36,15:39:00,Tuesday,Finch and Jane,Mechanical,27,52,W/B,1323
2015-12-01,75,15:43:00,Tuesday,Jarvis and Queens Quay,Late Leaving Garage,7,14,N,8180
2015-12-01,107,15:44:00,Tuesday,Downsview Stn,Late Leaving Garage,18,40,w,1701
2015-12-01,89,15:47:00,Tuesday,Weston and Jane,Mechanical,8,16,N,1623
2015-12-01,59,15:57:00,Tuesday,Lawrence Ave West Station,Late Leaving Garage,13,26,W,1342
2015-12-01,195,16:00:00,Tuesday,JNST to COMM,General Delay,10,20,B/W,
2015-12-01,25,16:00:00,Tuesday,Don Mills and Steeles,General Delay,19,26,NB,
2015-12-01,168,16:00:00,Tuesday,Symington/Bloor,General Delay,15,21,n,
2015-12-01,76,16:00:00,Tuesday,Royal York / Bloor,General Delay,12,17,n,
2015-12-01,191,16:00:00,Tuesday,Steeles to Kipling Station,General Delay,18,15,B/W,
2015-12-01,89,16:00:00,Tuesday,Weston rd,General Delay,15,30,B?W,
2015-12-01,52,16:00:00,Tuesday,Entire Route,General Delay,10,20,b/w,
2015-12-01,41,16:00:00,Tuesday,Keele st,General Delay,15,30,B?W,
2015-12-01,11,16:00:00,Tuesday,Bayview Eglinton to Yorkmills,General Delay,18,30,bw,
2015-12-01,34,16:00:00,Tuesday,Eglinton to Kennedy Stn,General Delay,30,40,B/W,
2015-12-01,224,16:00:00,Tuesday,224 Route,General Delay,20,28,BW,
2015-12-01,108,16:00:00,Tuesday,Downsview stn to all branches,General Delay,1,1,bW,1
2015-12-01,84,16:00:00,Tuesday,Sheppard Stn to all branches,General Delay,1,1,bW,1
2015-12-01,35,16:00:00,Tuesday,JNST to JSTE,General Delay,5,10,B/W,
2015-12-01,12,16:05:00,Tuesday,Victoria Park Station,Mechanical,14,28,SB,8121
2015-12-01,35,16:10:00,Tuesday,Finch,Investigation,5,10,S,1322
2015-12-01,79,16:18:00,Tuesday,Scarlett rd / Eglinton west ave,Investigation,12,24,s,1662
2015-12-01,224,16:23:00,Tuesday,Victoria Park and Altair,Mechanical,10,20,NB,7446
2015-12-01,42,16:24:00,Tuesday,Finch Station,Utilized Off Route,12,23,eb,1804
2015-12-01,191,16:26:00,Tuesday,Arrow Road Garage,Late Leaving Garage,4,9,S/B,7912
2015-12-01,131,16:28:00,Tuesday,Scarborough Town Centre,Mechanical,8,17,S,1135
2015-12-01,127,16:30:00,Tuesday,Davenport,General Delay,15,30,B/W,
2015-12-01,100,16:30:00,Tuesday,Eglinton to Broadview Station,General Delay,30,40,B/W,
2015-12-01,24,16:30:00,Tuesday,24 Victoria Park Route,General Delay,1,1,b/w,
2015-12-01,5,16:30:00,Tuesday,Yorkville and Avenue,General Delay,15,32,BS,
2015-12-01,142,16:30:00,Tuesday,Adelaide University to davenport,General Delay,30,60,n,
2015-12-01,51,16:30:00,Tuesday,Bayview and Eglinton / Don Mills and Steeles,General Delay,25,40,bw,
2015-12-01,42,16:36:00,Tuesday,Finch Station,Utilized Off Route,11,23,eb,1688
2015-12-01,35,16:40:00,Tuesday,Sheppard,Utilized Off Route,10,20,S,1331
2015-12-01,125,16:45:00,Tuesday,Finch Station,Investigation,10,20,wb,1789
2015-12-01,60,16:47:00,Tuesday,Martin Grove Loop,Mechanical,7,14,E,8427
2015-12-01,24,16:53:00,Tuesday,Victoria Park Station,Emergency Services,8,16,NB,8103
2015-12-01,25,16:57:00,Tuesday,Pape Station,Mechanical,3,6,NB,7464
2015-12-01,59,17:00:00,Tuesday,Weston to Lawrence West,General Delay,20,24,B/W,
2015-12-01,76,17:00:00,Tuesday,Royal York stn,Utilized Off Route,5,10,s,8026
2015-12-01,112,17:00:00,Tuesday,Kipling Station to Renforth at Carlingview,General Delay,30,50,BW,
2015-12-01,25,17:10:00,Tuesday,Wynford and Don Mills,Mechanical,3,6,SB,7615
2015-12-01,168,17:14:00,Tuesday,Symington/Bloor,Investigation,6,12,n,7346
2015-12-01,52,17:15:00,Tuesday,Dixon rd /Carlingview dr,Mechanical,11,22,w,1540
2015-12-01,112,17:20:00,Tuesday,Carlingview at Dixon,Diversion,67,84,S,8056
2015-12-01,75,17:28:00,Tuesday,Queens Quay and Jarvis,Utilized Off Route,7,14,nb,8213
2015-12-01,168,17:45:00,Tuesday,Laughton/Davenport,Investigation,12,18,n,7933
2015-12-01,60,17:49:00,Tuesday,Yonge and Steeles,Diversion,111,131,B/W,1386
2015-12-01,95,17:55:00,Tuesday,ELRT,Mechanical,8,17,E,1798
2015-12-01,144,18:00:00,Tuesday,Don Valley,General Delay,20,30,B/W,
2015-12-01,123,18:00:00,Tuesday,Dundas and Wilmar,Investigation,24,48,s,8046
2015-12-01,29,18:00:00,Tuesday,Entire Route,General Delay,1,1,BW,
2015-12-01,16,18:00:00,Tuesday,on route,General Delay,12,1,bw,
2015-12-01,39,18:19:00,Tuesday,Finch Stn,Utilized Off Route,5,10,E,1116
2015-12-01,95,18:31:00,Tuesday,Ellesmere Loop,Investigation,14,24,E,1078
2015-12-01,122,18:35:00,Tuesday,Don Mills and Graydon Hall,General Delay,1,1,NB,8138
2015-12-01,801,18:43:00,Tuesday,Bathurst stn,Utilized Off Route,1,1,S,8187
2015-12-01,709,18:45:00,Tuesday,Eglinton Stn,Utilized Off Route,1,1,E,1201
2015-12-01,71,18:46:00,Tuesday,Queensway,Utilized Off Route,11,22,N,1542
2015-12-01,90,18:49:00,Tuesday,St. Clair W. stn,Utilized Off Route,5,10,N,8321
