Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-07-01,89,00:11:00,Wednesday,Weston and Walsh,Diversion,154,164,N/B,1009
2015-07-01,25,00:12:00,Wednesday,Pape & Floyd,Mechanical,10,20,nb,7461
2015-07-01,100,00:18:00,Wednesday,Thorncliffe & overlea,Mechanical,10,20,SB,7552
2015-07-01,95,00:37:00,Wednesday,Ellesmere-Military Trail,Mechanical,10,20,wb,1772
2015-07-01,97,00:50:00,Wednesday,Yonge Blvd. and Yonge,Mechanical,15,0,s,8148
2015-07-01,320,02:39:00,Wednesday,Rosedale & Yonge,Investigation,4,8,N,1673
2015-07-01,320,03:45:00,Wednesday,Yonge & Otanabee,Mechanical,4,8,S,8159
2015-07-01,46,05:13:00,Wednesday,Kipling stn,Late Leaving Garage,25,1,N,1342
2015-07-01,5,06:00:00,Wednesday,Queens Park,Diversion,810,840,BW,
2015-07-01,84,06:15:00,Wednesday,Sheppard Stn,Mechanical,10,20,W,1706
2015-07-01,63,06:30:00,Wednesday,Eglinton w stn,Mechanical,10,20,s,1250
2015-07-01,21,06:30:00,Wednesday,KENNEDY STN,Late Leaving Garage,10,40,N,7854
2015-07-01,105,07:00:00,Wednesday,Downsview STN,Mechanical,10,40,NB,8325
2015-07-01,196,07:10:00,Wednesday,Downsview STN,Utilized Off Route,16,32,EB,8199
2015-07-01,34,08:05:00,Wednesday,Eglinton stn,Mechanical,10,20,eb,7595
2015-07-01,192,08:45:00,Wednesday,Kipling station,Mechanical,8,16,nb,8002
2015-07-01,36,09:11:00,Wednesday,Humberwood Loop,Late Leaving Garage,7,14,E,1714
2015-07-01,43,09:14:00,Wednesday,Kennedy stn,Mechanical,9,17,nb,7456
2015-07-01,60,09:18:00,Wednesday,Finch Stn,Late Leaving Garage,10,20,w,1389
2015-07-01,36,09:31:00,Wednesday,Humberwood Loop,Late Leaving Garage,7,14,EB,1367
2015-07-01,165,09:31:00,Wednesday,York Mills Stn,Late Leaving Garage,10,20,W,1410
2015-07-01,191,09:32:00,Wednesday,Queens Plate,Mechanical,10,20,NB,7904
2015-07-01,43,09:49:00,Wednesday,Kennedy stn,Mechanical,9,18,nb,7568
2015-07-01,116,09:53:00,Wednesday,Kennedy stn,Mechanical,8,17,eb,7415
2015-07-01,29,09:54:00,Wednesday,Wilson Stn,Late Leaving Garage,6,12,s,9014
2015-07-01,87,10:00:00,Wednesday,COSBURN ROUTE,Diversion,50,75,BW,7840
2015-07-01,134,10:00:00,Wednesday,Markham/Progress,Diversion,151,173,WB,1131
2015-07-01,172,10:15:00,Wednesday,Esplanade & Lower Jarvis,Diversion,10,20,S,7831
2015-07-01,70,10:15:00,Wednesday,Coxwell stn to Plains rd,Diversion,60,75,bw,7448
2015-07-01,29,10:30:00,Wednesday,Wilson stn,Mechanical,6,12,s,9013
2015-07-01,91,10:30:00,Wednesday,Woodbine Station,Diversion,10,20,S,7783
2015-07-01,75,11:00:00,Wednesday,Jarvis & Esplanade,Diversion,50,70,NB,
2015-07-01,62,11:13:00,Wednesday,MORTIMER/WOODBINE,General Delay,35,50,E,7699
2015-07-01,87,11:20:00,Wednesday,COSBURN/WOODBINE,General Delay,20,0,E,7708
2015-07-01,54,11:40:00,Wednesday,Starspray Loop,Mechanical,16,32,w/b,7602
2015-07-01,102,11:42:00,Wednesday,Warden Station,Utilized Off Route,12,24,NB,7752
2015-07-01,97,12:00:00,Wednesday,Mel Lastman Square,Diversion,660,690,SB,
2015-07-01,92,12:01:00,Wednesday,Woodbine Station,Mechanical,7,14,S,7746
2015-07-01,60,12:18:00,Wednesday,Ian Mcdonals/Founders,Emergency Services,13,26,E,1392
2015-07-01,41,12:18:00,Wednesday,Founders Rd.and Steeles Ave.West,Diversion,115,125,N,1250
2015-07-01,60,12:25:00,Wednesday,Founders /Ian McDonals,Diversion,90,101,E,1564
2015-07-01,195,12:30:00,Wednesday,Ian Macdonald and Founders,Diversion,90,100,N,1682
2015-07-01,52,12:45:00,Wednesday,Lawrence Ave.West and Weston Rd.,Investigation,12,20,E,1666
2015-07-01,24,12:46:00,Wednesday,Victoria Park Station,Late Leaving Garage,8,16,N,7811
2015-07-01,29,13:13:00,Wednesday,wilson Stn,Mechanical,4,7,s,9048
2015-07-01,21,13:22:00,Wednesday,Lawrence and Brimley,Diversion,16,32,S,7804
2015-07-01,24,13:30:00,Wednesday,Vctoria Park Station,Mechanical,8,16,N,7811
2015-07-01,23,13:42:00,Wednesday,Danforth Rd and Main St,Investigation,10,20,EB,7772
2015-07-01,45,13:45:00,Wednesday,Kip station,Mechanical,8,16,N,8071
2015-07-01,24,13:52:00,Wednesday,Victoria Park Station,Utilized Off Route,8,16,N,7799
2015-07-01,21,14:08:00,Wednesday,Kennedy Station,Mechanical,16,32,S,8131
2015-07-01,54,14:28:00,Wednesday,Eglinton stn,Mechanical,8,16,eb,7668
2015-07-01,44,14:34:00,Wednesday,Kip/Queensway,Mechanical,10,20,N,8082
2015-07-01,39,14:35:00,Wednesday,Finch/Midland,Mechanical,9,18,EB,1822
2015-07-01,34,14:50:00,Wednesday,Eglinton & Warden,Mechanical,9,17,w/b,7683
2015-07-01,52,14:58:00,Wednesday,Airport Rd. and Victory Cres.,Mechanical,16,32,E,1643
2015-07-01,106,15:00:00,Wednesday,Downsview Stn,Mechanical,10,20,n,8385
2015-07-01,129,15:22:00,Wednesday,McCowan/Carlton,Diversion,118,163,SB,1278
2015-07-01,54,15:28:00,Wednesday,Lawrence E RT,Mechanical,16,32,wb,7465
2015-07-01,36,15:29:00,Wednesday,Finch Station,Mechanical,5,10,W/B,1394
2015-07-01,53,15:55:00,Wednesday,Steeles/Kennedy,Mechanical,6,12,EB,1090
2015-07-01,87,16:15:00,Wednesday,Woodbine / Cosburn,Diversion,25,50,BW,7708
2015-07-01,172,16:45:00,Wednesday,Commissioners and Carlaw,Mechanical,10,20,WB,7831
2015-07-01,53,17:03:00,Wednesday,Seasons/Staines,Mechanical,26,52,WB,1815
2015-07-01,7,17:15:00,Wednesday,Bathurst & Steeles,Mechanical,7,15,S,9050
2015-07-01,7,17:30:00,Wednesday,Bathurst & Wilson,Mechanical,8,14,N,9047
2015-07-01,112,17:45:00,Wednesday,Eglinton and Renforth area,General Delay,20,0,b/w,
2015-07-01,25,18:00:00,Wednesday,25 Don Mills Route,General Delay,24,20,BW,
2015-07-01,40,18:00:00,Wednesday,Entire Route,General Delay,15,0,b/w,
2015-07-01,24,18:10:00,Wednesday,Victoria Park Stn,Emergency Services,8,16,N,7829
2015-07-01,37,18:27:00,Wednesday,Rexdale at Woobine Casino,Mechanical,12,18,s/b,8019
2015-07-01,97,18:50:00,Wednesday,Yonge & Elm,Diversion,240,270,N,
2015-07-01,100,19:02:00,Wednesday,St Dennis & Linkwood Ln,Mechanical,10,20,EB,7578
2015-07-01,192,19:12:00,Wednesday,Kipling Station,Utilized Off Route,7,14,w/b,8006
2015-07-01,89,19:15:00,Wednesday,Entire Route,General Delay,10,20,B/W,
2015-07-01,192,19:18:00,Wednesday,Kipling Station,Late Leaving Garage,7,14,w/b,8009
2015-07-01,39,19:20:00,Wednesday,Finch at Seneca loop,Mechanical,9,18,W/B,1129
2015-07-01,97,19:30:00,Wednesday,Steeles-Yorkmills,General Delay,30,45,N/S,
2015-07-01,77,19:35:00,Wednesday,Runnymede & Bloor,Mechanical,20,40,n/b,1515
2015-07-01,35,19:45:00,Wednesday,Murry Ross Parkway and Steeles,Mechanical,15,29,S,8406
2015-07-01,116,19:49:00,Wednesday,Eglinton & Huntington,Emergency Services,10,20,EB,7646
2015-07-01,129,19:55:00,Wednesday,McCowan at Hwy 7,Diversion,220,260,B/W,1134
2015-07-01,52,20:00:00,Wednesday,Entire Route,General Delay,15,45,B/W,
2015-07-01,29,20:11:00,Wednesday,Wilson Station,Mechanical,10,20,S,9014
2015-07-01,196,20:20:00,Wednesday,Downsview Station,Mechanical,12,24,n,8350
2015-07-01,70,21:00:00,Wednesday,70 O Conner Route,General Delay,60,60,BW,
2015-07-01,32,21:00:00,Wednesday,Entire Route,General Delay,15,25,B/W,
2015-07-01,79,21:00:00,Wednesday,Entire Route,General Delay,25,50,B/W,
2015-07-01,38,21:11:00,Wednesday,STC-SRT Station,Mechanical,13,26,eb,1779
2015-07-01,133,21:30:00,Wednesday,Neilson Rd-McLevin,Diversion,13,66,nb,1078
2015-07-01,41,21:30:00,Wednesday,Entire Route,General Delay,15,37,B/W,
