Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-12-01,306,01:13:00,Saturday,Main Station,Mechanical,10,20,W/B,4086
2018-12-01,501,01:31:00,Saturday,Park Lawn,Held By,35,44,W/B,4042
2018-12-01,310,04:15:00,Saturday,King and Charlotte,Investigation,30,60,N/B,4440
2018-12-01,505,07:10:00,Saturday,broadview station,Mechanical,10,20,W/B,1276
2018-12-01,506,08:22:00,Saturday,Bathurst Station,Mechanical,6,12,S/B,1118
2018-12-01,512,09:48:00,Saturday,st.clair/avenue road,Investigation,18,23,W/B,4451
2018-12-01,501,10:14:00,Saturday,Long Branch,Mechanical,6,12,E/B,4164
2018-12-01,501,10:19:00,Saturday,Wilson Park / Queen,Investigation,6,12,E/B,4127
2018-12-01,505,11:56:00,Saturday,dundas/river,Investigation,5,10,E/B,1223
2018-12-01,504,12:49:00,Saturday,Distrillery Loop,Mechanical,6,12,W/B,4465
2018-12-01,512,13:10:00,Saturday,Gunns Loop to St Clair/Yonge Stn,General Delay,12,10,B/W,
2018-12-01,512,14:24:00,Saturday,St Clair West @ Winona,Investigation,18,24,W/B,4475
2018-12-01,504,15:45:00,Saturday,Broadviw Stn,Mechanical,6,12,W/B,4457
2018-12-01,504,15:55:00,Saturday,Distrillery Loop,Mechanical,14,20,W/B,4415
2018-12-01,512,17:15:00,Saturday,St Clair West @ Lansdowne,Mechanical,6,12,E/B,4434
2018-12-01,512,17:52:00,Saturday,St Clair West @ Oakwood,Mechanical,6,12,E/B,4510
2018-12-01,505,18:17:00,Saturday,Dundas and Sherborne,Held By,56,62,B/W,8136
2018-12-01,504,18:57:00,Saturday,Dunds West to Broadview Stn,General Delay,15,20,B/W,
2018-12-01,511,19:06:00,Saturday,Fleet and bathurst,Investigation,6,10,S/B,1057
2018-12-01,501,19:07:00,Saturday,Queen and Bay,Investigation,0,0,E/B,4030
2018-12-01,505,19:20:00,Saturday,Dundas and Chestnut,Investigation,6,12,W/B,8490
2018-12-01,506,20:54:00,Saturday,Sherbourne and College,Mechanical,5,9,W/B,4021
2018-12-01,501,21:49:00,Saturday,Longbranch,General Delay,5,10,E/B,4193
2018-12-01,506,22:22:00,Saturday,Main Station,Investigation,7,14,W/B,4155
2018-12-01,512,23:56:00,Saturday,St. Clair and Yonge,Investigation,30,39,W/B,4509
2018-12-02,504,00:04:00,Sunday,King and bay,Mechanical,10,20,W/B,4436
2018-12-02,501,00:18:00,Sunday,Bathurst and Queen,Investigation,9,18,W/B,4460
2018-12-02,501,00:37:00,Sunday,Queen and Kingston,Mechanical,9,18,E/B,4115
2018-12-02,301,02:49:00,Sunday,Dovercourt,Emergency Services,9,18,E/B,4002
2018-12-02,301,03:22:00,Sunday,Humber loop,Mechanical,9,18,E/B,4069
2018-12-02,304,03:25:00,Sunday,King and church,Held By,128,158,bw,4439
2018-12-02,306,03:50:00,Sunday,Broadview,Mechanical,30,60,E/B,4021
2018-12-02,501,04:42:00,Sunday,Kingston Road Loop,Mechanical,5,10,E/B,4409
2018-12-02,306,04:52:00,Sunday,MAIN STN,Mechanical,30,45,W/B,4073
2018-12-02,512,07:29:00,Sunday,Leslie Barns,Late Leaving Garage,2,10,W/B,4431
2018-12-02,510,08:51:00,Sunday,Leslie Barns,Late Leaving Garage,2,7,W/B,4459
2018-12-02,501,09:14:00,Sunday,Q/EMPIRE,Mechanical,23,29,E/B,4470
2018-12-02,504,09:52:00,Sunday,Sumach / King,Mechanical,7,15,E/B,4458
2018-12-02,505,09:56:00,Sunday,Broadview Station,Mechanical,6,12,W/B,8516
2018-12-02,509,10:33:00,Sunday,CNE Loop,Mechanical,8,16,E/B,4445
2018-12-02,501,10:41:00,Sunday,Q/MC CAUL,Utilized Off Route,6,12,E/B,4480
2018-12-02,509,11:12:00,Sunday,CNE Loop,Investigation,888,898,E/B,4491
2018-12-02,511,11:25:00,Sunday,CNE Loop,Held By,6,12,E/B,1575
2018-12-02,511,11:39:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1264
2018-12-02,511,11:55:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1633
2018-12-02,504,12:05:00,Sunday,Bathurst and King,Mechanical,8,16,W/B,4407
2018-12-02,511,14:15:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1065
2018-12-02,511,14:20:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1114
2018-12-02,511,14:30:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1090
2018-12-02,506,16:08:00,Sunday,Main Station,Mechanical,8,16,W/B,4144
2018-12-02,501,16:23:00,Sunday,Humber Loop,Mechanical,5,10,E/B,4020
2018-12-02,511,16:40:00,Sunday,CNE Loop,Utilized Off Route,5,10,E/B,1329
2018-12-02,506,17:52:00,Sunday,High Park loop,Mechanical,16,24,W/B,4068
2018-12-02,501,18:55:00,Sunday,Roncesvalles and Queen,Mechanical,5,10,E/B,4461
2018-12-02,504,19:02:00,Sunday,Dundas West station,Mechanical,9,18,E/B,4443
2018-12-02,506,19:48:00,Sunday,Greenwood and Gerrard,Emergency Services,24,32,W/B,4100
2018-12-02,501,19:53:00,Sunday,Leslie and Eastern,Held By,1,1,S/B,4461
2018-12-02,501,20:40:00,Sunday,Queen/Ossington,Mechanical,7,15,W/B,4503
2018-12-02,501,22:02:00,Sunday,Queen/Broadview,Held By,5,13,W/B,4249
2018-12-02,501,22:25:00,Sunday,Queen/Carlaw,General Delay,10,19,E/B,4164
2018-12-02,504,22:45:00,Sunday,King and atlantic,Mechanical,10,20,W/B,4436
2018-12-03,501,00:12:00,Monday,Queen/Noble,Emergency Services,11,20,W/B,4164
2018-12-03,301,02:54:00,Monday,Queensway/Kingsway,Investigation,8,17,E/B,4503
2018-12-03,504,05:18:00,Monday,Leslie & Queen,Mechanical,10,20,W/B,4407
2018-12-03,509,05:48:00,Monday,Fleet Loop,Diversion,27,35,E/B,4461
2018-12-03,501,06:10:00,Monday,Queen and Woodfield,Late Leaving Garage,11,8,E/B,4051
2018-12-03,501,06:10:00,Monday,Queen and Greenwood,Late Leaving Garage,12,8,W/B,4079
2018-12-03,501,06:16:00,Monday,Queen and Woodfield,Late Leaving Garage,6,6,E/B,4042
2018-12-03,506,06:23:00,Monday,College Yonge,Mechanical,4,8,E/B,4075
