Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-06-01,501,00:07:00,Friday,Peter and Queen,Investigation,4,8,E/B,4124
2018-06-01,510,00:30:00,Friday,King Street,Mechanical,8,16,S/B,4438
2018-06-01,506,01:04:00,Friday,Victoria Park Station,Mechanical,8,16,E/B,9206
2018-06-01,512,01:09:00,Friday,St.clair and old weston road,Mechanical,6,12,W/B,1141
2018-06-01,306,02:05:00,Friday,victoria park station,Utilized Off Route,30,60,W/B,1261
2018-06-01,514,02:15:00,Friday,Leslie Barns,Held By,17,1,E/B,4475
2018-06-01,506,05:15:00,Friday,Mt Dennis,Late Leaving Garage,3,6,E/B,1119
2018-06-01,511,05:15:00,Friday,Adelaide and Bathurst,Emergency Services,24,32,N/B,411
2018-06-01,504,05:18:00,Friday,Spadina and King,General Delay,4,8,W/B,4405
2018-06-01,501,05:46:00,Friday,Queen and Connaught,Late Leaving Garage,5,10,E/B,4074
2018-06-01,502,05:52:00,Friday,Dundas and Kingston road,Mechanical,12,24,W/B,8159
2018-06-01,504,06:04:00,Friday,Roncy and queen,General Delay,4,8,W/B,4424
2018-06-01,506,06:15:00,Friday,Mt Dennis,Late Leaving Garage,3,6,E/B,1143
2018-06-01,504,06:37:00,Friday,Queen and Broadview,Late Leaving Garage,4,8,W/B,4164
2018-06-01,505,06:39:00,Friday,Dundas,Utilized Off Route,6,12,B/W,7811
2018-06-01,502,06:42:00,Friday,Queen and Church,Utilized Off Route,12,24,W/B,8159
2018-06-01,502,06:48:00,Friday,Queen and Jarvis,Utilized Off Route,12,24,W/B,8140
2018-06-01,506,06:50:00,Friday,High park stn,Utilized Off Route,3,6,W/B,9215
2018-06-01,506,06:52:00,Friday,Landsdown and College,Utilized Off Route,3,6,E/B,7962
2018-06-01,506,06:53:00,Friday,Bay and College,Utilized Off Route,3,6,E/B,7745
2018-06-01,502,06:53:00,Friday,Scarborough and Kingston road,Utilized Off Route,12,24,W/B,9200
2018-06-01,506,06:54:00,Friday,Broadview and Gerrard,Utilized Off Route,3,6,E/B,1345
2018-06-01,504,06:57:00,Friday,Roncy and King,General Delay,4,8,W/B,4458
2018-06-01,506,07:15:00,Friday,Birchmount garage,Late Leaving Garage,3,6,W/B,8951
2018-06-01,506,08:00:00,Friday,"High park stn,",Utilized Off Route,3,6,E/B,8005
2018-06-01,504,08:18:00,Friday,Dufferin and King,Mechanical,4,8,W/B,4104
2018-06-01,504,08:37:00,Friday,Parliament and king,General Delay,7,14,E/B,4420
2018-06-01,504,08:52:00,Friday,Parliament and King,General Delay,4,8,E/B,4420
2018-06-01,504,08:54:00,Friday,Parliament and King,General Delay,4,8,E/B,4408
2018-06-01,514,09:03:00,Friday,Dufferin and Springhurst,Investigation,91,20,S/B,4472
2018-06-01,504,09:13:00,Friday,King and Sumach,Utilized Off Route,4,8,E/B,4424
2018-06-01,504,09:18:00,Friday,Roncy and Queen,Mechanical,4,8,E/B,4410
2018-06-01,504,09:22:00,Friday,Roncy and Queen,General Delay,7,14,W/B,4439
2018-06-01,504,09:28:00,Friday,Parliament,General Delay,7,14,E/B,4065
2018-06-01,504,09:32:00,Friday,Parliament and King,General Delay,4,8,E/B,4105
2018-06-01,506,09:52:00,Friday,Victoria park stn,Mechanical,3,6,S/B,7816
2018-06-01,504,09:55:00,Friday,Parliament and King,General Delay,4,8,E/B,4065
2018-06-01,514,09:58:00,Friday,Duffering and King,Utilized Off Route,10,20,W/B,4412
2018-06-01,503,10:05:00,Friday,Kingston Rd and Woodbine,Mechanical,9,18,E/B,4197
2018-06-01,504,10:33:00,Friday,Roncy and queen,Investigation,7,14,W/B,4400
2018-06-01,504,10:34:00,Friday,Dundas and Broadview,General Delay,7,14,E/B,4420
2018-06-01,514,10:45:00,Friday,King and Sumach,Utilized Off Route,10,20,E/B,4475
2018-06-01,514,11:00:00,Friday,Yonge and King,Investigation,10,20,E/B,4457
2018-06-01,504,11:07:00,Friday,Parliament and King,General Delay,4,8,E/B,4057
2018-06-01,504,11:09:00,Friday,Duffering and King,General Delay,4,8,W/B,4087
2018-06-01,514,11:14:00,Friday,Broadview station,Utilized Off Route,10,20,E/B,4476
2018-06-01,504,11:29:00,Friday,Roncy and King,General Delay,4,8,W/B,4154
2018-06-01,504,11:38:00,Friday,Parliament and King,General Delay,4,8,E/B,4105
2018-06-01,504,11:44:00,Friday,Bathurst and King,General Delay,4,8,W/B,4156
2018-06-01,504,11:45:00,Friday,Roncy,General Delay,4,8,W/B,4408
2018-06-01,514,11:46:00,Friday,Dufferin and King,Utilized Off Route,10,20,W/B,4472
2018-06-01,504,11:51:00,Friday,Parliament and King,General Delay,4,8,E/B,4410
2018-06-01,512,12:01:00,Friday,St. Clair West between Spadina and Deer Park,General Delay,1,1,,
2018-06-01,511,12:26:00,Friday,Fort york and Bathurst,Mechanical,8,16,E/B,4049
2018-06-01,506,12:47:00,Friday,Victoria park stn.,Mechanical,3,6,W/B,7825
2018-06-01,505,13:16:00,Friday,Dundas West Stn,Utilized Off Route,6,12,E/B,1815
2018-06-01,504,13:22:00,Friday,Sunnyside Loop,General Delay,4,8,E/B,4150
2018-06-01,504,13:26:00,Friday,Sunnyside loop.,General Delay,0,0,E/B,4410
2018-06-01,504,13:52:00,Friday,,General Delay,4,8,E/B,4476
2018-06-01,504,14:18:00,Friday,,General Delay,4,8,E/B,4453
