Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-01-01,512,00:11:00,Monday,St Clair station,Mechanical,10,20,W/B,4441
2018-01-01,501,00:14:00,Monday,Queen and Neville loop,Mechanical,12,24,E/B,4091
2018-01-01,501,01:51:00,Monday,Lakeshore and Long branch,Mechanical,8,16,W/B,8039
2018-01-01,301,03:14:00,Monday,Queen and Roncy,Mechanical,12,24,W/B,4024
2018-01-01,505,03:27:00,Monday,Dundas West Station,Mechanical,42,53,E/B,4004
2018-01-01,501,05:50:00,Monday,Lakeshore and Longbranch,Mechanical,7,14,W/B,1409
2018-01-01,504,05:53:00,Monday,LAKESHORE/QUEEN,Mechanical,9,16,N/B,4450
2018-01-01,504,06:24:00,Monday,Roncy Yard,Mechanical,9,17,N/B,4199
2018-01-01,501,07:18:00,Monday,Queen and Spadina,Mechanical,80,16,W/B,4229
2018-01-01,501,07:28:00,Monday,Queen and Roncy,Mechanical,8,16,W/B,4208
2018-01-01,505,08:13:00,Monday,DWS,Mechanical,7,14,E/B,4184
2018-01-01,501,09:09:00,Monday,Roncy yard,Mechanical,14,21,E/B,4153
2018-01-01,504,09:16:00,Monday,Roncy car House,Mechanical,6,9,N/B,4077
2018-01-01,504,09:54:00,Monday,Roncy Yard,Mechanical,7,13,N/B,4197
2018-01-01,514,10:32:00,Monday,EXHIBITION LOOP,Mechanical,14,28,E/B,4415
2018-01-01,505,11:14:00,Monday,DWS,Mechanical,26,32,E/B,4117
2018-01-01,501,11:46:00,Monday,Russell Yard,Mechanical,19,27,W/B,4024
2018-01-01,505,13:23:00,Monday,DWS,Mechanical,6,12,E/B,4103
2018-01-01,506,13:55:00,Monday,main station,Mechanical,6,12,W/B,4135
2018-01-01,501,14:09:00,Monday,Parliament and queen,Mechanical,6,12,W/B,4246
2018-01-01,511,14:18:00,Monday,King,Mechanical,0,0,S/B,1701
2018-01-01,504,15:08:00,Monday,Dundas W. Stn,Mechanical,7,13,S/B,4094
2018-01-01,501,17:15:00,Monday,Kipling and Burnhamthorpe,Mechanical,6,12,W/B,1409
2018-01-01,512,17:31:00,Monday,St Clair west station,Mechanical,1,1,W/B,4454
2018-01-01,505,17:52:00,Monday,Dundas West STN,Mechanical,6,12,E/B,4143
2018-01-01,505,18:25:00,Monday,Broadview STN,Mechanical,6,12,W/B,4182
2018-01-01,504,18:37:00,Monday,Broadview Stn,Mechanical,6,13,S/B,4455
2018-01-01,506,22:49:00,Monday,High Park loop,Mechanical,8,16,E/B,4186
2018-01-01,505,23:23:00,Monday,Broadview STN,Mechanical,6,12,W/B,4164
2018-01-01,510,05:35:00,Monday,Spadina and Queen,Late Leaving Garage,3,6,S/B,4413
2018-01-01,506,06:10:00,Monday,roncy yard,Late Leaving Garage,10,20,E/B,4186
2018-01-01,506,07:12:00,Monday,roncy/howard park,Late Leaving Garage,7,14,E/B,4014
2018-01-01,504,08:48:00,Monday,Broadview and Queen,Late Leaving Garage,6,12,E/B,4455
2018-01-01,510,09:07:00,Monday,Spadina and King,Late Leaving Garage,2,4,N/B,4449
2018-01-01,510,09:12:00,Monday,Spadina and King,Late Leaving Garage,4,8,S/B,4420
2018-01-01,510,09:15:00,Monday,Spadian and Queen,Late Leaving Garage,5,10,S/B,4457
2018-01-01,510,09:20:00,Monday,Spadina and King,Late Leaving Garage,3,6,N/B,4417
2018-01-01,510,09:22:00,Monday,Spadian and King,Late Leaving Garage,3,6,N/B,4416
2018-01-01,510,09:26:00,Monday,Spadian and Queen,Late Leaving Garage,7,14,S/B,4430
2018-01-01,504,09:26:00,Monday,Broadview and Queen,Late Leaving Garage,6,12,E/B,4445
2018-01-01,510,09:30:00,Monday,Spadina and King,Late Leaving Garage,5,10,N/B,4407
2018-01-01,509,09:34:00,Monday,Exhibition Loop,Late Leaving Garage,6,12,N/B,4405
2018-01-01,509,10:00:00,Monday,Exhibition Loop,Late Leaving Garage,6,12,E/B,4429
2018-01-01,306,01:09:00,Monday,Main station,Investigation,10,20,W/B,4032
2018-01-01,306,01:29:00,Monday,Main station,Investigation,1,1,W/B,4108
2018-01-01,512,18:41:00,Monday,St Clair and Caledonia,Investigation,24,30,E/B,4442
2018-01-01,505,03:42:00,Monday,Dundas and Shaw,Held By,11,22,E/B,4176
2018-01-01,510,04:10:00,Monday,Queen Street,Held By,182,192,S/B,4424
2018-01-01,504,11:59:00,Monday,Dundas W. Stn,Held By,6,13,E/B,4440
2018-01-01,505,15:02:00,Monday,River and dundas,Held By,6,12,E/B,4004
2018-01-01,504,18:15:00,Monday,Roncesvalles / Galley,Held By,14,20,S/B,4440
2018-01-01,514,01:54:00,Monday,Brant & King,Emergency Services,40,55,W/B,4445
2018-01-01,514,03:00:00,Monday,Bathurst and King,Emergency Services,35,50,E/B,4445
2018-01-01,505,22:05:00,Monday,Dundas and Mutual,Emergency Services,23,29,W/B,4182
2018-01-02,501,01:15:00,Tuesday,Queen and Parl,Utilized Off Route,10,20,E/B,4157
2018-01-02,501,02:00:00,Tuesday,Queen and Dufferin,Utilized Off Route,7,14,E/B,1602
2018-01-02,501,13:54:00,Tuesday,yonge,Utilized Off Route,12,17,E/B,4081
2018-01-02,506,20:25:00,Tuesday,Main station,Utilized Off Route,40,45,W/B,4052
2018-01-02,501,01:07:00,Tuesday,Queen and Parl,Mechanical,26,36,E/B,4225
2018-01-02,505,05:05:00,Tuesday,Broadview at Dundas,Mechanical,15,1,W/B,
2018-01-02,504,05:55:00,Tuesday,Leslie Barns,Mechanical,8,12,N/B,4419
2018-01-02,501,06:46:00,Tuesday,Queen and Roncesvalles,Mechanical,6,12,E/B,4108
2018-01-02,504,07:37:00,Tuesday,Dundas West Stn,Mechanical,4,8,E/B,4197
2018-01-02,502,10:02:00,Tuesday,Queen and Connaught,Mechanical,8,16,W/B,7721
2018-01-02,502,10:11:00,Tuesday,Birchmount,Mechanical,8,16,W/B,8124
2018-01-02,501,10:40:00,Tuesday,Queen and Silverbirch ave,Mechanical,28,34,W/B,4192
2018-01-02,501,10:54:00,Tuesday,Queen and Roncesvalles,Mechanical,6,12,E/B,4035
2018-01-02,505,11:11:00,Tuesday,Dundas West Stn,Mechanical,6,12,E/B,4184
2018-01-02,11,11:11:00,Tuesday,test,Mechanical,1,1,N/B,1111
2018-01-02,501,12:00:00,Tuesday,Neville Park Loop,Mechanical,6,12,W/B,4178
2018-01-02,501,12:29:00,Tuesday,Queen and Connaught,Mechanical,0,12,W/B,4228
2018-01-02,504,13:25:00,Tuesday,King / Berkley,Mechanical,33,38,W/B,4195
2018-01-02,504,14:22:00,Tuesday,King/University,Mechanical,5,10,W/B,4074
2018-01-02,501,15:15:00,Tuesday,Queen at Woodbine,Mechanical,6,12,E/B,4153
2018-01-02,501,15:25:00,Tuesday,Queen at Ossington,Mechanical,12,16,W/B,4079
2018-01-02,510,16:01:00,Tuesday,Spadina STN Spare track,Mechanical,5,10,S/B,4439
2018-01-02,504,16:09:00,Tuesday,King / John,Mechanical,5,10,E/B,4104
2018-01-02,506,17:06:00,Tuesday,Broadview and Gerrard,Mechanical,4,8,E/B,1399
2018-01-02,512,17:36:00,Tuesday,Gunns Loop,Mechanical,3,6,E/B,4179
2018-01-02,3,17:51:00,Tuesday,Richmond west os Simcoe,Mechanical,12,24,W/B,7834
2018-01-02,509,18:42:00,Tuesday,CNE Loop,Mechanical,5,10,E/B,4454
2018-01-02,512,18:46:00,Tuesday,St Clair and Old Weston road,Mechanical,7,12,W/B,4417
2018-01-02,504,18:47:00,Tuesday,King/church,Mechanical,4,8,E/B,4141
2018-01-02,501,20:00:00,Tuesday,Lakeshore and Park lawn,Mechanical,7,14,W/B,1417
2018-01-02,506,20:13:00,Tuesday,Main station,Mechanical,50,55,W/B,4053
2018-01-02,501,21:01:00,Tuesday,Lakeshore and Longbranch,Mechanical,6,12,W/B,1378
2018-01-02,501,21:09:00,Tuesday,Queen and Cannought,Mechanical,6,12,W/B,4086
2018-01-02,501,21:28:00,Tuesday,Queen and church,Mechanical,8,16,W/B,4027
2018-01-02,501,21:29:00,Tuesday,Queen and Neville park,Mechanical,6,12,W/B,4200
2018-01-02,512,23:28:00,Tuesday,St Clair and Lansdowne,Mechanical,1,1,E/B,4422
2018-01-02,506,05:07:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,505,05:09:00,Tuesday,Dundas and Howard Park,Late Leaving Garage,8,16,E/B,4191
2018-01-02,506,05:12:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,505,05:13:00,Tuesday,Dundas and Howard Park,Late Leaving Garage,8,16,E/B,4134
2018-01-02,505,05:17:00,Tuesday,Dundas and Howard Park,Late Leaving Garage,8,16,E/B,4186
2018-01-02,506,05:22:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,05:24:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,512,05:30:00,Tuesday,Leslie Barns,Late Leaving Garage,9,12,N/B,4416
2018-01-02,505,05:33:00,Tuesday,Howard Park and Dundas,Late Leaving Garage,8,16,E/B,4127
2018-01-02,506,05:36:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,505,05:37:00,Tuesday,Dundas and Howard Park,Late Leaving Garage,8,16,E/B,4182
2018-01-02,506,05:40:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,05:44:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,05:45:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,05:47:00,Tuesday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,
2018-01-02,505,05:49:00,Tuesday,Dudnas Howard Parl,Late Leaving Garage,8,16,E/B,4089
2018-01-02,506,05:53:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,05:53:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,514,05:58:00,Tuesday,Leslie Barns,Late Leaving Garage,11,18,N/B,4445
2018-01-02,506,05:58:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,504,06:02:00,Tuesday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4077
2018-01-02,506,06:04:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,06:07:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,505,06:09:00,Tuesday,Dudnas and Howard Park,Late Leaving Garage,8,16,E/B,4184
2018-01-02,506,06:09:00,Tuesday,Ronesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,06:12:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,06:21:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,06:21:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,504,06:25:00,Tuesday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4073
2018-01-02,506,06:26:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,505,06:27:00,Tuesday,Dundas and Howard Park,Late Leaving Garage,8,16,E/B,4119
2018-01-02,506,06:30:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,504,06:32:00,Tuesday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4123
2018-01-02,506,06:36:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,06:37:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,06:40:00,Tuesday,Roncesvalle Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,504,06:44:00,Tuesday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4195
2018-01-02,506,06:45:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,06:49:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,07:00:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,07:04:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,501,07:05:00,Tuesday,Queen and Roncesvalles,Late Leaving Garage,8,16,E/B,4192
2018-01-02,506,07:06:00,Tuesday,Roncesvalles Yars,Late Leaving Garage,6,12,E/B,
2018-01-02,506,07:11:00,Tuesday,Russell Yard,Late Leaving Garage,6,12,W/B,
2018-01-02,506,07:15:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,506,07:28:00,Tuesday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,
2018-01-02,504,14:05:00,Tuesday,Roncy/Queen,Late Leaving Garage,2,5,W/B,4105
2018-01-02,514,14:43:00,Tuesday,King/parliament,Late Leaving Garage,10,15,W/B,
2018-01-02,506,15:38:00,Tuesday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,
2018-01-02,505,07:25:00,Tuesday,Dundas at Broadview,Investigation,6,12,E/B,4193
2018-01-02,505,09:28:00,Tuesday,Broadview station,Investigation,6,12,E/B,8067
2018-01-02,506,12:46:00,Tuesday,Gerrard and Sackville,Investigation,5,10,W/B,1403
2018-01-02,512,16:42:00,Tuesday,St Clair and Bathurst,Investigation,6,11,W/B,4423
2018-01-02,506,16:47:00,Tuesday,Degrassi and Gerrard,Investigation,4,8,E/B,1347
2018-01-02,514,13:35:00,Tuesday,Berkley / King,Held By,23,38,W/B,4409
