Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2016-02-01,304,03:04:00,Monday,King and Jarvis,Diversion,51,65,E/B,4186
2016-02-01,504,05:43:00,Monday,Connaught and Queen,Mechanical,20,24,W/B,4163
2016-02-01,504,05:59:00,Monday,Roncy Yard,Mechanical,4,8,E/B,4041
2016-02-01,511,06:01:00,Monday,Roncesvalles Carhouse,Mechanical,5,10,S/B,4221
2016-02-01,504,06:03:00,Monday,Roncesvalles Carhouse.,Mechanical,3,6,W/B,4041
2016-02-01,512,06:16:00,Monday,Roncesvalles/Queen,Utilized Off Route,0,0,N/B,4101
2016-02-01,501,06:22:00,Monday,Connaught and Queen,Mechanical,15,20,W/B,4238
2016-02-01,501,06:50:00,Monday,Roncesvalles Carhouse.,Mechanical,7,17,W/B,4222
2016-02-01,504,07:13:00,Monday,Queen/Connaught,Utilized Off Route,0,0,W/B,4146
2016-02-01,501,07:17:00,Monday,Queen/Connaught,Utilized Off Route,0,0,W/B,4078
2016-02-01,504,07:29:00,Monday,Queens Street,Mechanical,4,8,W/B,4147
2016-02-01,501,07:40:00,Monday,Queen at Parliament,Mechanical,5,11,W/B,4232
2016-02-01,506,08:14:00,Monday,Roncesvalles/Queen,Utilized Off Route,0,0,N/B,4137
2016-02-01,501,08:55:00,Monday,Queen at Beverley,Mechanical,20,25,E/B,4071
2016-02-01,504,09:00:00,Monday,Bathurst Street,Investigation,4,8,W/B,1536
2016-02-01,502,10:20:00,Monday,Kingston at Queen,Mechanical,10,20,S/B,7709
2016-02-01,501,11:27:00,Monday,Queen at Jameson,Investigation,18,24,E/B,4220
2016-02-01,502,13:07:00,Monday,Bingham Loop,Mechanical,10,20,W/B,7835
2016-02-01,504,13:08:00,Monday,King/Bay,Investigation,119,124,W/B,4201
2016-02-01,501,13:37:00,Monday,Legion and Lakeshore,Held By,8,18,E/B,4016
2016-02-01,504,15:10:00,Monday,King/Dowling,Investigation,56,60,E/B,4144
2016-02-01,501,15:51:00,Monday,Longbranch Loop,Investigation,32,42,E/B,4077
2016-02-01,505,16:56:00,Monday,Dundas at Broadview,Mechanical,7,13,E/B,4086
2016-02-01,510,18:13:00,Monday,Spadina Stn,Mechanical,16,18,S/B,4214
2016-02-01,511,19:44:00,Monday,queen st loop,Mechanical,6,12,N/B,4246
2016-02-02,511,00:31:00,Tuesday,Bloor and Bathurst,Mechanical,8,16,N/B,4079
2016-02-02,511,04:55:00,Tuesday,Bathurst at King,Mechanical,15,1,N/B,4106
2016-02-02,504,05:39:00,Tuesday,Russell Yard,Mechanical,4,8,W/B,4117
2016-02-02,509,05:46:00,Tuesday,Connaught and Queen,Mechanical,9,19,S/B,4104
2016-02-02,509,06:00:00,Tuesday,Fleet loop,Utilized Off Route,6,11,E/B,4161
2016-02-02,512,06:14:00,Tuesday,Bathurst and St Clair,Utilized Off Route,3,6,W/B,4150
2016-02-02,506,06:14:00,Tuesday,Colleg and lansdown,Utilized Off Route,4,8,W/B,4176
2016-02-02,509,06:20:00,Tuesday,Fleet Loop,Utilized Off Route,5,10,E/B,4127
2016-02-02,505,06:49:00,Tuesday,Dundas and Roncevalles,Mechanical,6,12,W/B,4025
2016-02-02,505,06:50:00,Tuesday,Roncesvalles Carhouse.,Mechanical,4,8,E/B,4025
2016-02-02,504,07:11:00,Tuesday,Queen and Broadview,Utilized Off Route,4,8,W/B,4078
2016-02-02,504,07:15:00,Tuesday,Broadview and Queen,Utilized Off Route,4,8,W/B,4033
2016-02-02,510,07:27:00,Tuesday,Spadina Station Streetcar Platform,Investigation,0,5,N/B,4407
2016-02-02,510,07:57:00,Tuesday,Spadina and Dundas,Held By,5,11,S/B,4405
2016-02-02,509,08:46:00,Tuesday,Exhibition Place,Mechanical,5,10,W/B,8319
2016-02-02,506,09:51:00,Tuesday,Carlton and Jarvis,Investigation,115,121,W/B,4171
2016-02-02,504,12:10:00,Tuesday,Bathurst and King,Mechanical,4,8,W/B,4013
2016-02-02,501,12:10:00,Tuesday,Queen at Jarvis,Investigation,15,21,W/B,4237
2016-02-02,504,13:25:00,Tuesday,Roncesvalles and King,Mechanical,4,8,W/B,4025
2016-02-02,501,14:36:00,Tuesday,Queen and Pape,Investigation,21,26,E/B,4208
2016-02-02,505,15:08:00,Tuesday,Dundas at Yonge,Investigation,42,48,W/B,4077
2016-02-02,512,15:39:00,Tuesday,robina / st clair ave west,Investigation,6,12,E/B,4168
2016-02-02,510,16:05:00,Tuesday,Spadina at Queen's Quay,Held By,38,44,S/B,4410
2016-02-02,509,16:05:00,Tuesday,Spadina @ Queens Quay,Mechanical,6,12,S/B,4191
2016-02-02,509,17:17:00,Tuesday,CNE Loop,Mechanical,6,12,E/B,4415
2016-02-02,506,17:32:00,Tuesday,Carlton and Parliament,Held By,6,12,W/B,4071
2016-02-02,504,18:17:00,Tuesday,Bathurst and Queen,Mechanical,3,6,W/B,4036
2016-02-02,504,18:25:00,Tuesday,King and Parliament,Mechanical,3,6,E/B,4025
2016-02-02,509,18:45:00,Tuesday,CNE LOOP,Mechanical,5,10,E/B,1689
2016-02-02,509,19:55:00,Tuesday,CNE LOOP,Mechanical,5,10,E/B,8142
2016-02-02,509,20:35:00,Tuesday,CNE LOOP,Mechanical,5,10,E/B,8142
2016-02-02,506,20:43:00,Tuesday,Main at Danforth,Investigation,13,19,N/B,4111
2016-02-03,501,01:05:00,Wednesday,Queen and Yonge,Mechanical,9,18,W/B,4244
2016-02-03,504,05:06:00,Wednesday,Roncy Yard,Late Leaving Garage,4,8,W/B,4061
2016-02-03,504,05:09:00,Wednesday,Roncy yard,Mechanical,4,8,E/B,4176
2016-02-03,506,05:24:00,Wednesday,Connaught and Queen,Mechanical,28,32,E/B,4027
2016-02-03,501,05:29:00,Wednesday,Connaught and Queen,Mechanical,25,29,E/B,4212
2016-02-03,512,05:32:00,Wednesday,Roncy Yard,Late Leaving Garage,3,6,N/B,4184
2016-02-03,501,05:39:00,Wednesday,Connaught and Queen,Mechanical,9,14,E/B,4245
2016-02-03,506,05:40:00,Wednesday,Roncy Yard,Late Leaving Garage,4,8,W/B,4182
2016-02-03,506,05:42:00,Wednesday,Roncy Yard,Late Leaving Garage,4,8,W/B,4199
2016-02-03,501,05:44:00,Wednesday,Connaught and Queen,Mechanical,25,30,E/B,4045
2016-02-03,512,05:44:00,Wednesday,Roncy Yard,Late Leaving Garage,3,6,N/B,4142
2016-02-03,501,05:44:00,Wednesday,Connaught and Queen,Late Leaving Garage,25,30,E/B,4045
2016-02-03,506,05:47:00,Wednesday,Roncy Yard,Late Leaving Garage,4,8,W/B,4036
2016-02-03,511,05:53:00,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4242
2016-02-03,501,05:55:00,Wednesday,Roncy Yard,Late Leaving Garage,6,12,W/B,4247
2016-02-03,509,05:56:00,Wednesday,"Fleet and Bathurst,",Investigation,17,,E/B,4410
2016-02-03,506,05:57:00,Wednesday,Connaught and Queen,Late Leaving Garage,27,31,E/B,4167
2016-02-03,511,06:00:00,Wednesday,Fleet and Bathurst,Held By,25,34,E/B,4024
2016-02-03,511,06:00:00,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4202
2016-02-03,509,06:00:00,Wednesday,Fleet Loop,Utilized Off Route,6,11,E/B,4127
2016-02-03,504,06:08:00,Wednesday,Roncy Yard,Late Leaving Garage,4,8,W/B,4159
2016-02-03,504,06:11:00,Wednesday,Roncy yard,Mechanical,4,8,E/B,4159
2016-02-03,535,06:14:00,Wednesday,Roncesvalles Traffic Office.,Utilized Off Route,1,2,W/B,4192
2016-02-03,504,06:18:00,Wednesday,,Mechanical,4,8,E/B,4108
2016-02-03,509,06:20:00,Wednesday,Fleet Loop,Utilized Off Route,5,10,E/B,4125
2016-02-03,506,06:22:00,Wednesday,Roncesvalles at Howard Pk.,Utilized Off Route,4,8,E/B,4144
2016-02-03,505,06:37:00,Wednesday,Broadview Station,Mechanical,6,12,N/B,4015
2016-02-03,501,06:44:00,Wednesday,Roncy Yard,Late Leaving Garage,6,12,W/B,4228
2016-02-03,506,06:47:00,Wednesday,College and Ossington,Mechanical,12,16,E/B,4198
2016-02-03,511,06:54:00,Wednesday,King & Bathurst,Mechanical,4,8,S/B,4240
2016-02-03,504,07:22:00,Wednesday,Queen st. E. at Broadview.,Utilized Off Route,4,8,W/B,4050
2016-02-03,504,07:26:00,Wednesday,Queen St. E. at Braodview.,Utilized Off Route,4,8,W/B,4173
2016-02-03,501,07:52:00,Wednesday,Queensway at South Kingsway,Mechanical,5,11,E/B,4010
2016-02-03,510,08:15:00,Wednesday,Spadina and Queen,Held By,8,12,S/B,4407
2016-02-03,505,08:20:00,Wednesday,Dundas and Dovercourt Rd,Investigation,6,12,E/B,4043
2016-02-03,506,08:23:00,Wednesday,College and Bathurst,Mechanical,4,8,W/B,4037
2016-02-03,510,10:11:00,Wednesday,Spadina and King,Mechanical,4,8,S/B,4232
2016-02-03,511,11:45:00,Wednesday,Fleet Loop,Mechanical,6,12,N/B,4202
2016-02-03,504,12:21:00,Wednesday,King and Church,Investigation,35,40,W/B,4060
2016-02-03,501,12:40:00,Wednesday,Queensway at Windermere,Investigation,14,19,W/B,4003
2016-02-03,506,13:37:00,Wednesday,Gerrard and Leslie,Investigation,12,18,W/B,4072
2016-02-03,502,14:18:00,Wednesday,Richmond at Duncan,Mechanical,10,20,W/B,7824
2016-02-03,506,14:34:00,Wednesday,High Park,Investigation,6,12,E/B,4018
2016-02-03,504,15:22:00,Wednesday,King and Spadina,Mechanical,4,8,E/B,4179
2016-02-03,505,15:29:00,Wednesday,Dundas and Lansdown,Investigation,6,12,W/B,4150
2016-02-03,504,15:39:00,Wednesday,Broadview to DWS,Utilized Off Route,4,8,W/B,4000
2016-02-03,512,17:48:00,Wednesday,st clair stn,Mechanical,6,12,W/B,4117
2016-02-03,505,18:20:00,Wednesday,Dundas and Sheridan,Investigation,18,24,E/B,4115
2016-02-03,501,19:11:00,Wednesday,Queen at Spadina,Emergency Services,23,28,E/B,4218
2016-02-03,504,20:40:00,Wednesday,Broadview Ave. and Dundas St. East,Mechanical,17,21,W/B,4155
2016-02-03,504,20:44:00,Wednesday,Braodview Ave. and Dundas St. East,Utilized Off Route,4,8,W/B,4001
2016-02-03,504,21:44:00,Wednesday,King St. East and Church St.,Mechanical,4,8,W/B,4077
2016-02-03,501,23:14:00,Wednesday,Neville Loop,Mechanical,9,18,W/B,4238
2016-02-03,504,23:59:00,Wednesday,King St. West and Bay St.,Held By,4,10,W/B,4180
2016-02-04,306,02:54:00,Thursday,Main Station Loop,Investigation,13,16,W/B,4036
2016-02-04,512,05:18:00,Thursday,Roncy Yard,Late Leaving Garage,3,6,N/B,4175
2016-02-04,506,05:40:00,Thursday,Roncy Yard,Late Leaving Garage,4,8,N/B,4092
2016-02-04,506,05:48:00,Thursday,Roncy Yard,Late Leaving Garage,4,8,N/B,4127
2016-02-04,512,05:51:00,Thursday,Dufferin,Mechanical,8,12,W/B,4117
2016-02-04,505,05:53:00,Thursday,Connaught and Queen,Mechanical,17,23,W/B,4023
2016-02-04,505,05:53:00,Thursday,Connaught and Queen,Mechanical,17,23,W/B,4023
2016-02-04,506,05:57:00,Thursday,Connaught and Queen,Mechanical,13,17,W/B,4154
2016-02-04,509,06:00:00,Thursday,Fleet Loop,Utilized Off Route,6,11,E/B,
2016-02-04,501,06:05:00,Thursday,Connaught and Queen,Mechanical,10,15,E/B,4204
2016-02-04,501,06:10:00,Thursday,Connaught and Queen,Mechanical,10,15,E/B,4219
2016-02-04,506,06:12:00,Thursday,Roncy Yard,Utilized Off Route,4,8,E/B,4061
2016-02-04,535,06:14:00,Thursday,Russell Yard,Utilized Off Route,1,1,W/B,4165
2016-02-04,509,06:20:00,Thursday,Fleet Loop,Utilized Off Route,5,10,E/B,4012
2016-02-04,505,06:25:00,Thursday,Roncy Yard,Late Leaving Garage,5,10,N/B,4091
2016-02-04,501,06:44:00,Thursday,Roncy Yard,Late Leaving Garage,6,12,W/B,4202
2016-02-04,505,06:51:00,Thursday,Connaught and Queen,Mechanical,10,16,W/B,4043
2016-02-04,504,07:11:00,Thursday,Russell Yard,Utilized Off Route,4,8,W/B,4064
2016-02-04,504,07:12:00,Thursday,St. Clair,Mechanical,4,8,W/B,7561
2016-02-04,504,07:15:00,Thursday,Russell Yard,Utilized Off Route,4,8,W/B,4129
2016-02-04,504,07:51:00,Thursday,Frazer to Broadview Stn,Mechanical,4,8,E/B,4198
2016-02-04,506,08:24:00,Thursday,Gerrard and Carlaw,Mechanical,20,24,E/B,4092
2016-02-04,501,10:00:00,Thursday,Nevelle park,Emergency Services,5,10,E/B,4218
2016-02-04,501,10:04:00,Thursday,Royal York and Lakshore,Mechanical,21,31,E/B,4075
2016-02-04,501,11:19:00,Thursday,Queensway at Roncesvalles,Mechanical,6,11,E/B,4217
2016-02-04,501,11:37:00,Thursday,Queen at Shaw,Held By,11,20,E/B,4215
2016-02-04,501,11:44:00,Thursday,Queen at MCCaul,Mechanical,5,11,W/B,4212
2016-02-04,501,13:52:00,Thursday,Queen and Lansdowne,Mechanical,5,10,W/B,4220
2016-02-04,506,14:13:00,Thursday,Gerrard and Coxwell,Mechanical,6,12,E/B,4010
2016-02-04,501,15:20:00,Thursday,Park Lawn and Lakeshore,Held By,19,29,B/W,4165
2016-02-04,512,15:47:00,Thursday,st clair west / gunns road,General Delay,52,58,W/B,4190
