Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2016-09-01,29,00:12:00,Thursday,Wilson Stn,Investigation,9,17,,9042
2016-09-01,12,01:25:00,Thursday,Kennedy Stn,Mechanical,30,60,W,7850
2016-09-01,353,01:40:00,Thursday,Neilson Rd and Finch Ave,Mechanical,30,60,NB,1740
2016-09-01,320,03:10:00,Thursday,Davenport & Yonge,Mechanical,4,8,S,1791
2016-09-01,320,04:25:00,Thursday,Yonge and Bloor,Utilized Off Route,13,16,S,8210
2016-09-01,300,04:46:00,Thursday,Kennedy STN,Mechanical,30,60,WB,7741
2016-09-01,94,04:53:00,Thursday,Ossington Station,Late Leaving Garage,13,26,E/B,8124
2016-09-01,60,04:59:00,Thursday,Finch Stn.,Late Leaving Garage,1,61,W,8464
2016-09-01,39,05:32:00,Thursday,Baldoon and Finch,Late Leaving Garage,5,10,E,1251
2016-09-01,90,05:35:00,Thursday,Bathurst stn,Late Leaving Garage,10,25,n/b,8368
2016-09-01,94,05:36:00,Thursday,Broadview and Danforth,Investigation,13,26,W/B,7745
2016-09-01,32,05:38:00,Thursday,Skymark Av and Explorer Dr,Late Leaving Garage,8,16,E,1059
2016-09-01,53,05:41:00,Thursday,Morningside and Staines,Late Leaving Garage,3,16,w,9076
2016-09-01,97,05:44:00,Thursday,Yorkmills,Late Leaving Garage,30,0,s,8324
2016-09-01,59,05:47:00,Thursday,Lawrence West Station,Late Leaving Garage,12,24,W,8461
2016-09-01,165,05:48:00,Thursday,Finch and Weston,Late Leaving Garage,1,8,N,8564
2016-09-01,106,05:49:00,Thursday,York University,Utilized Off Route,10,20,s,8330
2016-09-01,121,05:49:00,Thursday,cherry beach,Late Leaving Garage,13,26,e/b,8123
2016-09-01,89,05:55:00,Thursday,Keele and Dundas,Investigation,15,30,S/B,1562
2016-09-01,125,05:57:00,Thursday,Antibies and Bathurst,Late Leaving Garage,15,30,e/b,8369
2016-09-01,7,05:59:00,Thursday,Village gate,Late Leaving Garage,9,18,s/b,9025
2016-09-01,60,06:00:00,Thursday,Finch Station,Late Leaving Garage,10,20,W,1345
2016-09-01,165,06:00:00,Thursday,York Mills stn.,Late Leaving Garage,6,12,W,8539
2016-09-01,121,06:00:00,Thursday,Yonge and Wellington,Diversion,60,73,W,7779
2016-09-01,84,06:04:00,Thursday,Sheppard Stn.,Late Leaving Garage,17,34,W,8426
2016-09-01,320,06:05:00,Thursday,Yonge and Steeles,Investigation,15,30,,8344
2016-09-01,29,06:06:00,Thursday,Wilson stn,Late Leaving Garage,9,18,7,9045
2016-09-01,36,06:07:00,Thursday,Finch Stn,Late Leaving Garage,23,46,,9121
2016-09-01,102,06:07:00,Thursday,Centennial College,Investigation,10,20,s/b,7741
2016-09-01,97,06:08:00,Thursday,Davisville stn,Late Leaving Garage,30,60,n,8377
