Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2016-12-01,11,00:25:00,Thursday,Davisville Stn,Utilized Off Route,15,30,NB,8205
2016-12-01,24,00:35:00,Thursday,Victoria Park Station,Mechanical,10,20,NB,7790
2016-12-01,87,00:38:00,Thursday,Browning and Broadview,Mechanical,10,20,EB,8167
2016-12-01,40,00:40:00,Thursday,Runnymede Loop,Investigation,20,40,e,8405
2016-12-01,168,00:54:00,Thursday,Dundas W Stn,Utilized Off Route,12,24,n,8054
2016-12-01,44,01:15:00,Thursday,Kipling Stn,Mechanical,10,20,s,8061
2016-12-01,46,01:30:00,Thursday,Kipling Station,Mechanical,30,30,n,8512
2016-12-01,320,03:47:00,Thursday,Yonge and Finch,Mechanical,3,7,n,1706
2016-12-01,35,05:10:00,Thursday,JNST,Late Leaving Garage,10,20,N,7952
2016-12-01,46,05:19:00,Thursday,Islington and Steeles,Mechanical,16,32,,1297
2016-12-01,108,05:23:00,Thursday,Driftwood & Stong,Late Leaving Garage,20,40,EB,8530
2016-12-01,60,05:27:00,Thursday,SLPM,Late Leaving Garage,10,30,S,1309
2016-12-01,32,05:38:00,Thursday,Pine and Lawrence,Late Leaving Garage,10,19,e,1625
2016-12-01,79,05:43:00,Thursday,Pine and Lawrence,Late Leaving Garage,10,20,s,1233
2016-12-01,106,05:45:00,Thursday,York University Comm,Mechanical,17,1,SB,1294
2016-12-01,50,05:50:00,Thursday,Mill loop,Mechanical,15,35,E,8037
2016-12-01,6,05:54:00,Thursday,Bedford and Davenport,Late Leaving Garage,7,14,s,1604
2016-12-01,83,05:58:00,Thursday,Donlands Stn,Late Leaving Garage,12,24,S,7748
2016-12-01,90,06:03:00,Thursday,St.Clair West Station,Utilized Off Route,7,14,N,1373
2016-12-01,29,06:03:00,Thursday,wilson station,Mechanical,9,18,s,9004
2016-12-01,35,06:03:00,Thursday,JSTE,Late Leaving Garage,5,10,S,1238
2016-12-01,85,06:08:00,Thursday,Meadowvale loop,Late Leaving Garage,5,11,W,9092
2016-12-01,72,06:09:00,Thursday,Pape Station,Late Leaving Garage,14,28,SB,8119
2016-12-01,89,06:10:00,Thursday,Albion and Wilson,Late Leaving Garage,10,0,SB,1614
2016-12-01,116,06:11:00,Thursday,Eglinton Garage,Late Leaving Garage,1,1,EB,7610
2016-12-01,25,06:13:00,Thursday,Don Mills & Graydon Hall,Mechanical,7,14,up,7712
2016-12-01,100,06:16:00,Thursday,Don Mills Eglinton ave,Mechanical,4,8,sb,7650
2016-12-01,63,06:18:00,Thursday,Eglinton West Station,Late Leaving Garage,4,8,S/B,1591
2016-12-01,34,06:20:00,Thursday,Eglinton Station,Mechanical,10,20,EB,7579
2016-12-01,195,06:20:00,Thursday,JSTE,Late Leaving Garage,8,17,S,1237
2016-12-01,25,06:22:00,Thursday,Don Mills & Graydon Hall,Mechanical,7,13,up,7712
2016-12-01,190,06:25:00,Thursday,Warden & Lawrence,Mechanical,5,5,up,7625
2016-12-01,54,06:25:00,Thursday,Lawrence rt,Mechanical,6,12,wb,7427
2016-12-01,45,06:28:00,Thursday,STEELES LOOP,Mechanical,6,12,s/b,7913
2016-12-01,11,06:30:00,Thursday,Davisville Station,Mechanical,12,24,NB,8330
2016-12-01,29,06:33:00,Thursday,Princes Gates,Mechanical,5,10,n,9026
2016-12-01,88,06:36:00,Thursday,St Clair Stn,Mechanical,12,28,e,1675
2016-12-01,53,06:41:00,Thursday,Passmore and Markham,Late Leaving Garage,6,11,w,1113
2016-12-01,63,06:42:00,Thursday,Caneff and Strachan,Late Leaving Garage,3,7,S/B,1028
2016-12-01,122,06:43:00,Thursday,York mill Station,Mechanical,10,20,E,8213
2016-12-01,85,06:46:00,Thursday,Don Mills station,Late Leaving Garage,11,22,E,9071
2016-12-01,5,06:48:00,Thursday,Eglinton Station,Mechanical,12,24,Sb,8381
2016-12-01,54,06:49:00,Thursday,Eglinton yard,Mechanical,1,1,ob,7618
2016-12-01,42,06:52:00,Thursday,McNicoll and Picola,Mechanical,7,13,w,1554
2016-12-01,186,06:53:00,Thursday,yorkmills stn,Mechanical,14,24,w,7975
2016-12-01,105,06:59:00,Thursday,Confederation and Rutherford,Mechanical,36,64,N/B,1803
2016-12-01,85,07:00:00,Thursday,Sheppard and Progress,Diversion,29,34,E,9069
2016-12-01,125,07:03:00,Thursday,Finch Stn,Mechanical,6,13,n,8384
2016-12-01,134,07:06:00,Thursday,Progress and Sheppard,Diversion,20,40,n,1715
2016-12-01,88,07:12:00,Thursday,St Clair Stn,Utilized Off Route,12,24,e,1808
2016-12-01,32,07:14:00,Thursday,Martin Grove on Eglinton,Mechanical,5,11,e,1038
2016-12-01,11,07:15:00,Thursday,davisville Station,Mechanical,17,34,NB,8321
2016-12-01,88,07:24:00,Thursday,St Clair Stn,Mechanical,12,24,e,1675
2016-12-01,76,07:30:00,Thursday,Royal York Station and Lakeshore and Mimico,General Delay,15,22,B/W,
2016-12-01,59,07:30:00,Thursday,Entire 59 Maple Leaf Route from Dufferin to Allen Rd,General Delay,17,25,B/W,
2016-12-01,66,07:30:00,Thursday,Old Mill Station to Marine Parade and Humber Loop,General Delay,15,21,B/W,
2016-12-01,196,07:32:00,Thursday,Downsview Station,Utilized Off Route,3,5,w/b,1686
2016-12-01,69,07:50:00,Thursday,St.Clair and Birchmount,General Delay,8,10,N,8135
2016-12-01,34,07:50:00,Thursday,Eglinton STN,Diversion,1,1,E/B,7662
2016-12-01,102,07:50:00,Thursday,Warden Station to Steeles,General Delay,8,10,BW,
2016-12-01,54,07:50:00,Thursday,Eglinton stn,Diversion,763,770,bw,7576
2016-12-01,17,07:50:00,Thursday,Warden Station to Steeles,General Delay,8,10,BW,
2016-12-01,52,08:00:00,Thursday,Lawrence from Dufferin to Yonge,General Delay,30,40,b/w,
2016-12-01,14,08:00:00,Thursday,Eglinton and Chaplin,General Delay,14,30,b/w,
2016-12-01,56,08:00:00,Thursday,Eglinton Station,Mechanical,5,10,N,8321
2016-12-01,11,08:07:00,Thursday,Bayview and Steeles Loop,Mechanical,17,34,s,8309
2016-12-01,63,08:11:00,Thursday,Oakwood Loop,Mechanical,4,8,S/B,1584
2016-12-01,72,08:12:00,Thursday,Pape Station,Mechanical,14,28,SB,7803
2016-12-01,40,08:25:00,Thursday,"On Dundas St., at Annette",Investigation,7,13,S,8429
2016-12-01,25,08:30:00,Thursday,Don Mills station,Mechanical,6,13,dn,7478
2016-12-01,196,08:37:00,Thursday,Downsvies Station,Utilized Off Route,3,5,w/b,1367
2016-12-01,106,08:51:00,Thursday,York University Commons,Mechanical,7,15,SB,8467
2016-12-01,29,08:59:00,Thursday,wilson station,Mechanical,5,10,s,8321
2016-12-01,199,09:00:00,Thursday,West side Bridletown and Finch,Mechanical,4,8,WB,1744
2016-12-01,37,09:01:00,Thursday,Islington and Steeles Loop,Investigation,7,14,N,8076
2016-12-01,196,09:07:00,Thursday,Downsview Station,Mechanical,3,5,w/b,7092
