Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2016-03-01,38,00:57:00,Tuesday,RougeHill GO,Mechanical,13,26,WB,1149
2016-03-01,86,01:15:00,Tuesday,Kennedy Station,Mechanical,10,20,nb,7534
2016-03-01,300,03:40:00,Tuesday,Kennedy Station,Emergency Services,20,40,WB,8044
2016-03-01,34,04:52:00,Tuesday,Eglinton Yard,Mechanical,1,1,e,7544
2016-03-01,57,05:16:00,Tuesday,Kennedy Station,Mechanical,21,42,NB,7728
2016-03-01,36,05:22:00,Tuesday,Finch station,Utilized Off Route,12,24,w,9127
2016-03-01,41,05:26:00,Tuesday,Keele Station,Utilized Off Route,11,22,NB,9146
2016-03-01,39,05:27:00,Tuesday,Finch & Baldoon,Utilized Off Route,4,8,EB,1208
2016-03-01,39,05:30:00,Tuesday,Finch station,Utilized Off Route,5,10,EB,1792
2016-03-01,86,05:38:00,Tuesday,Gelinton Stn,Late Leaving Garage,1,1,E,7469
2016-03-01,39,05:39:00,Tuesday,Finch & Baldoon,Late Leaving Garage,4,8,EB,1755
2016-03-01,95,05:40:00,Tuesday,SCLP,Utilized Off Route,20,40,WB,1720
2016-03-01,23,05:41:00,Tuesday,Main Station,Late Leaving Garage,12,24,NB,8136
2016-03-01,54,05:42:00,Tuesday,Eglinton yard,Mechanical,1,1,ob,7434
2016-03-01,25,05:43:00,Tuesday,Eglinton Garage,Utilized Off Route,4,8,n/b,7569
2016-03-01,12,05:43:00,Tuesday,Victoria Park Station,Late Leaving Garage,12,24,SB,7820
2016-03-01,35,05:44:00,Tuesday,JNST,Late Leaving Garage,10,20,N,7917
2016-03-01,29,05:44:00,Tuesday,Wilson Garage,Utilized Off Route,5,10,s,9046
2016-03-01,39,05:45:00,Tuesday,Finch & Baldoon,Utilized Off Route,4,8,EB,1141
2016-03-01,15,05:45:00,Tuesday,Sherway Gardens,Late Leaving Garage,20,40,E,7970
2016-03-01,25,05:46:00,Tuesday,Eglinton Garage,Utilized Off Route,4,8,n/b,7539
2016-03-01,34,05:46:00,Tuesday,EGGA,Utilized Off Route,4,8,e/b,7561
2016-03-01,774,05:48:00,Tuesday,Finch Station,Utilized Off Route,1,1,W,1312
