Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-06-01,504,01:27:00,Sunday,Parliament and Richmond,Investigation,10,27,W/B,4074
2014-06-01,509,06:40:00,Sunday,Yonge north of King,Investigation,6,13,E/B,9417
2014-06-01,506,07:48:00,Sunday,College and Huron,Held By,33,43,E/B,4074
2014-06-01,506,07:48:00,Sunday,College and Huron,Held By,17,27,W/B,4080
2014-06-01,506,10:00:00,Sunday,Main Station - High Park,General Delay,30,15,B/W,
2014-06-01,501,11:10:00,Sunday,Queen and Sherbourne,Held By,16,21,W/B,4249
2014-06-01,504,11:38:00,Sunday,Roncy/Queen,Mechanical,13,18,E/B,4018
2014-06-01,505,11:51:00,Sunday,Dundas and University,Held By,11,16,B/W,4079
2014-06-01,505,11:59:00,Sunday,Roncesvalles Yard,Mechanical,5,10,E/B,4082
2014-06-01,505,12:21:00,Sunday,Dundas and Yonge,Held By,12,17,B/W,4126
2014-06-01,501,12:26:00,Sunday,Queen and Yonge,Held By,20,25,W/B,4230
2014-06-01,504,13:11:00,Sunday,King and Bathurst,Investigation,6,12,E/B,4070
2014-06-01,511,13:11:00,Sunday,Bathurst and King,Held By,35,40,N/B,4095
2014-06-01,509,13:28:00,Sunday,Bathurst and Lakeshore,Utilized Off Route,3,7,N/B,9429
2014-06-01,509,13:30:00,Sunday,CNE Eastern Loop,Utilized Off Route,3,7,E/B,7320
2014-06-01,505,14:03:00,Sunday,Dundas and Parliament,Mechanical,5,10,E/B,4126
2014-06-01,501,15:36:00,Sunday,Queen and Peter,Mechanical,6,12,E/B,4245
2014-06-01,501,16:10:00,Sunday,Queen and Dufferin,Held By,9,14,E/B,4209
2014-06-01,506,16:18:00,Sunday,College at Lansdowne,Mechanical,6,13,E/B,4185
2014-06-01,509,16:39:00,Sunday,Bay and Front,Investigation,4,8,S/B,8045
2014-06-01,510,17:20:00,Sunday,Spadina Station,Mechanical,0,0,B/W,4097
2014-06-01,501,19:03:00,Sunday,Dundas & Parliament,Investigation,6,12,S/B,4235
2014-06-01,501,20:14:00,Sunday,Coxwell and Queen,Investigation,9,18,S/B,4220
2014-06-01,504,20:42:00,Sunday,King and Dufferin,Investigation,9,19,W/B,4177
2014-06-01,501,22:32:00,Sunday,Queen and Kingston,Mechanical,10,20,E/B,7434
2014-06-01,512,23:30:00,Sunday,Dufferin and st.clair,Mechanical,6,12,W/B,4170
2014-06-02,301,04:41:00,Monday,Queen and Neville Park,Investigation,22,52,W/B,4251
2014-06-02,504,05:31:00,Monday,Roncesvalles Yard,Late Leaving Garage,3,6,W/B,4188
2014-06-02,501,05:51:00,Monday,Roncesvalles Yard.,Late Leaving Garage,6,12,W/B,4215
2014-06-02,501,05:57:00,Monday,Roncesvalles Yard.,Late Leaving Garage,6,12,W/B,4204
2014-06-02,504,05:57:00,Monday,Roncesvalles Yard.,Late Leaving Garage,3,6,W/B,4232
2014-06-02,501,06:18:00,Monday,Roncesvalles Yard,Late Leaving Garage,6,12,W/B,4242
2014-06-02,506,06:31:00,Monday,Roncesvalles yard.,Late Leaving Garage,6,12,W/B,4055
2014-06-02,501,06:32:00,Monday,Roncesvalles Yard.,Late Leaving Garage,6,12,W/B,4244
2014-06-02,501,06:53:00,Monday,Queen and Shaw,Mechanical,6,12,E/B,4244
2014-06-02,505,07:00:00,Monday,Dundas West STN to Broadview STN,General Delay,10,15,B/W,
2014-06-02,504,07:15:00,Monday,Roncvesvalles Yard,Late Leaving Garage,3,6,W/B,4151
