Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-03-01,129,00:30:00,Wednesday,HuntingWood Drive,Mechanical,10,20,SB,1282
2017-03-01,24,00:35:00,Wednesday,Steeles Loop,Mechanical,10,20,,8107
2017-03-01,165,01:04:00,Wednesday,King high and Wilson,Mechanical,10,20,N/B,8556
2017-03-01,34,01:07:00,Wednesday,1910 Eglinton Ave E,Emergency Services,10,20,WB,7418
2017-03-01,38,01:35:00,Wednesday,STC,Mechanical,15,28,E,1219
2017-03-01,320,02:30:00,Wednesday,Route 320,General Delay,8,12,BW,
2017-03-01,320,03:00:00,Wednesday,Steeles loop & Yonge,Utilized Off Route,4,7,S,8213
2017-03-01,86,04:44:00,Wednesday,Eglinton Yard,Late Leaving Garage,1,1,OB,7636
2017-03-01,60,04:59:00,Wednesday,Finch stn.,Late Leaving Garage,1,56,W,8527
2017-03-01,17,05:00:00,Wednesday,Huntingwood and Birchmount,General Delay,1,1,B/W,
2017-03-01,191,05:02:00,Wednesday,Martin Grove and Royalcrest,Late Leaving Garage,1,26,N,8523
2017-03-01,55,05:23:00,Wednesday,Old dundas and Dundas,Late Leaving Garage,24,1,SB,1075
2017-03-01,47,05:30:00,Wednesday,Earlscourts loop,Utilized Off Route,15,30,SB,1615
2017-03-01,35,05:37:00,Wednesday,JSTE,Late Leaving Garage,5,10,S,1306
2017-03-01,89,05:42:00,Wednesday,Keele station,Late Leaving Garage,10,22,N,1392
2017-03-01,94,05:52:00,Wednesday,Castle Frank Station,Late Leaving Garage,1,1,WB,7734
2017-03-01,34,06:00:00,Wednesday,Eglinton stn,Mechanical,3,7,eb,7678
2017-03-01,53,06:00:00,Wednesday,Finch Stn,Late Leaving Garage,5,10,WB,1140
2017-03-01,52,06:01:00,Wednesday,Ter 1,Late Leaving Garage,12,18,e,1529
2017-03-01,116,06:03:00,Wednesday,Kennedy Stn,Late Leaving Garage,8,16,N,7575
2017-03-01,34,06:10:00,Wednesday,Eglinton Stn,Mechanical,10,20,E,7571
2017-03-01,7,06:10:00,Wednesday,Bathurst and Fairlawn,Mechanical,11,22,n/b,9002
2017-03-01,190,06:11:00,Wednesday,Eglinton Yard,Late Leaving Garage,1,1,W,7628
2017-03-01,36,06:16:00,Wednesday,Finch Stn,Late Leaving Garage,24,48,,9109
2017-03-01,17,06:16:00,Wednesday,warden stn,Mechanical,15,30,s/b,7820
2017-03-01,32,06:20:00,Wednesday,Eglinton and Keele,Late Leaving Garage,6,12,EB,1378
2017-03-01,199,06:21:00,Wednesday,STC,Late Leaving Garage,8,15,W,1780
2017-03-01,54,06:22:00,Wednesday,Eglinton stn,Mechanical,4,9,eb,7651
2017-03-01,24,06:22:00,Wednesday,consumers/vp,Late Leaving Garage,8,20,n,7838
2017-03-01,34,06:25:00,Wednesday,Eglinton station,Late Leaving Garage,4,8,EB,7426
2017-03-01,53,06:30:00,Wednesday,Staines and Morningside,Late Leaving Garage,13,26,WB,9071
2017-03-01,100,06:32:00,Wednesday,Wynford drive and Concord place,Mechanical,4,8,sb,7518
2017-03-01,51,06:33:00,Wednesday,Eglinton Station,Mechanical,16,32,N,1706
2017-03-01,88,06:42:00,Wednesday,St Clair stn,Mechanical,12,24,N,8356
2017-03-01,53,06:43:00,Wednesday,Finch Station,Late Leaving Garage,13,26,EB,9058
2017-03-01,36,06:43:00,Wednesday,Humberwood Loop,Late Leaving Garage,5,11,,9104
2017-03-01,32,06:46:00,Wednesday,Skymark and commerce,Late Leaving Garage,5,10,EB,1393
2017-03-01,165,06:48:00,Wednesday,York Mills Stn.,Late Leaving Garage,12,18,W,8448
2017-03-01,165,06:54:00,Wednesday,York Mills Stn.,Late Leaving Garage,36,72,W,7947
2017-03-01,126,06:59:00,Wednesday,St.Clair and Bathurst,Investigation,17,34,S,1407
2017-03-01,88,07:00:00,Wednesday,St Clair stn,Mechanical,12,24,N,1667
2017-03-01,33,07:00:00,Wednesday,Roselawn and Chaplain,Mechanical,20,40,s/b,8203
2017-03-01,68,07:01:00,Wednesday,Warden stn,Mechanical,5,10,nb,7406
