Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-07-01,6,00:03:00,Saturday,Queen St West and Bay,Investigation,24,48,sb,162
2017-07-01,53,00:06:00,Saturday,FSTN,Utilized Off Route,38,19,EB,1101
2017-07-01,123,00:10:00,Saturday,Long Branch,Mechanical,12,24,NB,8031
2017-07-01,25,01:12:00,Saturday,Warden Ave and Sheppard Ave E,Utilized Off Route,1,1,SB,7559
2017-07-01,87,01:15:00,Saturday,MAIN STATION,Utilized Off Route,17,34,WB,7735
2017-07-01,320,04:24:00,Saturday,St Clair,Mechanical,3,6,n,1670
2017-07-01,96,04:45:00,Saturday,Keele,Diversion,15,25,e,8544
2017-07-01,396,04:45:00,Saturday,Keele,Diversion,15,45,E,8538
2017-07-01,336,05:00:00,Saturday,lawrence,Diversion,64,94,n,8464
2017-07-01,35,05:00:00,Saturday,Lawrence,Diversion,64,78,n,8520
2017-07-01,11,05:03:00,Saturday,Bayview and Steeles,Mechanical,30,60,S/B,1208
2017-07-01,356,05:41:00,Saturday,Jane and Wilson,Mechanical,18,26,S,1343
2017-07-01,94,06:00:00,Saturday,Queen's Park East,Diversion,1,1,E/B,7762
2017-07-01,35,06:12:00,Saturday,Finch and Jane,Emergency Services,14,36,N,8590
2017-07-01,37,06:13:00,Saturday,Islington Station,Investigation,25,50,N,8067
2017-07-01,5,06:20:00,Saturday,QueensPark,Diversion,1140,1160,b/w,8341
2017-07-01,52,06:20:00,Saturday,Lawrence West stn,Mechanical,20,40,e/b,1529
2017-07-01,53,06:22:00,Saturday,Steeles Loop-Yonge St,Late Leaving Garage,20,20,WB,1280
2017-07-01,32,06:23:00,Saturday,Skymark and Commerce,Late Leaving Garage,10,20,E,1513
2017-07-01,192,06:24:00,Saturday,Kipling Station,Utilized Off Route,8,17,N,800
2017-07-01,162,06:25:00,Saturday,Donway west & Lawrence,Mechanical,1,1,W,8386
2017-07-01,37,06:38:00,Saturday,Islington Station,Utilized Off Route,25,50,N,7953
2017-07-01,16,06:41:00,Saturday,Warden Station,Late Leaving Garage,15,30,N/B,7774
2017-07-01,161,06:47:00,Saturday,Ossington station,Investigation,13,26,W,1616
2017-07-01,84,07:03:00,Saturday,Weston Road and Bradstock,Mechanical,10,20,E,7937
2017-07-01,65,07:30:00,Saturday,Richmond And Parlament,Diversion,15,30,E/B,7829
2017-07-01,34,07:38:00,Saturday,Eglinton Station,Mechanical,9,18,,7523
2017-07-01,134,07:49:00,Saturday,STC SRT,Late Leaving Garage,30,30,EB,1260
2017-07-01,97,08:00:00,Saturday,Yonge and Park Holm,Diversion,945,975,b/w,1714
