Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-04-01,29,00:55:00,Saturday,@ College,Diversion,25,35,NB,9016
2017-04-01,320,01:30:00,Saturday,Palm Gate and Steeles,Emergency Services,8,16,S/B,1672
2017-04-01,329,01:59:00,Saturday,Dufferin and College,Diversion,1,1,S/B,
2017-04-01,353,02:21:00,Saturday,NWGT,Mechanical,30,60,e,1783
2017-04-01,320,03:02:00,Saturday,Finch and Yonge,Utilized Off Route,4,8,N/B,1234
2017-04-01,320,03:18:00,Saturday,Queens Quay and Bay,Mechanical,4,8,S/B,8322
2017-04-01,47,05:16:00,Saturday,Yorkdale station via Bridgeland,Late Leaving Garage,5,0,s,1358
2017-04-01,329,05:33:00,Saturday,Dufferin & Lawrence,Mechanical,11,1,SB,8342
2017-04-01,91,05:50:00,Saturday,Valleywoods,Late Leaving Garage,24,48,SB,8100
2017-04-01,161,05:52:00,Saturday,Ossington Station,Late Leaving Garage,13,27,w,1604
2017-04-01,54,05:55:00,Saturday,Starspray Loop,Mechanical,27,47,wb,7525
2017-04-01,78,06:15:00,Saturday,Carluke and Fifeshire,Late Leaving Garage,10,0,w/b,1807
2017-04-01,35,06:15:00,Saturday,Hullmar and Jane St,Late Leaving Garage,8,16,N,8595
2017-04-01,24,06:20:00,Saturday,Victoria Park Station,Utilized Off Route,10,20,SB,7738
2017-04-01,43,06:20:00,Saturday,Kennedy station,Mechanical,10,20,nb,7426
2017-04-01,6,06:38:00,Saturday,Bay and St. Joseph,Emergency Services,30,60,S/B,1644
2017-04-01,40,06:45:00,Saturday,Dundas West Station,General Delay,10,18,B/W,
2017-04-01,52,06:45:00,Saturday,Lawrence Station`,Late Leaving Garage,20,40,W/B,1040
2017-04-01,116,07:25:00,Saturday,Kennedy station,Mechanical,10,20,eb,7478
2017-04-01,701,07:30:00,Saturday,Wilson Garage,Utilized Off Route,1,1,S,1683
2017-04-01,701,07:35:00,Saturday,Wilson stn,Utilized Off Route,1,1,w/b,1795
2017-04-01,195,08:15:00,Saturday,York U Commons,Mechanical,10,20,S,1545
2017-04-01,17,08:21:00,Saturday,Warden Station,Late Leaving Garage,15,30,NB,7833
2017-04-01,57,08:26:00,Saturday,Steeles and Midland,Mechanical,15,30,SB,8112
2017-04-01,111,08:51:00,Saturday,Kipling Station,Mechanical,21,41,N,8075
2017-04-01,79,09:00:00,Saturday,Runnymede Station,Mechanical,25,50,n,1381
2017-04-01,168,09:14:00,Saturday,Dundas St West,Late Leaving Garage,10,20,n/b,8056
2017-04-01,46,09:20:00,Saturday,Kipling Stn,Mechanical,15,30,NB,1294
2017-04-01,76,09:26:00,Saturday,Royal York Station,Late Leaving Garage,9,18,s/b,8029
2017-04-01,60,09:30:00,Saturday,York U Commons,Mechanical,11,22,EB,8438
2017-04-01,134,09:44:00,Saturday,Sheppard/Progress,Mechanical,15,30,EB,1262
2017-04-01,199,09:45:00,Saturday,Scarborough Town Center,Utilized Off Route,7,14,WB,1115
2017-04-01,32,09:45:00,Saturday,Eglinton Station,Late Leaving Garage,10,20,w,1587
2017-04-01,52,09:53:00,Saturday,Lawrence West Station,Late Leaving Garage,10,20,W/B,1202
2017-04-01,41,09:57:00,Saturday,Chimney stack and Keele,Mechanical,12,23,S,1548
2017-04-01,97,10:15:00,Saturday,York Mills Stn,Mechanical,8,8,S,8190
2017-04-01,96,10:23:00,Saturday,Islington Ave and Elmhurst Dr,Diversion,77,90,B/W,8455
2017-04-01,37,10:32:00,Saturday,Elmhurst and Islington Ave,Diversion,28,48,n/b,8084
2017-04-01,22,10:38:00,Saturday,Woodington Ave and Danforth Ave,Mechanical,10,22,SB,7656
2017-04-01,89,11:00:00,Saturday,Entire route,General Delay,15,25,B/W,
2017-04-01,73,11:01:00,Saturday,Oak and Weston Rd,Mechanical,15,30,n/b,7900
2017-04-01,20,11:06:00,Saturday,Main Station,Mechanical,18,36,EB,8185
2017-04-01,87,11:15:00,Saturday,Main Station,Utilized Off Route,10,20,Wb,7813
2017-04-01,41,11:20:00,Saturday,Keele and Murry Ross Parkway,Emergency Services,8,23,N,1353
2017-04-01,41,11:20:00,Saturday,Keele and Murry Ross Parkway,Emergency Services,16,23,N,1039
2017-04-01,41,11:20:00,Saturday,Keele and Murry Ross Parkway,Diversion,325,333,B/W,
2017-04-01,107,11:30:00,Saturday,Keele at Murray Ross,Diversion,342,372,NB,1677
2017-04-01,107,11:30:00,Saturday,Keele and Murray ross,Emergency Services,30,60,n,1677
2017-04-01,107,11:35:00,Saturday,Keele and Murray Ross,Diversion,0,0,S,6611
