Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-05-01,122,00:52:00,Monday,Donmills,Investigation,30,60,s,1265
2017-05-01,85,01:05:00,Monday,SHEPPARD AND VIC. PARK,Mechanical,20,40,E,1228
2017-05-01,17,01:10:00,Monday,Ellesmere & Birchmount,Utilized Off Route,1,1,,7823
2017-05-01,77,01:35:00,Monday,Windermere Pl and Southport St,Investigation,1,1,s/b,1329
2017-05-01,52,01:35:00,Monday,Keele and Lawrence,Utilized Off Route,0,0,w,1250
2017-05-01,300,01:39:00,Monday,KENN,Investigation,30,1,W,7772
2017-05-01,126,01:43:00,Monday,St. Clair West STN,Investigation,30,60,sb,1524
2017-05-01,116,02:04:00,Monday,MORNINGSIDE AND KINGSTON RD.,Emergency Services,10,20,N,7703
2017-05-01,300,02:16:00,Monday,BATHURST STN,Mechanical,15,30,E,8132
2017-05-01,300,02:53:00,Monday,T3,Investigation,30,60,E,7859
2017-05-01,336,04:25:00,Monday,Wodbine racetrack,Mechanical,30,60,W,1279
2017-05-01,320,04:36:00,Monday,Wilson garage POD Yonge & Eglinton,Mechanical,15,15,S,8388
2017-05-01,320,04:56:00,Monday,Wilson garage,Mechanical,15,45,S,1362
2017-05-01,95,05:10:00,Monday,Kingston road Loop,Late Leaving Garage,10,20,W,1118
2017-05-01,116,05:17:00,Monday,Eglinton garage,Late Leaving Garage,1,1,up,7486
2017-05-01,94,05:19:00,Monday,WELLESLEY STATION,Mechanical,0,0,EB,7762
2017-05-01,71,05:23:00,Monday,Runnymede stn,Late Leaving Garage,10,18,n,1604
2017-05-01,43,05:23:00,Monday,Eglinton yard,Mechanical,1,1,ob,7425
2017-05-01,129,05:24:00,Monday,Steeles loop,Late Leaving Garage,13,13,S/B,1129
2017-05-01,86,05:25:00,Monday,Eglinton garage,Late Leaving Garage,1,1,up,7702
2017-05-01,39,05:32:00,Monday,Neilson - Crow Trail,Late Leaving Garage,5,10,W,1212
2017-05-01,7,05:35:00,Monday,Bathurst and Wilson,Late Leaving Garage,7,7,S,9020
2017-05-01,100,05:42:00,Monday,Eglinton Yard,Late Leaving Garage,1,1,W,7659
2017-05-01,106,05:44:00,Monday,York U Commonds,Late Leaving Garage,10,20,S/B,8516
2017-05-01,36,05:44:00,Monday,Finch Stn,Late Leaving Garage,22,44,,9127
2017-05-01,41,05:45:00,Monday,St.Clair & Keele,Mechanical,11,20,n/b,9151
2017-05-01,52,05:45:00,Monday,The Westway and Royal York,Mechanical,9,0,EB,1602
2017-05-01,41,05:50:00,Monday,Keele & Rogers,Mechanical,11,22,s/b,9140
2017-05-01,116,05:50:00,Monday,Eglinton garage,Late Leaving Garage,1,1,dn,7522
2017-05-01,36,05:55:00,Monday,Finch Stn,Late Leaving Garage,21,21,,9109
