Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2017-08-01,100,00:30:00,Tuesday,Eglinton and Wynford Dr,Mechanical,10,20,NB,7675
2017-08-01,199,00:32:00,Tuesday,Scarborough Town Centre,Utilized Off Route,9,18,WB,1119
2017-08-01,7,01:25:00,Tuesday,Wilson,Utilized Off Route,10,20,NB,9045
2017-08-01,7,01:30:00,Tuesday,Bathurst Dupont,Diversion,65,95,SB,8351
2017-08-01,307,01:30:00,Tuesday,Bathurst and Dupont,Diversion,65,95,BW,8386
2017-08-01,95,01:36:00,Tuesday,Markham and Ellesmere Rd,Utilized Off Route,10,20,WB,1105
2017-08-01,300,01:54:00,Tuesday,Bathurst Station,Mechanical,8,8,EB,7675
2017-08-01,395,03:22:00,Tuesday,Sheppard Ave and Meadowvale Rd,Emergency Services,30,60,EB,1721
2017-08-01,300,04:03:00,Tuesday,Linnsmore Cr and Danforth Ave,Mechanical,5,20,WB,7701
2017-08-01,47,04:45:00,Tuesday,Earlscourt,Late Leaving Garage,10,10,SB,1512
2017-08-01,87,05:12:00,Tuesday,Main station,Utilized Off Route,7,13,WB,7761
2017-08-01,34,05:19:00,Tuesday,Eglinton STN,Mechanical,5,9,E,7629
2017-08-01,94,05:19:00,Tuesday,Castle Frank station,Late Leaving Garage,1,1,WB,7851
2017-08-01,102,05:22:00,Tuesday,Warden Station,Utilized Off Route,25,45,,8165
2017-08-01,94,05:33:00,Tuesday,Ossington station,Mechanical,13,13,EB,7747
2017-08-01,54,05:34:00,Tuesday,ESTN,Late Leaving Garage,5,16,E/B,7624
2017-08-01,85,05:35:00,Tuesday,Meadowvale Loop,Late Leaving Garage,13,26,W,9090
2017-08-01,757,05:35:00,Tuesday,Rouge Hill Go,Utilized Off Route,15,30,E,1720
2017-08-01,108,05:43:00,Tuesday,Stong & Driftwood,Late Leaving Garage,27,47,NB,1238
2017-08-01,20,05:43:00,Tuesday,Main station,Late Leaving Garage,20,33,EB,7751
2017-08-01,24,05:46:00,Tuesday,Victoria park station,Late Leaving Garage,4,4,NB,7804
2017-08-01,165,05:47:00,Tuesday,York Mills Stn,Late Leaving Garage,12,24,WB,1232
2017-08-01,38,05:57:00,Tuesday,Rouge Hill Go,Late Leaving Garage,15,30,W,1129
2017-08-01,185,05:57:00,Tuesday,freshmeadow,Mechanical,1,1,n,7668
2017-08-01,24,05:58:00,Tuesday,Victoria Park station,Utilized Off Route,17,17,NB,7774
2017-08-01,91,06:00:00,Tuesday,Birchmount,Late Leaving Garage,12,24,,7748
2017-08-01,32,06:01:00,Tuesday,Pine and Lawrence,Late Leaving Garage,7,14,EB,1073
